SPECIMEN A2	
DISP(mm)	SHEAR(kN)
5.635899091	21.90556297
5.295422048	19.36680687
4.031457901	13.3850462
2.748835727	8.08970923
1.489534562	3.638283073
0.202252428	-0.610960756
-1.075706739	-4.836884446
-2.325678889	-8.867148471
-3.626953046	-12.80577696
-4.886254185	-16.48239983
-6.17820235	-20.39760362
-7.101689454	-22.58347222
-7.097026471	-22.20521793
-7.087697458	-22.01396902
-5.828396293	-13.70822144
-4.559769163	-8.228055516
-3.272484006	-3.26664786
-1.999190845	0.99977511
-0.749218695	5.050749374
-0.739892704	2.811793766
-0.716571694	2.880631868
-0.73056369	2.835127876
-0.716571694	2.817796248
-0.73056369	2.835134383
-0.73056369	2.77229251
-0.716571694	2.817796248
-0.725900707	2.73159424
-0.73056369	2.730384869
-0.725900707	2.668758834
-0.735226673	2.792030386
-0.721234676	2.711863356
-0.725900707	2.752547954
-0.735226673	2.771089691
-0.735226673	2.708241137
-0.166211631	6.89786025
1.08376052	10.9907702
2.380374691	15.0119854
3.658330834	18.69329918
4.936287003	22.58415339
6.209580164	26.51554404
7.454886284	30.20933467
8.760829468	34.19076968
10.00147261	37.96727425
11.30274978	42.03147548
12.56204943	45.95913676
13.84933458	49.91456787
15.11329873	53.96929501
16.39591938	57.88207762
17.66454806	61.83329625
18.96116071	65.5400411
20.21579736	68.39840116
21.46576951	69.95702973
22.76238216	71.33838847
24.02168183	72.20776048
24.78658942	69.43093568
24.75394089	68.9819607
24.7586054	68.85747897
24.75394089	68.70964493
24.74927791	68.64516139
24.75394089	68.52067917
24.74927791	68.43656767
24.75394089	68.37426845
24.74927791	68.39467422
24.75394089	68.3118651
24.74927791	68.26898971
24.7586054	68.20833434
24.74927791	68.20570859
24.7586054	68.14548997
24.7446134	68.01619733
24.74927791	68.03813064
24.7446134	67.95313674
24.73994889	67.93098722
24.74927791	67.95411904
24.7586054	67.93645968
24.7586054	67.85178631
24.75394089	67.85014255
24.7586054	67.76799946
23.57859475	60.44806308
22.28664661	54.22863414
21.02268094	48.56067131
19.74006182	43.83126578
18.46676865	39.27162832
17.19813998	34.85918073
15.91551932	30.59010044
14.67021168	26.60310764
13.37826354	22.5202897
12.11429787	18.73837779
10.8363417	15.03587504
9.56304854	11.43946117
8.275763382	8.006984134
7.007136252	4.705318308
5.729180083	1.401220703
4.469878944	-1.814260088
3.177930779	-4.870660196
1.909303649	-7.669666575
0.663994481	-10.06473836
-0.637282673	-12.66276983
-1.896583837	-15.08242128
-3.183865972	-17.84448789
-4.438504153	-20.70287183
-5.744444315	-23.86757222
-7.008408462	-27.1891392
-8.286364606	-30.63999584
-9.559657767	-34.25730942
-10.81895893	-37.93358509
-12.10157808	-41.72099604
-13.36554223	-45.39842073
-14.65283041	-49.25017269
-15.91679153	-53.032722
-17.19474768	-56.81813738
-18.45871487	-60.66334455
-19.75065999	-64.22232341
-21.00529515	-67.16473768
-22.3019093	-68.94457508
-23.57986546	-70.44664489
-24.85782161	-71.23797789
-26.23838778	-70.98521375
-26.22906179	-69.62123398
-26.21040379	-69.19700824
-26.22906179	-68.90879074
-26.21973583	-68.75928737
-26.21040379	-68.56812283
-26.22439881	-68.4676945
-26.21506677	-68.38150112
-26.21506677	-68.27629622
-26.21506677	-68.1091853
-26.21973583	-68.02659822
-26.22439881	-67.94354663
-26.21506677	-67.92019357
-26.21973583	-67.8587867
-26.22439881	-67.83927604
-26.21973583	-67.73286858
-26.2337248	-67.71623017
-26.22439881	-67.60839068
-26.21973583	-67.60718829
-26.21973583	-67.56599132
-26.21506677	-67.5012465
-26.22439881	-67.52436596
-26.22439881	-67.42032897
-26.21973583	-67.39771263
-26.22439881	-67.39891505
-26.22906179	-67.358925
-26.22439881	-67.31512817
-26.22439881	-67.27299689
-26.21973583	-67.33533966
-26.22439881	-67.23110344
-25.01639962	-58.45690761
-23.7524385	-52.26552153
-22.46515032	-46.63391251
-21.2011892	-41.95075316
-19.95121704	-37.48103817
-18.64527688	-33.03892581
-17.39530473	-28.92416223
-16.08936457	-24.83813937
-14.83472944	-20.91166189
-13.55676722	-17.10496644
-12.2741481	-13.38028524
-10.98219993	-9.905043736
-9.727564797	-6.502435884
-8.454271636	-3.22042521
-7.171652484	0.042895889
-5.903022306	3.009372538
-4.615737149	5.959820485
-3.375094012	8.730550431
-2.083145872	11.28417537
-0.819181699	13.57921616
0.482095454	15.84199975
1.746059602	18.15800614
3.019352762	20.53926468
4.287979918	23.12879102
5.565936061	25.84640651
6.848558236	28.67002113
8.089201373	31.62938482
9.390478527	34.83480736
10.64511369	37.90232165
11.93706485	41.12646733
13.2010275	44.28012233
14.48364815	47.4597458
15.76160581	50.59598256
17.03489748	53.669035
18.29886162	56.71735188
19.58614678	59.58478177
20.84544642	62.5275872
22.09541857	65.21715633
23.40136026	67.73244397
24.6606599	69.94242833
24.74927791	66.82318715
24.74927791	66.63465823
24.74927791	66.52992464
24.74927791	66.50875318
24.7446134	66.38187016
24.74927791	66.32066946
24.7586054	66.23840561
24.7446134	66.23567974
24.75394089	66.17502014
24.75394089	66.11218
24.74927791	66.09069229
24.74927791	66.00601927
24.74927791	66.04791272
24.7586054	65.94624594
24.7632699	65.96795431
24.7586054	65.92463751
24.7586054	65.84084639
24.7586054	65.86157256
24.74927791	65.81749457
24.75394089	65.79819128
24.7586054	65.77778572
24.7632699	65.73753194
24.7632699	65.73753194
24.75394089	65.71373861
24.74927791	65.69225099
24.7632699	65.69541792
24.7586054	65.631375
24.75394089	65.67228623
24.74927791	65.6920305
24.7586054	65.61020772
24.74927791	65.65057804
24.75394089	65.54660168
24.7446134	65.60704088
24.74927791	65.54517881
24.7446134	65.54419646
24.7446134	65.54507824
24.28286985	61.86538897
23.00491371	55.50295411
21.74094953	49.66780426
20.46299339	44.5202979
19.18503572	39.97974228
17.92573608	35.61227403
16.63378642	31.40393698
15.37915126	27.37277182
14.08720159	23.31088029
12.82323745	19.54946507
11.53595381	15.88635389
10.27665265	12.39858352
8.984704484	9.070103901
7.734732333	5.814810014
6.438118163	2.673520369
5.174154015	-0.375697269
3.919518882	-3.129318325
2.627570716	-5.850485185
1.37293256	-8.206076018
0.066992398	-10.51203582
-1.178313747	-12.76050148
-2.493582897	-15.13169115
-3.734229057	-17.56741265
-5.021514239	-20.09902294
-6.294804352	-22.94125273
-7.577426527	-25.82760355
-8.836724668	-28.87586069
-10.09602583	-31.92391067
-11.39264	-35.1279103
-12.64727514	-38.30107724
-13.93456029	-41.52382429
-15.20319047	-44.59455735
-16.49047261	-47.81749462
-17.75910279	-50.97248023
-19.03239595	-53.96122656
-20.31035209	-57.05590624
-21.5789762	-60.02210628
-22.85226936	-62.94776298
-24.10690452	-65.53427978
-25.41285072	-68.17598314
-26.20574078	-68.10654688
-26.21040379	-67.56288426
-26.20574078	-67.31078389
-26.21040379	-67.10157675
-26.20574078	-66.97515681
-26.20574078	-66.89183687
-26.07514678	-65.45352977
-24.79252763	-56.82746706
-23.51457149	-50.77956126
-22.2552673	-45.36484758
-20.96332216	-40.65259217
-19.71335001	-36.30878947
-18.41207285	-32.0142215
-17.14344268	-27.87469559
-15.86082355	-23.85724055
-14.59219337	-20.03178129
-13.32356319	-16.37415556
-12.05027305	-12.82014351
-10.7629879	-9.366825239
-9.49902375	-6.024467686
-8.239725608	-2.808920963
-6.952440451	0.392814605
-5.688476304	3.379015229
-4.377870137	6.230599117
-3.132560969	8.939845373
-1.840612829	11.36769179
-0.58597767	13.6393786
0.710636501	15.83808239
1.965271635	18.06788173
3.247890786	20.30486252
4.525849953	22.75025224
5.785148094	25.40016005
7.072433252	28.22490447
8.322405402	31.12403395
9.614353568	34.18017291
10.88298372	37.2514633
12.17026888	40.32745239
13.42956702	43.48058358
14.70752469	46.49093342
15.97148883	49.58222105
17.25877249	52.57421357
18.53673016	55.60613335
19.78670231	58.50499507
21.08331496	61.35266103
22.33328711	64.06315947
23.63922727	66.80862502
24.88453644	69.22444244
24.7446134	65.79534513
24.74927791	65.60780269
24.7446134	65.54397602
24.74927791	65.52335016
23.69519678	58.90687668
22.42656813	52.84050986
21.16260398	47.27651405
19.87531882	42.42026025
18.61601916	38.09468848
17.314742	33.77874101
16.05544236	29.70408186
14.7681572	25.64332352
13.51352055	21.77988835
12.23089987	18.07632708
10.95760671	14.4591971
9.684316572	11.03084858
8.411023412	7.832697758
7.156388278	4.722996008
5.859774107	1.53969595
4.600472943	-1.340678045
3.313187786	-4.10270047
2.044560656	-6.608424923
0.771267469	-8.926893998
-0.492696678	-11.11725078
-1.784644818	-13.29391996
-3.062600961	-15.65549142
-4.335894148	-18.03680548
-5.609187308	-20.64858598
-6.849830446	-23.37746725
-8.151107599	-26.33141333
-9.410408764	-29.2952644
-10.6976909	-32.37106856
-11.95699206	-35.43990669
-13.23961119	-38.59865601
-14.52223639	-41.69445508
-15.80951852	-44.79257617
-17.07347965	-47.98837864
-18.34210982	-51.01763757
-19.62006597	-54.02919939
-20.87470113	-56.88782099
-22.1713153	-59.88220769
-23.43061948	-62.70037821
-24.73189059	-65.61168254
-26.22906179	-68.11256067
-26.21506677	-66.85304898
-26.21973583	-66.53981036
-26.21040379	-66.30721479
-26.19641482	-66.21888663
-26.21040379	-66.03443203
-26.21506677	-65.97256084
-26.21506677	-65.9937411
-26.21506677	-65.86852363
-26.21040379	-65.76351716
-26.21973583	-65.70168266
-26.21973583	-65.63930969
-26.21506677	-65.61715879
-26.2010778	-65.55093999
-26.21040379	-65.51075137
-26.21506677	-65.53290064
-26.21973583	-65.47126457
-26.21506677	-65.47029401
-26.22906179	-65.43223924
-26.22439881	-65.34654892
-26.23838778	-65.30849245
-26.21506677	-65.3022447
-26.22439881	-65.28440538
-26.21506677	-65.26081834
-26.21973583	-65.28273564
-26.22439881	-65.26299146
-26.21973583	-65.15658396
-26.21973583	-65.17800205
-26.21506677	-65.13466675
-26.22906179	-65.09684963
-25.14233064	-57.00234471
-23.89235849	-50.96139857
-22.60041337	-45.37006166
-21.3551042	-40.71284431
-20.04916407	-36.31248252
-18.7712079	-32.10749249
-17.49791474	-27.96734432
-16.22462158	-23.97228455
-14.94666543	-20.14439623
-13.67337227	-16.52768815
-12.43272914	-13.08646321
-11.12678595	-9.628415553
-9.886142813	-6.355069378
-8.575536646	-3.042529594
-7.325564495	0.107874622
-6.03361633	3.038318979
-4.755660186	5.797966626
-3.482367026	8.493348225
-2.21373987	10.89436933
-0.935783727	13.17209128
-0.735226673	10.62632022
-0.721234676	10.65087093
-0.725900707	10.62875181
-0.735226673	10.60538607
-0.739892704	10.54133418
-0.73056369	10.56468785
-0.73056369	10.52280637
-0.735226673	10.50064984
-0.73056369	10.54371457
-0.744555686	10.51918411
-0.725900707	10.52398971
-0.735226673	10.45874224
-0.735226673	10.52159709
-0.73056369	10.45995161
-0.739892704	10.4575386
-0.721234676	10.46235804
-0.721234676	10.52518693
-0.665266691	11.16807945
0.60802647	15.91637167
1.895311627	18.07083647
3.168601765	20.30541774
4.441894926	22.60299336
5.719851095	25.21589356
5.640562074	22.07409358
5.631233061	22.0509906
5.635899091	22.05224444
5.635899091	21.96830481
5.635899091	22.01024952
4.432565913	15.58339877
3.168601765	10.81651704
1.876653625	6.503197871
0.617352461	3.07812104
-0.68392167	-0.274006483
-1.947888865	-3.721222581
-3.188532002	-7.141536565
-4.489809156	-10.61943178
-5.758436311	-13.92131773
-7.111018468	-16.97193831
-7.101689454	-16.50888135
-7.097026471	-16.36104722
-7.101689454	-16.25732458
-6.765875419	-13.40530042
-5.515903268	-7.134067532
-4.228621134	-2.19365602
-2.955327973	2.324256127
-1.691363826	5.792322888
-0.39941566	9.372340212
-0.744555686	6.078363208
-0.739892704	6.037677952
-0.739892704	5.974829492
-0.739892704	5.974836084
-0.735226673	5.955092221
-0.725900707	5.978451543
-0.735226673	5.996986848
-0.735226673	6.017921124
-0.735226673	5.9969934
-0.739892704	6.016724118
-0.156882617	9.937627307
1.10708153	13.23813659
2.403695701	16.40045932
3.662993842	19.67882955
4.950279	22.92256752
6.204914133	26.22074605
7.501528304	29.17353443
8.774821465	32.07854483
10.02945662	35.08349764
11.32607077	38.18298755
12.58537044	41.18905727
13.87265407	44.30670506
15.13195523	47.33368036
16.41924039	50.34735475
17.67387555	53.35204418
18.96582521	56.3034834
20.23445234	59.10260709
21.5217375	61.88484817
22.79036618	64.68395651
24.03567382	67.24600465
25.34161472	69.6148333
26.59158687	71.31916822
27.87887203	72.36325246
29.15216445	73.06855839
30.4347851	73.52543529
31.12040367	70.49753063
31.11573993	70.14077995
31.11107542	69.90915497
31.11573993	69.67938513
31.11107542	69.57372186
31.12040367	69.53451065
31.12040367	69.42866395
31.11573993	69.38584542
31.12040367	69.28258714
31.12040367	69.2820327
31.12973192	69.24309864
31.13439643	69.20184883
31.12506818	69.11593446
31.11573993	69.0719134
31.12040367	69.01054857
31.12040367	68.96837793
31.12040367	68.94770843
31.12040367	68.86336288
31.12506818	68.86484264
31.12506818	68.80172525
31.11107542	68.71488107
31.12506818	68.69698744
31.12506818	68.69726468
31.12040367	68.69606212
31.12040367	68.65472312
31.12506818	68.65592577
31.10641168	68.5673245
31.12506818	68.67687247
31.12506818	68.55091067
31.12506818	68.50901727
31.12040367	68.57037756
31.12506818	68.53024121
31.11573993	68.44459942
31.12506818	68.42494887
31.12506818	68.38360996
31.12506818	68.4255034
31.12040367	68.36090616
31.12506818	68.36183148
31.12040367	68.36173785
30.37415185	63.26955149
29.10552317	57.41253029
27.81823878	51.67511309
26.55427463	46.86736161
25.25299747	42.48797803
24.00302532	38.33223665
22.71574014	34.25064933
21.4424485	30.33986057
20.17381985	26.55653531
18.89586371	22.87534119
17.64589156	19.43177826
16.34461438	15.91227881
15.09464223	12.74073777
13.80735707	9.601752422
12.54805743	6.700289129
11.26077377	3.8553702
9.992143592	1.03460065
8.718853479	-1.577020906
7.431568297	-4.024767556
6.167604149	-6.236134773
4.898973997	-8.28093282
3.649001821	-10.06978215
2.343061684	-11.93582467
1.088426551	-13.57914015
-0.198858632	-15.33565887
-1.462822779	-17.02334481
-2.764099933	-18.84623744
-4.014072084	-20.67693073
-5.296694258	-22.64170531
-6.565321413	-24.89618639
-7.833948543	-27.25528583
-9.097915713	-29.86476774
-10.34322186	-32.49042343
-11.63517	-35.35805812
-12.89913417	-38.0515083
-14.20507431	-41.04835909
-15.46437849	-43.9290523
-16.74699765	-46.77331363
-18.01562782	-49.61391033
-19.29358397	-52.52022028
-20.56687713	-55.29965832
-21.85882225	-58.04222355
-23.1087944	-60.81527471
-24.37276159	-63.38286754
-25.65071774	-65.89009501
-26.91934184	-67.93565775
-28.21129303	-69.29502246
-29.46126518	-70.26648256
-30.75787935	-70.91505038
-32.13378254	-71.81675859
-32.55821157	-68.57118207
-32.54888558	-68.00319934
-32.55354858	-67.64771892
-32.55354858	-67.48014096
-31.96120948	-62.25818981
-30.66925832	-55.55686081
-29.41928617	-49.91373071
-28.12267804	-44.80322068
-26.85871087	-40.4766616
-25.5620967	-36.39165927
-24.30279856	-32.33905705
-23.01551643	-28.42558895
-21.74688625	-24.66234458
-20.47359309	-20.98304609
-19.20962592	-17.53581135
-17.95032778	-14.21580016
-16.65371361	-10.94853526
-15.39907847	-7.922552224
-14.1024643	-4.844519389
-12.83850318	-1.962900972
-11.54655501	0.80012985
-10.28258784	3.367424097
-9.004631699	5.85462065
-7.740667526	8.317104552
-6.453382369	10.34584974
-5.189418222	12.36837605
-3.934783088	14.0326017
-2.642834923	15.87403125
-1.378870775	17.4986651
-0.082256605	19.15273897
1.172378529	20.77498514
2.464326694	22.38598921
3.728290842	24.15727966
5.015575999	25.91370256
6.279540146	27.85271278
7.56216232	29.92192556
8.830789476	32.09250874
10.09475362	34.34578758
11.39136779	36.81669745
12.64133842	39.14998199
13.92862358	41.6815331
15.17859575	44.18266555
16.4892004	46.63590001
17.74383705	49.09620637
19.0217932	51.43634903
20.29508636	53.81749594
21.57304253	56.07414857
22.83700668	58.32718965
24.11962733	60.4805092
25.41623997	62.678664
26.66621215	64.69787435
27.94416905	66.6612227
29.19880495	68.47165709
30.49075385	70.10450531
31.16238042	67.91144288
31.15305217	67.6568362
31.16704493	67.53364844
31.16704493	67.42974779
31.16704493	67.42974779
31.17170868	67.20052771
31.16238042	67.17717625
31.16704493	67.13676292
31.17170868	67.0541741
31.15771668	67.00784089
31.16238042	66.90458284
31.16238042	66.90458284
31.17637318	66.86712965
31.16704493	66.86389182
31.15771668	66.7989246
31.15771668	66.75702693
31.16704493	66.69686915
31.16238042	66.69511144
31.16704493	66.6128004
31.16238042	66.59092883
31.16238042	66.56914933
31.15771668	66.59000404
31.18103695	66.57395846
30.07098705	59.83899213
28.8070229	54.08768356
27.529066	48.62601803
26.24644535	44.02151441
25.00113694	39.95146042
23.70918878	35.80519234
22.44522463	31.91856944
21.14394748	28.02151253
19.89397533	24.38927058
18.60669014	20.83137496
17.342726	17.38406938
16.06476985	14.1851116
14.7821492	11.00516425
13.49952853	8.034970674
12.24022889	5.09173458
10.98092772	2.400154771
9.688979581	-0.300610532
8.434344422	-2.718649852
7.151722273	-4.955987074
5.883095117	-6.895997957
4.614464939	-8.75233073
3.341174801	-10.52630236
2.053889644	-12.17801801
0.794588479	-13.84349432
-0.483367664	-15.38809431
-1.742668829	-16.99070173
-3.006632976	-18.65738251
-4.298581116	-20.3522522
-5.599858295	-22.11249182
-6.877814438	-24.07588553
-8.132449572	-26.11756395
-9.429063743	-28.37889867
-10.6836989	-30.73471416
-11.98964209	-33.22865836
-13.23494821	-35.62364669
-14.50824137	-38.08907668
-15.77687155	-40.51090636
-17.03150668	-42.90830704
-18.33744684	-45.38177462
-19.59674498	-47.73899071
-20.87470113	-50.1626226
-22.1433313	-52.50094581
-23.42595043	-54.75868687
-24.69458061	-57.05512201
-25.98186274	-59.25117994
-27.24116693	-61.3145527
-28.51912307	-63.3191184
-29.79241623	-65.24046941
-31.05637736	-66.88524498
-32.53955354	-68.10495148
-32.52556459	-66.67721998
-32.51623255	-66.25557743
-32.53022757	-66.02789787
-32.57220054	-66.24876905
-32.56753756	-66.14340936
-32.59552155	-66.15062389
-32.58153258	-65.93725577
-32.58619556	-65.83401035
-32.59552155	-65.77328412
-32.6001906	-65.60720025
-32.59085857	-65.58355735
-32.58619556	-65.54045756
-32.58153258	-65.41357089
-32.57220054	-65.36898152
-32.6001906	-65.33459403
-32.59085857	-65.22686978
-32.59552155	-65.20770584
-32.58619556	-65.12122445
-32.59552155	-65.14515602
-32.59552155	-65.14457533
-32.59552155	-65.01831005
-32.57686959	-64.90934468
-32.58619556	-64.89167291
-32.58153258	-64.86894354
-32.56287455	-64.65494795
-32.53022757	-64.28984908
-32.55354858	-64.39972887
-32.51156955	-64.09767297
-32.56753756	-64.73936098
-32.52090158	-64.18299678
-32.58153258	-64.72231228
-32.57686959	-64.72081998
-32.50690656	-64.03217848
-32.49291154	-63.79902104
-31.17764539	-55.20613703
-29.85304723	-49.24944197
-28.60307508	-44.19467633
-27.38108692	-39.98194616
-26.07980977	-35.79312226
-24.74122263	-31.61331679
-23.52856046	-28.07524562
-22.25993633	-24.29168141
-20.94000115	-20.43224762
-19.722676	-17.29087081
-18.45871487	-13.98996592
-17.09680066	-10.49613992
-15.68358751	-7.220578352
-14.39630537	-4.354584994
-13.1323382	-1.410016116
-11.84971905	1.26658484
-10.59508089	3.831661159
-9.307798758	6.237369258
-8.029842589	8.493973449
-6.933782449	9.655961674
-5.697802295	12.21647264
-4.45249615	13.92019715
-3.16054801	15.63582031
-1.887254849	17.30477949
-0.599969666	18.91449549
0.673323495	20.47872955
1.951279638	22.08606801
3.215243785	23.68973432
4.507191951	25.27970103
5.775822103	27.03128502
7.016465266	28.81762851
8.322405402	30.91389311
9.572377553	32.99612614
10.86432572	35.29835787
12.13295587	37.61530241
13.41557502	39.93592372
14.67953917	42.33575956
15.96682433	44.6575505
17.2307885	47.01549976
18.51340915	49.35699919
19.7960298	51.59444047
21.05533097	53.88783123
22.34261462	56.10499047
23.58792227	58.24784805
24.88453644	60.38423878
26.15316433	62.4496968
27.44044873	64.43614473
28.70441287	66.41654792
29.97304155	68.18944969
31.2509977	69.83854422
31.12506818	66.64332226
31.12040367	66.4538682
31.12506818	66.39167595
31.12506818	66.30843937
31.12506818	66.1824818
31.12040367	66.07626436
31.11573993	66.13762518
31.12506818	66.01517686
31.12973192	65.99432317
30.05699505	59.39522233
28.78370266	53.70359453
27.51041026	48.2643689
26.23245333	43.64038717
24.98714492	39.54918557
23.68586777	35.48454655
22.44522463	31.60356038
21.13928297	27.72685864
19.8799833	24.13429385
18.59736265	20.5983833
17.32406949	17.25341976
16.05544236	14.07739669
14.77748469	10.89896131
13.49486402	8.0127
12.22157086	5.128489739
10.97626474	2.377711235
9.665658571	-0.327572978
8.41568642	-2.660621827
7.123738254	-4.858469442
5.86443709	-6.858916565
4.567825967	-8.722671817
3.322516799	-10.46824331
2.025905651	-12.0595713
0.761941504	-13.68435152
-0.534672667	-15.31752519
-1.789307801	-16.87701542
-3.053271973	-18.39707213
-4.34055713	-20.09076441
-5.604521278	-21.75744021
-6.896469418	-23.57790229
-8.155770582	-25.55749374
-9.452384753	-27.63081151
-10.70701991	-29.94444583
-12.00363408	-32.20595763
-13.25360623	-34.58109364
-14.53622536	-36.94393288
-15.81418153	-39.24274643
-17.0781487	-41.53751186
-18.35144186	-44.00253589
-19.61540298	-46.23489853
-20.90268512	-48.55690034
-22.16665231	-50.83097908
-23.46326646	-53.09169042
-24.72722758	-55.26163246
-26.01451579	-57.35270318
-27.27847691	-59.43794226
-28.55177007	-61.56745223
-29.82040025	-63.46663241
-31.07969837	-65.34115416
-32.6001906	-66.80032154
-32.53022757	-64.8973208
-31.21962443	-56.05401479
-29.95565726	-50.32325678
-28.67303811	-44.92288087
-27.40440793	-40.44757774
-26.11712579	-36.32479742
-24.85315862	-32.35415771
-23.58452845	-28.5287278
-22.31124136	-24.72444922
-21.03794817	-21.21122745
-19.75065999	-17.75822268
-18.50068784	-14.41956824
-17.20874272	-11.25845843
-15.95877057	-8.150079843
-14.65283041	-5.195128638
-13.39352622	-2.419512209
-12.10157808	0.427128888
-10.84227692	2.972214609
-9.559657767	5.460304098
-8.286364606	7.778607458
-7.04105846	9.922307572
-5.72578931	11.83225471
-4.480480142	13.68272091
-3.188532002	15.35637484
-1.915238842	17.02531703
-0.63261969	18.6756724
0.63134748	20.25840497
1.913966632	21.80406316
3.177930779	23.34489842
4.465215936	24.933642
5.747835088	26.68896362
5.631233061	23.4121138
5.635899091	23.39231907
4.894310989	19.1586517
3.602362849	14.36355693
2.338398701	10.18325849
1.046447513	6.686949879
-0.217516634	3.80536517
-1.500135786	1.002747005
-2.754770919	-1.834551134
-4.046722107	-4.869998498
-5.315349237	-7.857439429
-6.565321413	-10.77758917
-7.115681451	-11.19136918
-7.115681451	-11.0028445
-7.115681451	-10.93993883
-7.120347481	-10.87836328
-7.106355485	-10.87469155
-6.08025835	-4.451301799
-4.792973193	0.384324067
-3.524346037	4.607615297
-2.246386871	7.995401853
-0.977759716	10.94091259
-0.749218695	9.219262176
-0.744555686	9.199550833
-0.7538847	9.197144995
-0.735226673	9.160068201
-0.749218695	9.135506034
-0.744555686	9.136715196
0.332846451	14.06484634
1.573489589	16.79366135
2.884092733	19.75004258
4.134064884	22.62806699
5.421350041	25.51556125
6.680651206	28.0187044
7.972599371	30.06937516
9.241229524	32.19818776
10.52851166	34.43623523
11.79247885	36.62677102
13.07976249	38.92730102
14.34372663	41.28507813
15.60769081	43.55906086
16.88564695	45.9626284
18.14028361	48.21278491
19.46021726	50.52245966
20.70552491	52.76992833
21.98348108	54.94271179
23.25210973	57.13423641
24.54872238	59.20708936
25.81268653	61.33412741
27.0953072	63.29932489
28.3546076	65.27800426
29.6092435	67.11009129
30.90585615	68.88881482
32.1604928	70.34300048
33.45244135	71.45155724
34.7210698	72.21743492
36.00369048	72.71644479
37.27698288	73.16921974
37.49619438	69.85652152
37.4915303	69.60228065
37.48686623	69.41255414
37.48686623	69.24430832
37.4775381	69.15878138
37.17903728	66.78097305
35.93839327	60.38804875
34.6417806	54.773174
33.3684882	49.69167797
32.09053168	45.33913213
30.82656715	41.34719853
29.5439465	37.41409773
28.27065408	33.56612694
26.99736168	29.88528769
25.73806127	26.29375799
24.46476888	22.9073412
23.17748372	19.51666441
21.92284856	16.49113286
20.62623591	13.39153569
19.36693475	10.51122059
18.07498661	7.727054698
16.81568544	5.014015486
15.52373728	2.376939271
14.25977313	-0.085520295
12.97715248	-2.385703455
11.71785282	-4.53276135
10.45388867	-6.387413989
9.161940528	-8.229108909
7.897973333	-9.832678873
6.606025193	-11.31838495
5.342061046	-12.85910432
4.064104877	-14.23616558
2.800140729	-15.58862767
1.503526559	-16.8446875
0.248891425	-18.15279073
-1.04305674	-19.38672175
-2.316349901	-20.82525709
-3.570985035	-22.09158692
-4.858270192	-23.47084133
-6.122234339	-24.84422953
-7.414182505	-26.45520945
-8.664154655	-28.11835549
-9.956102795	-29.9177882
-11.22006697	-31.91985052
-12.50735213	-33.96933024
-13.7713193	-36.09678025
-15.05393845	-38.27133116
-16.32723161	-40.46361315
-17.57720376	-42.5664902
-18.86914888	-44.84793095
-20.13311607	-46.91287563
-21.43905621	-49.11303084
-22.68436538	-51.25755785
-23.98097955	-53.32971082
-25.2309517	-55.39063228
-26.5275598	-57.42167529
-27.79152699	-59.36075291
-29.07414614	-61.262495
-30.33811331	-63.15833606
-31.60207444	-64.80467986
-32.89402563	-66.37303936
-34.14399778	-67.57441752
-35.43594289	-68.45266227
-36.70457307	-69.24048455
-37.99652424	-69.80320415
-38.97597633	-68.63189331
-38.98064538	-68.02527765
-38.96665034	-67.64357614
-38.98064538	-67.37590826
-38.95732437	-67.20232021
-37.80063019	-58.77734558
-36.49935304	-52.93248552
-35.24471788	-47.66491581
-33.96209875	-43.0820377
-32.68414258	-39.00278688
-31.3968544	-35.08872107
-30.1515513	-31.24752391
-28.85960012	-27.45876632
-27.57698096	-23.88109556
-26.3130138	-20.41368122
-25.04438362	-17.1745398
-23.79908052	-14.0669181
-22.48847133	-10.9854197
-21.23383617	-8.148147845
-19.94189105	-5.323286616
-18.67326088	-2.586273894
-17.39064175	0.048704297
-16.12667455	2.448151026
-14.83939242	4.70727009
-13.57076227	6.940012483
-12.2928061	8.945272729
-11.01951294	10.82374964
-9.760211772	12.42611274
-8.468263632	14.14195695
-7.218291482	15.53238428
-5.917014328	16.97803447
-4.662379169	18.41176705
-3.379756995	19.68499608
-2.106466882	20.95603859
-0.814515694	22.29456174
0.444782448	23.4990202
1.736730588	24.7537989
3.01468978	26.02585145
4.255332917	27.2255495
5.551944065	28.67003971
6.801916216	29.95581393
8.103193369	31.5063729
9.362494534	33.17150097
10.64977969	34.80237528
11.91374384	36.65740498
13.205692	38.51987806
14.46499164	40.37320049
15.74761229	42.337876
17.01624097	44.27786281
18.27087763	46.21456178
19.56282577	48.22341189
20.81746243	50.07581899
22.12340409	52.00426522
23.37803925	53.89850398
24.66532441	55.69617354
25.92928855	57.48869744
27.22123745	59.16230437
28.4852016	60.93317237
29.77248602	62.54296491
31.04111468	64.16863116
32.29575095	65.70689305
33.58769947	67.1913192
34.8330075	68.58174038
36.13428448	69.85904598
37.39358475	70.93628531
37.48220215	67.84064002
37.48220215	67.63049662
37.4775381	67.48299742
37.48220215	67.42135908
37.4775381	67.21035206
37.48220215	67.19026898
37.48220215	67.1277627
37.48220215	67.04330386
37.4775381	67.0018779
37.48220215	66.85511307
37.472874	66.89493677
37.4775381	66.81301938
37.48220215	66.77266165
37.48220215	66.70948342
37.48220215	66.75104722
37.48686623	66.69007248
37.48220215	66.58413273
37.48220215	66.52095872
37.46820993	66.53796609
37.4775381	66.54070357
