SPECIMEN A10	
14.05063197	61.67934296
15.29824842	64.50546917
16.56427988	66.74865335
17.81189554	68.46414527
18.92600284	68.99708955
17.68299113	59.55257936
16.41235569	54.08260101
15.16473927	49.01535036
13.89410462	44.17303758
12.64648858	39.35731918
11.37585352	34.72485866
10.1282373	30.1185951
8.894432325	25.68304585
7.614589775	20.98540776
6.371577325	16.38035158
5.096338677	11.57905771
3.853326202	6.722535614
2.578087402	1.607052694
1.330471355	-3.376228152
0.064439902	-8.15440881
-1.187779717	-12.90841586
-2.444604052	-17.87297033
-3.692219743	-22.83540945
-4.944440124	-27.7360128
-5.257494819	-25.67215053
-4.023690225	-18.03167079
-2.7438477	-12.2658549
-1.496231247	-6.821767354
-0.230199794	-1.122016389
1.022019825	4.846841672
1.37650855	3.651809192
0.119684978	-5.229841293
-1.114119616	-10.88029403
-2.393962167	-16.3948191
-3.636974641	-21.58662615
-4.907610048	-27.1408468
-6.146017832	-32.47813968
-7.425860383	-37.34338198
-6.675450454	-28.95629455
-5.404815048	-22.62711613
-4.152594667	-17.11903703
-2.891167167	-11.81840841
-1.634343594	-6.351251219
-0.400539001	-0.805651277
0.874699978	5.273329238
2.108504952	11.30075552
3.397555029	16.62879875
4.62675605	21.54509253
5.906598601	26.26343477
7.16802605	30.621572
8.420245999	34.91442444
9.667862173	39.16477864
10.9384972	43.37857253
12.1907172	47.58765925
13.42452179	51.62469301
14.71357222	55.84308284
15.94737682	59.83860044
17.22261542	63.71809889
18.46562792	67.1917233
18.07891307	60.90213129
16.82208952	54.86868493
15.560662	49.86125445
14.30383842	45.00112252
13.0424109	40.35055448
11.7809834	35.80347373
10.54717842	31.51478805
9.271939825	27.00676263
8.033530999	22.73799476
6.76289605	18.23104896
5.519883575	13.73067184
4.244644775	9.138921253
5.390978575	18.79073771
6.65240605	24.6360905
7.904625999	29.32719046
9.175260923	33.7918216
10.43668863	38.23374662
11.6704936	42.50188794
10.57940452	34.14062069
9.336392224	29.11687913
8.0657573	24.35845681
6.81814105	19.71024919
5.552109876	14.76450503
4.309097376	9.48907654
5.349544952	18.61334163
6.610972325	24.4377118
7.863192275	29.06608277
9.106204749	33.58744129
10.34921705	37.92036879
11.63826712	42.45225797
10.64846108	34.59682486
9.373222275	29.29261266
8.1302098	24.70872745
6.8595748	20.01324328
5.602751101	15.13258169
4.336719927	9.767795999
5.289696101	18.24332453
6.555727325	24.15257021
7.81255105	28.88661549
9.046355923	33.25909945
10.32619847	37.78912261
11.564607	42.22570842
10.67147967	34.72777809
9.437674698	29.60100012
8.167039749	24.86379952
6.9148198	20.2354772
5.653392325	15.39555431
4.401172325	10.01333623
5.2482623	17.98219207
6.50508605	23.97317646
7.738891025	28.59704337
9.018733575	33.12722625
10.2571423	37.56315457
11.53698485	42.0933656
12.7846009	46.61552554
14.05063197	51.0166414
15.30285235	55.35157133
16.55967592	59.66677402
17.80729235	63.95823346
17.01544692	56.35947879
15.75862335	50.74503584
14.52481799	45.97516811
13.24497585	41.15179921
12.00196335	36.63007828
10.73132832	32.18597141
9.483712249	27.91492043
8.208473474	23.53291668
6.9608573	19.15689358
5.69482605	14.5464349
4.447209902	9.709785606
3.204197224	4.350496126
1.938166152	-0.720805899
0.690550079	-5.431772104
-0.584688518	-10.29588322
-1.823097802	-14.92093873
-3.10293959	-19.84896408
-4.34595209	-24.74759102
-5.611983544	-29.83963396
-6.864203163	-34.82412363
-8.130235378	-39.62320844
-9.377850307	-43.70595896
-10.53339237	-46.4669542
-9.281171989	-36.2464116
-8.042763442	-30.59493277
-6.767524844	-25.22833568
-5.529116298	-20.10044089
-4.244669819	-15.02495659
-3.06610954	-10.58151888
-4.295310942	-20.71381176
-5.552134514	-26.1599967
-6.822769159	-31.31619237
-8.07498954	-36.44719866
-9.336417827	-41.60103529
-10.58863668	-46.43923311
-10.19731791	-40.06325614
-8.931287217	-33.50448572
-7.692878671	-28.27202406
-6.408432167	-23.11243331
-5.165419692	-18.15124362
-3.894785048	-13.0579632
-4.249273747	-18.7548887
-5.506097319	-25.16467741
-6.772128798	-30.23612766
-8.024349179	-35.28328376
-9.281171989	-40.43613441
-10.52418446	-45.39767658
-10.23414796	-39.84123437
-9.004947319	-33.45865624
-7.729708721	-28.11296564
-6.47748834	-22.96096094
-5.206853696	-17.95143487
-3.959237268	-12.92636656
-2.688602598	-7.623615368
-1.450194052	-2.453974948
-0.184162598	2.910607629
1.068057402	8.271982042
2.306466329	13.21118789
3.595515999	18.01567683
4.824717402	22.34516049
6.099956101	26.60163688
7.3475723	30.66359948
8.622811025	34.75204399
9.861219775	38.8328386
11.14106212	42.8600507
12.37947105	46.91913815
13.65470927	50.98699806
14.90232569	55.04866738
16.14073424	58.83543855
17.4159736	62.88260578
18.65898608	66.50315208
19.93422467	69.48239882
21.17723717	71.04973715
22.45247577	72.03821913
23.70469615	72.87445194
24.96151896	73.20966616
26.21834327	73.60774032
27.48897794	73.54743287
28.73199042	73.75348638
29.96579501	73.97888713
31.25944939	74.15456694
32.48404611	74.23031541
33.0134772	70.35467101
32.70502644	67.95728459
32.70962887	67.89581973
32.70042401	67.74581778
32.70042401	67.66233638
32.69581853	67.55652468
32.70502644	67.47426884
32.70042401	67.39032681
32.70042401	67.39063301
32.70042401	67.28528275
32.69581853	67.20103439
32.70502644	67.11908421
32.70042401	67.05517086
32.70042401	66.97137974
32.70502644	66.93025327
31.90397462	62.36667417
30.64715029	57.59083575
29.38572352	53.10744702
28.12889919	48.85525727
26.8950946	44.88049151
25.61525207	40.74861059
24.37684352	36.81468266
23.10160493	33.06092091
21.85859243	29.41879103
20.58335383	25.79150487
19.33573664	22.3995322
18.06970595	19.0673792
16.81748557	15.90516162
15.55145485	12.84479187
14.30383842	9.788846488
13.06082592	6.985436607
11.78558733	4.195182846
10.5379709	1.621040542
9.271939825	-0.895127667
8.028927249	-3.237806099
6.75368855	-5.462495112
5.51067605	-7.595981492
4.240041228	-9.735750165
2.992424775	-11.84927844
1.717186177	-14.0530196
0.469569749	-16.35502258
-0.773442725	-18.80261852
-2.039473442	-21.71644094
-3.277882751	-24.81230952
-4.562328467	-28.19142412
-5.800737014	-31.76898397
-7.071371659	-35.4590552
-8.318988112	-39.16443958
-9.589622756	-42.87540979
-10.84184314	-46.3936803
-12.09866745	-49.59817994
-13.36009421	-52.46924945
-14.59390033	-54.7472547
-15.87374135	-56.65867386
-17.11675385	-58.01699965
-18.38739	-59.17263729
-19.6304025	-60.11184361
-20.91024505	-60.72367429
-20.71228293	-53.91074608
-19.44625069	-47.58301394
-18.19863579	-42.66231548
-16.92800115	-38.02970545
-15.6619689	-33.46176425
-14.43737222	-29.15408368
-13.15752967	-24.77081362
-13.28643411	-29.28447383
-14.57088059	-35.61631958
-15.80928913	-40.28350058
-17.08452773	-44.89583204
-18.33214416	-49.48106321
-19.60277883	-53.98768718
-19.4968926	-49.50139328
-18.23086189	-43.21462979
-16.97864151	-38.37699023
-15.73562903	-33.83431353
-14.46959832	-29.26592828
-13.23118977	-24.80869544
-11.94674329	-20.27785173
-10.70373079	-16.15434492
-9.437700098	-12.06775956
-8.190083671	-8.089850423
-6.914845073	-4.231484295
-5.662624692	-0.503857502
-4.396593975	3.142885863
-3.158184692	6.573873255
-1.915172192	9.545059054
-0.635329641	12.31544772
0.607682833	14.80487043
1.87371355	17.19490291
3.12593355	19.56077741
4.396568575	21.93102814
5.644184825	24.31679687
6.91021605	26.76983102
6.7122548	21.96886233
5.460034825	16.58633395
4.198607402	12.71004952
2.950991152	9.004674617
1.684960079	5.169082205
0.432739698	1.294962689
0.543229851	5.216918874
1.795449876	10.6830347
3.056877376	14.62213987
4.304493626	18.3695366
5.57512855	22.1641154
6.8319523	25.87178622
6.8135373	22.36941858
5.561317376	16.77738588
4.313701152	12.90456053
3.038462351	9.066866415
1.786242351	5.297514161
0.515607706	1.230508131
0.432739698	4.039026474
1.698771152	9.948272523
2.946387579	13.86318103
4.217022427	17.65771136
5.464638575	21.50987027
6.735273575	25.28378071
7.5685523	26.31615615
6.32093605	19.07049965
5.041093601	14.81280944
3.802684876	11.06764976
2.532049851	7.293904424
1.284433779	3.462746467
0.013798753	-0.792776265
0.985190156	6.723497147
2.251221228	11.43868464
3.503441228	15.18709225
4.774076075	19.00268078
6.021692325	22.83392538
7.2739123	26.60317431
6.403803575	19.78115418
5.165394851	15.19791352
3.894759825	11.27754944
2.642540003	7.591973457
1.37650855	3.714599393
0.119684978	-0.474810852
0.897718575	6.221294978
2.149938575	11.03796691
3.415970054	14.83156328
4.663586101	18.6207587
5.906598601	22.40902122
7.18644105	26.31045489
6.528104825	20.33377801
5.2482623	15.42676909
4.00064605	11.61653666
2.730011202	7.800932317
1.477791202	3.96870391
0.21176013	-0.222904906
0.791832351	5.631009335
2.053259876	10.68027904
3.305479876	14.4496843
4.553096126	18.15504916
5.82373105	22.13832151
7.0713473	25.92776764
6.6017648	20.72789156
5.363356025	15.74673324
4.092721177	11.86843941
2.840500999	8.182788914
1.569866329	4.283465429
0.317646329	0.116008355
0.695153652	5.021945687
1.947373652	10.27852872
3.190386152	14.10853646
4.465624927	17.88327781
5.704033575	21.62871707
6.9792723	25.61276173
6.721462325	21.32151872
6.017088575	18.32923856
6.017088575	18.62244419
5.704033575	16.831732
4.451813652	12.87381852
3.190386152	9.144265271
1.928958626	5.288866124
0.662927554	1.264886398
0.340665308	2.69787707
1.569866329	8.954624894
2.849708499	13.06555113
4.088117427	16.70600002
5.367959775	20.56568613
6.6201798	24.48144461
7.05753605	23.51554005
5.809919876	17.21259301
4.548492376	13.12696378
3.296272376	9.399329666
2.021033779	5.582643634
0.764209825	1.539885074
0.21176013	1.725181905
1.482394775	8.536164637
2.730011202	12.63965641
4.014457325	16.39551793
5.2574698	20.18370787
6.53270855	24.10499855
7.1726298	24.38028354
5.901994825	17.48527643
4.645171075	13.46360116
3.392951075	9.757042341
2.13152355	5.901762872
0.888511075	1.945930896
-0.391331094	-2.542147652
0.059835948	3.009422921
1.335074927	8.355208735
2.582691355	12.35394649
3.857929952	16.02388577
5.105546025	19.79216544
6.376181101	23.62877398
7.6330048	27.6506601
8.88982855	30.83434239
10.1512559	33.53761555
11.37585352	36.14853038
12.66490322	38.77402595
13.90331177	41.24152174
15.1785511	43.71777107
16.42616679	46.10321313
17.19499325	45.46639306
15.94737682	38.07405725
14.67674217	33.58776951
13.4199186	29.58731103
12.16309465	25.79613594
10.90627108	22.04670293
9.672465923	18.61618922
8.392623474	15.05017608
7.14961105	11.74369123
5.869768626	8.135317887
4.62675605	4.598683793
3.360724952	1.056394756
2.113108525	-2.209197879
0.833266355	-5.419460672
-0.119709616	-6.584428354
1.146321075	1.168147171
2.407748601	5.358586127
3.641553575	9.207468651
4.916792351	13.0241903
6.155201075	16.62283462
7.430439775	20.35549857
8.678055923	23.9350957
9.944087198	27.51949623
10.07759597	24.95298855
8.816168448	19.12906212
7.5685523	15.17205128
6.307124825	11.48417764
5.045697351	7.670948814
3.802684876	3.92458486
2.527446279	0.003193597
1.289037351	-3.637301898
0.018402706	-7.327260025
-1.229213721	-10.76043158
-2.509056272	-14.05451562
-3.7566727	-17.34106635
-5.018100225	-20.6937273
-6.265715891	-24.04312885
-7.527144179	-27.37508829
-8.783966989	-30.68461847
-10.03158342	-33.92911455
-11.29761413	-37.22006311
-12.54062661	-40.3593858
-13.81586521	-43.44205187
-15.05887771	-46.41342444
-16.32490992	-49.34782942
-17.58633668	-52.21892584
-18.85236738	-54.81864488
-18.59916095	-48.76777841
-17.32852628	-42.69027956
-16.08091137	-37.89512875
-14.83789887	-33.49995372
-13.5534524	-28.96846051
-12.3196478	-24.74293835
-11.04440768	-20.50736584
-9.805999133	-16.55260565
-8.530760536	-12.46366953
-7.610010663	-10.88759489
-8.88524926	-19.33395129
-10.12365781	-24.04261699
-11.3988979	-28.36193424
-12.66032467	-32.57338388
-13.89873321	-36.75850801
-14.86091709	-39.05579941
-13.64092283	-30.70666728
-12.35647785	-25.86173542
-11.11806778	-21.50907213
-9.838225256	-17.16731851
-8.586006374	-12.91637013
-7.324578112	-8.663223634
-6.072359255	-4.809948091
-4.810930967	-1.059440075
-3.554107395	2.648091286
-2.301887776	6.082389124
-1.049667395	9.45373629
0.193345079	12.27832394
1.468583677	14.9219108
2.720803702	17.45536176
3.991438728	19.99315885
5.229847249	22.54435814
6.5096898	25.16806347
7.75730605	27.9100787
9.023337325	30.65634904
10.27095337	33.44014302
11.51396587	36.07601269
12.7938084	38.88836011
11.90528465	31.64301343
10.6254421	26.79875983
9.38703355	22.92803155
8.116398525	19.11242413
6.86417855	15.51045535
5.593543601	12.00907609
6.4176148	18.33889283
7.683646025	23.15858939
8.940469698	27.01313352
10.17427467	30.84068916
11.45411722	34.63763455
12.6971297	38.25809761
13.97236868	41.38331371
15.21077722	44.03949747
14.09666993	35.82016806
12.8490535	31.12955813
11.60143707	27.17341007
10.33540597	23.42132563
9.064770948	19.79445179
7.81255105	16.17145841
6.578746075	12.825574
5.289696101	9.194091216
4.055891126	5.617626874
2.776048779	2.009219442
1.533036279	-1.359952804
0.262401253	-4.75665268
-0.989818366	-8.107141929
-2.2466427	-11.37487672
-3.494258366	-14.78721012
-4.769497725	-18.20588037
-6.026321298	-21.62034117
-7.264729844	-24.94660131
-8.530760536	-28.40512494
-9.778376963	-31.73377937
-11.04901163	-35.17196214
-10.60244852	-28.99265885
-9.345624209	-23.35782392
-8.093405327	-18.91792454
-6.822769159	-14.76731746
-5.579757446	-10.74896732
-4.30912204	-6.828610775
-3.056902395	-3.03822957
-1.809285967	0.583404395
-0.552462395	4.270061803
0.699757605	7.746155584
1.979599775	11.14495911
3.222612249	14.32567695
2.739218728	9.3951268
1.486998728	4.285020352
0.207156177	0.132121782
-1.049667395	-3.931637035
-2.301887776	-7.847695142
-3.554107395	-11.70084142
-3.116751425	-6.403729186
-1.850719971	-1.060081432
-0.612311425	2.93643261
0.672135054	6.85992562
1.905940029	10.54121451
3.190386152	14.04578417
2.794463804	9.617385718
1.514621253	4.396186916
0.276212325	0.336766549
-0.999026272	-3.794119007
-2.260453772	-7.796132009
-3.494258366	-11.58227344
-3.144373594	-6.619733042
-1.915172192	-1.410307157
-0.635329641	2.700630942
0.607682833	6.593523416
1.87371355	10.34513592
3.12593355	13.84228156
2.822086355	9.854355863
1.583677427	4.621785344
0.313042402	0.471037902
-0.939177217	-3.612577868
-2.182189717	-7.526504101
-3.457428315	-11.5317536
-3.222637649	-7.056907956
-1.952002243	-1.523671438
-0.699782624	2.476130138
0.566248829	6.437237478
1.813864902	10.16368219
3.084499927	13.76971566
4.341323677	17.26784067
5.598147351	20.55654363
6.399199825	21.12052786
5.160791101	14.2752549
3.890156075	10.22921964
2.647143575	6.545756837
1.367301025	2.665124715
0.115081025	-1.229984766
-0.768838798	-2.630172056
0.478777656	4.678210288
1.7494123	8.954616251
2.987821228	12.61609242
4.267663575	16.26609454
5.515279825	19.88779414
6.528104825	22.13524546
5.2482623	14.56783142
4.0052498	10.54933598
2.730011202	6.669829429
1.477791202	2.942245221
0.21176013	-0.997958582
-1.03125237	-4.911834629
-2.292679895	-8.746280965
-3.558711348	-12.56085627
-4.815534921	-16.41524605
-6.072359255	-20.24850534
-7.287748061	-23.96772174
-8.033555536	-24.16196264
-6.790543061	-16.51943711
-5.515304463	-12.11624579
-4.276895917	-8.077691761
-3.001657319	-4.21933835
-1.7494377	-0.449967041
-0.883932141	0.820166515
-2.145359667	-6.596330179
-3.406787167	-11.12190509
-4.65440362	-15.18347496
-5.902019286	-19.07755
-7.181861836	-23.2094519
-8.107215663	-25.07980378
-6.822769159	-16.7155429
-5.575153493	-12.27683722
-4.30912204	-8.190024266
-3.06610954	-4.213367862
-1.795474895	-0.439791512
-0.824083874	1.567310606
-2.094718518	-6.228250333
-3.35154209	-10.83673279
-4.580743493	-14.81022706
-5.879001069	-18.90449138
-7.108201709	-22.89913881
-8.121027497	-25.35518942
-6.896429286	-16.92112349
-5.611983544	-12.36937462
-4.37817895	-8.331816232
-3.093732471	-4.345466461
-1.855323925	-0.558472372
-0.584688518	3.340857999
0.276212325	4.589055274
-0.962196196	-2.696293328
-2.251245891	-7.354089809
-3.489655175	-11.2880021
-4.769497725	-15.44088213
-6.012509463	-19.43860043
-6.919449001	-21.09493937
-5.676435764	-13.03361613
-4.40580112	-8.610655164
-3.153581501	-4.65280518
-1.892153975	-0.818430634
-0.649141475	3.053495092
0.598474952	6.842765396
0.71817263	4.231345135
-0.515632344	-1.670403882
-1.804682776	-6.05591671
-3.043091323	-10.0943329
-4.313725967	-14.05670534
-5.561342421	-18.03438206
-5.708662624	-15.24065344
-4.461046196	-9.063310546
-3.208825815	-4.937888091
-1.96581334	-1.066070085
-0.699782624	2.748438322
0.557040948	6.644557179
0.787228804	4.750200563
-0.478802294	-1.598974108
-1.726418721	-5.828198716
-3.006261272	-9.939250044
-4.2538777	-13.93800507
-5.506097319	-17.91691208
-6.772128798	-21.96188223
-8.033555536	-26.00570255
-9.276568036	-30.06614726
-9.060191659	-25.00900325
-7.784953061	-19.09727612
-6.551148442	-14.78787225
-5.257494819	-10.75742672
-4.019086298	-6.719017428
-2.7438477	-2.923308271
-1.5008352	0.822937237
-0.230199794	4.659440662
1.008208753	8.341818511
2.278843779	11.92697995
3.540271304	15.15388842
4.774076075	18.49999041
4.852339952	15.69054447
3.609327452	10.33130793
2.324881355	6.198247345
1.081868855	2.368136328
-0.184162598	-1.572126861
-1.440986171	-5.447358572
-1.560683467	-2.668275483
-0.294652776	3.1361991
0.96677513	7.263822115
2.223598702	10.95047406
3.457403677	14.44332712
4.741849775	18.11524355
5.980258601	21.71377266
7.2554973	25.13270389
8.50311355	28.31432947
9.571183448	30.23970975
8.3235673	22.47035603
7.0529323	18.23568001
5.805316126	14.40463525
4.539284851	10.88341186
3.300876304	7.242955679
2.085486355	3.900988074
0.824058855	0.066606589
-0.423557217	-3.680813986
-1.698796552	-7.518468029
-2.94180829	-11.16021066
-4.207839743	-14.91186488
-5.395607167	-18.1841412
-4.161802573	-9.559210366
-2.909582192	-5.056698841
-1.643551475	-1.137444766
-0.391331094	2.631879456
0.847077452	6.377083771
2.108504952	9.939102108
3.346913499	13.43302613
4.6221523	16.95634332
5.860561126	20.51296916
7.13119605	24.07715428
8.3880198	27.57527294
9.6402398	30.90491725
8.475490999	23.05027237
7.2094598	18.67019535
5.957239825	14.83807966
4.714227427	11.30106081
3.448196152	7.633403673
2.177561126	3.943478928
3.2594423	11.27593305
4.49785105	15.58667636
5.768486075	19.44407135
7.02991355	23.25753029
8.286737249	27.00701717
9.538957148	30.69285286
8.56756605	23.53275347
7.310742275	18.88241793
6.081541075	15.11839132
4.797094876	11.42521806
3.558686329	7.826762694
2.265032325	4.068562937
3.144348575	10.59959917
4.410379851	15.16823134
5.648788575	18.97636247
6.92863105	22.87773517
8.176247275	26.52047893
9.446882198	30.33586135
10.57019702	33.06996232
9.368618525	25.22793852
8.088775974	20.71899726
6.84576355	16.97247007
5.57512855	13.21956671
4.322908652	9.701731634
3.13514105	6.533763642
4.350531202	13.96027451
5.616562376	18.31942588
6.8687823	22.21447217
8.1302098	25.96503277
9.38703355	29.77753513
10.61163102	33.26815508
9.396241075	25.19222394
8.162435999	20.79879676
6.88259355	17.00200982
5.63037355	13.33713776
4.368946025	9.733460869
3.144348575	6.20084282
4.318304902	13.70147041
5.5705248	18.05731897
6.8227448	22.01539917
8.079568575	25.76484608
9.327184724	29.44936389
10.6024235	33.2448599
9.456089724	25.43651759
8.185454775	20.95095143
6.94704605	17.12171812
5.671807351	13.38901592
4.419587351	9.808077381
3.158160029	6.078322473
4.244644775	13.34920924
5.51067605	17.83393623
6.7767073	21.7741743
8.01511605	25.45654743
9.299562173	29.35895585
10.53336733	33.06146915
11.8132095	36.41835322
13.05161842	39.40909821
12.73856332	34.22541075
11.49094727	28.92804364
10.22031225	24.96571451
8.977299749	21.21940784
7.706664775	17.48731232
6.454444825	14.03228138
6.65240605	17.72329434
7.932248525	23.25862198
9.179864673	27.17354868
10.4504997	31.03129345
11.6935122	34.84021987
12.95954327	38.6336388
12.86286457	34.73607679
11.58762597	29.09733965
10.33080202	25.07528235
9.069374698	21.28261474
7.8171548	17.65993703
6.5741423	14.18619746
6.578746075	17.01466458
7.81255105	22.62315352
9.092393499	26.77583672
10.34000955	30.48164023
11.61524852	34.2984971
12.858261	38.12798278
12.9365247	35.23516923
11.68430467	29.30809341
10.43208467	25.3293323
9.166053398	21.51481345
7.9368523	17.91843119
6.657009825	14.26806406
6.454444825	16.1061244
7.734287275	22.24864817
8.981903499	26.24766612
10.23872727	30.05991732
11.49555085	33.91425132
12.76618587	37.75076183
13.0424109	35.9506447
11.78558733	29.68749574
10.53336733	25.54119178
9.290354648	21.81595451
8.024323474	18.06429857
6.77210355	14.54647225
6.371577325	15.47920028
7.619193525	21.7612464
8.88982855	25.87008128
9.925672173	28.77203822
9.911860898	28.22418676
10.02235087	29.08766707
11.26996733	33.21183928
12.54520592	37.07055841
13.26799442	37.65847409
12.02498233	30.53933534
10.7543473	26.24200681
9.51593855	22.4132991
8.240699775	18.74327295
6.9884798	15.05779778
5.717844825	11.43060436
6.551123575	17.65764882
7.81255105	22.4973237
9.060167198	26.43341726
10.31699095	30.30859465
11.57381452	34.12071079
12.81222345	37.86551778
12.12166102	31.48379467
10.8740446	26.75202062
9.589598474	22.702799
8.351189749	19.0415217
7.07595105	15.26653367
5.82373105	11.76935394
6.44984105	17.15205316
7.711268525	22.13861443
8.958884724	26.0951618
10.22951975	29.95312846
11.45872077	33.65429252
12.73395975	37.61708283
12.23215082	32.11738504
10.9477047	26.9995228
9.709295974	23.06588051
8.43866105	19.25021915
7.18644105	15.58537057
5.915806101	12.06325829
6.339351075	16.54017289
7.609986025	21.80099339
8.862206025	25.82174276
10.10061475	29.58780615
11.3804571	33.40572125
12.61886602	37.23448754
13.88489672	41.21640978
15.14172105	44.27461468
16.40775177	46.91601694
17.46661472	48.18973808
16.2051872	39.78858134
14.94836365	35.22301424
13.69153932	31.20077713
12.4393197	27.36867156
11.2101183	23.85590806
9.921068423	20.14058399
8.678055923	16.64576025
7.402817275	13.26921404
6.169012351	9.734510628
5.340337427	8.786760082
6.583349825	15.7170674
7.867796025	20.03835481
9.115412275	23.80703073
10.37223602	27.51425238
11.63826712	31.26607294
12.8812796	34.99125749
14.15651819	38.80785247
15.39492674	42.53206317
15.7632273	40.92167869
14.5202148	34.49388839
13.24037227	30.25763358
11.99735977	26.34410575
10.7221208	22.54786471
9.465297224	18.98689766
8.213077224	15.51125221
6.9608573	12.05582403
5.740863626	8.461619329
4.447209902	4.703339566
3.208801177	1.272317058
1.924355054	-2.064710546
0.704361177	-4.863025542
1.896732529	3.165546101
3.153556075	7.564477184
4.414983601	11.56641104
5.662599851	15.18801744
6.93783855	18.87894825
8.180851025	22.39485828
9.419259673	26.01445096
10.6991022	29.58038755
11.93290717	33.1569935
13.20814577	36.84826829
14.46957368	40.40988904
15.74020832	43.95293136
16.98782475	47.38631515
18.24925227	50.32005707
19.5106798	52.77166163
20.75829623	54.90561187
20.34856167	48.84122241
19.11936102	43.33861614
17.83951847	38.93439598
16.60110917	35.02177772
15.33047452	31.0800927
14.09206597	27.3773329
12.81222345	23.79013166
11.56921095	20.25306575
10.29397235	16.8762952
9.041752173	13.63040611
7.789532249	10.23807562
6.528104825	6.843533348
5.275884825	3.577091314
4.014457325	0.224390671
2.771444825	-2.683893919
1.5008098	-5.577936542
0.248590181	-8.299970099
-1.017441298	-11.10904094
-2.269660917	-13.95678666
-3.526485225	-16.95223514
-4.797119895	-20.18141692
-6.044735561	-23.36315097
-7.306163848	-26.75760088
-8.535364489	-29.95629864
-9.824414921	-33.3571862
-11.06282347	-36.62065407
-12.34266602	-39.72620343
-13.58567849	-42.73949586
-14.84710526	-45.7773555
-16.09932564	-48.62564916
-17.37456423	-51.47842653
-18.63138705	-54.17952168
-19.87900347	-56.60806203
-21.13122538	-58.80577782
-22.36502845	-60.37216793
-22.70570534	-55.98816486
-21.45809193	-48.80556262
-20.17824938	-43.9407749
-18.93523538	-39.39893275
-17.66460074	-34.93388971
-16.42158824	-30.64303427
-16.06249559	-32.3408532
-17.31471597	-39.39897856
-18.56693482	-44.06893461
-19.81915673	-48.6128064
-21.04375192	-53.04699598
-22.34661571	-57.49767822
-23.57581635	-60.96903744
-24.86946921	-62.02421562
-26.10787776	-62.69011249
-27.3785124	-63.09171329
-28.63073431	-63.38405195
-29.3673324	-60.47413037
-28.10590564	-52.03151536
-26.84447887	-47.14993015
-25.59225697	-42.58493061
-24.35384845	-38.31729527
-23.07861135	-34.01783286
-21.83559735	-29.93628863
-20.55115237	-25.8668167
-19.31734628	-21.97611349
-18.03750373	-18.11655973
-16.79909518	-14.37108728
-15.5146502	-10.82439106
-14.27163773	-7.392538032
-13.01020944	-4.103114521
-11.75338663	-0.772488208
-10.5057702	2.304308569
-9.239737985	5.365022983
-8.005933391	8.229005257
-6.721486887	10.81207602
-5.469267268	13.19877946
-4.212443696	15.46111876
-2.960223315	17.49175718
-1.694192624	19.29530772
-0.451180124	21.05154017
0.819454902	22.75140441
2.076278855	24.36421616
3.176575054	25.22853878
1.896732529	17.53550032
0.662927554	13.62378656
-0.607707497	10.14332614
-1.864531044	6.540462152
-3.125958569	2.664157943
-4.373574997	-1.439407099
-5.644209667	-5.359811564
-6.896429286	-9.003302347
-8.171667883	-12.61078266
-9.414680358	-16.23116728
-10.65309043	-19.59953474
-11.92372507	-23.18471655
-13.17594393	-26.51447333
