"Vu,Priestley,Seible,Benzoni 1998,Specimen nr NH3"	
-3.4425	153.4
-2.8625	158.4
-2.2875	163.5
-1.715	168.4
-1.2375	172.7
-0.6725	177.7
-0.205	182
0.36	187.4
0.935	192.8
1.5025	198.2
1.9775	202.9
2.5575	208.8
3.0425	213.7
3.6225	219.6
4.1875	225.6
4.7625	231.7
5.3325	238
5.91	244.3
6.4825	250.7
7.0625	257.1
7.6225	263.7
8.2025	270
8.7775	276.7
9.3375	283.1
9.8025	288.4
10.3375	294.7
10.89	300.9
11.455	306.9
12	313.1
12.5375	319.4
13.0875	325.7
13.645	331.8
14.1925	337.7
14.7625	343.5
15.3025	349.4
15.8625	355.1
16.42	360.8
16.97	366.4
17.5325	371.9
18.0825	377.4
18.66	382.9
19.125	387.2
19.69	392.6
20.255	397.8
20.8225	403
21.3875	408.4
21.9425	413.6
22.5	418.6
23.065	423.7
23.6425	428.3
24.2175	433.2
24.785	438.1
25.3575	442.7
25.9375	447.7
26.4925	452.2
27.085	456.6
27.65	461.1
28.2275	465.6
28.8125	470.4
29.4225	474.9
30.0025	479.2
30.5125	482.6
31.1125	486.6
31.68	490.8
32.2625	494.8
32.8575	498.4
33.4375	502.2
34.03	505.9
34.595	509.2
35.185	512.8
35.7925	516
36.3025	518.4
36.9	521.6
37.49	524.4
37.5875	521.4
37.625	497
37.285	476.7
36.82	455.5
36.3325	435.5
35.7525	412.9
35.195	391.7
34.6375	369.9
34.0775	349.2
33.53	328.3
32.965	308.3
32.375	288.7
31.8725	272
31.36	255.3
30.775	235.6
30.2375	219.7
29.6575	202.5
29.15	188
28.645	173.9
28.0575	157.9
27.555	145.3
27.0325	133
26.4925	121
25.9775	109.3
25.44	97.86
24.895	86.69
24.37	75.75
23.835	65.07
23.29	54.65
22.7575	44.74
22.225	35.26
21.6825	25.93
21.1575	16.97
20.605	8.501
20.08	0.6116
19.49	-7.859
18.955	-15.17
18.3975	-22.32
17.935	-27.74
17.31	-35.47
16.7425	-41.8
16.1975	-47.7
15.6175	-53.55
15.045	-59.33
14.495	-64.83
13.9425	-70.4
13.3775	-75.47
12.83	-80.46
12.285	-85.35
11.695	-90.27
11.135	-95.26
10.56	-100.1
9.9825	-105
9.515	-109.1
8.9375	-113.9
8.3625	-118.9
7.7775	-123.7
7.1975	-128.6
6.62	-133.5
6.035	-138.4
5.4475	-143.3
4.87	-148.3
4.2825	-153.1
3.7075	-158
3.1375	-162.8
2.57	-167.7
2.015	-172.5
1.4625	-177.4
0.8875	-182.5
0.31	-187.6
-0.2675	-192.8
-0.8275	-198.2
-1.41	-203.6
-1.99	-209
-2.555	-214.5
-3.005	-219.1
-3.575	-224.8
-4.14	-230.5
-4.6925	-236.4
-5.2725	-242.3
-5.826	-248.4
-6.38575	-254.4
-6.956	-260.5
-7.5285	-266.8
-8.10575	-273.2
-8.67	-279.7
-9.249	-286
-9.82925	-292.3
-10.3995	-298.3
-10.96575	-304.3
-11.51	-310.4
-12.07975	-316.4
-12.6535	-322.5
-13.22175	-328.5
-13.8	-334.5
-14.35475	-340.4
-14.91125	-346.2
-15.472	-351.9
-16.0215	-357.6
-16.567	-363.4
-17.13575	-369.1
-17.60625	-373.5
-18.16775	-379.1
-18.70875	-384.5
-19.2436	-389.8
-19.7059	-394.1
-20.2685	-399.5
-20.824	-404.8
-21.3925	-410
-21.9535	-415.1
-22.5185	-420
-23.0935	-425.2
-23.6585	-430.3
-24.2095	-435.3
-24.765	-440
-25.3075	-444.8
-25.8825	-449.7
-26.45	-454.8
-27.0275	-459.5
-27.605	-464.2
-28.185	-468.7
-28.7575	-473.5
-29.3225	-477.9
-29.89	-482.1
-30.46	-486.2
-31.02	-490.4
-31.58	-494.6
-32.1425	-498.5
-32.72	-502.4
-33.3	-506.4
-33.8875	-510.1
-34.46	-513.5
-35.04	-517.1
-35.6125	-520.7
-36.1925	-523.8
-36.6775	-526.6
-37.185	-529.2
-37.5575	-528.8
-37.62	-504.6
-37.245	-483.7
-36.685	-458.8
-36.145	-435.9
-35.61	-414.3
-35.0675	-393.4
-34.525	-373.2
-34.04	-355.4
-33.485	-335.7
-32.935	-316
-32.3825	-297.4
-31.835	-279.2
-31.265	-260.5
-30.685	-242.9
-30.1275	-224.8
-29.62	-210.1
-29.1125	-195.7
-28.5275	-179.4
-28.0225	-166
-27.5175	-153.6
-27.0025	-141.7
-26.4975	-130.3
-25.9975	-119
-25.485	-107.8
-24.9775	-96.85
-24.46075	-86.11
-23.93075	-75.78
-23.4075	-65.75
-22.8825	-56.27
-20.323	-14.34
-19.78045	-6.789
-19.24405	0.7339
-18.6925	8.012
-18.1405	14.74
-17.5945	21.22
-16.962	28.5
-16.41	34.59
-15.84	40.55
-15.2725	46.15
-14.7	51.68
-14.136	57.03
-13.54775	62.35
-12.971	67.52
-12.40025	72.47
-11.80225	77.76
-11.22475	82.78
-10.64445	87.73
-10.0595	92.66
-9.47275	97.46
-8.90575	102.3
-8.342	107
-7.77425	111.8
-7.19225	116.6
-6.6135	121.5
-6.0355	126.4
-5.4625	131.2
-4.8875	135.9
-4.3225	140.9
-3.825	145
-3.2425	150
-2.66	154.9
-2.0875	159.9
-1.5125	164.8
-0.945	169.8
-0.3775	174.9
0.1925	179.9
0.7525	185.2
1.3175	190.5
1.8925	195.9
2.48	201.6
3.065	207.1
3.6475	213
4.215	218.6
4.795	224.6
5.36	230.5
5.94	236.7
6.5125	242.7
7.095	249
7.66	255.4
8.235	261.6
8.815	268.1
9.3825	274.2
9.93	280.3
10.485	286.7
11.115	293.5
11.655	299.8
12.2375	305.8
12.7725	311.5
13.33	317.4
13.895	323.3
14.4425	329.2
14.985	335.1
15.545	340.9
16.0975	346.5
16.655	352
17.2175	357.4
17.765	362.8
18.345	368.2
18.9075	373.6
19.475	378.9
19.96	383.2
20.51	388.3
21.0825	393.4
21.64	398.5
22.1975	403.7
22.76	408.9
23.3275	413.7
23.9	418.6
24.475	423.5
25.05	427.8
25.625	432.7
26.195	437.3
26.7775	441.9
27.3575	446.6
27.9075	451.1
28.4	454.6
28.98	459.5
29.4975	463
30.09	467.4
30.68	471.9
31.265	476.2
31.7675	479.1
32.35	483.4
32.9125	487.5
33.4925	491.4
34.09	494.7
34.6525	498.5
35.245	501.9
35.7775	504.6
36.285	507.8
36.855	510.8
37.355	513.4
37.5775	511.7
37.7075	491.7
37.655	467
37.2875	446.7
36.82	426.1
36.33	406.6
35.745	385.4
35.1925	364
34.63	343.5
34.1375	325.8
33.58	305.4
33.015	286.1
32.4575	266.8
31.95	250.6
31.405	234.3
30.8225	215.3
30.19	198.1
29.615	180.8
29.105	167.1
28.6025	153.8
28.095	141.2
27.5825	129.1
27.0625	117.4
26.5125	106.1
25.99	94.83
25.45	83.94
24.905	73.15
24.3775	62.66
23.8425	52.48
23.2925	42.6
22.7575	33.09
22.2225	24.04
21.6775	15.26
21.1525	6.758
20.6	-1.009
19.995	-9.572
19.3825	-17.74
18.8275	-24.56
18.2875	-31.1
17.7375	-37.4
17.1775	-43.58
16.62	-49.54
16.06	-55.2
15.4925	-60.55
14.91	-65.81
14.37	-70.92
13.8125	-75.99
13.25	-80.76
12.69	-85.38
12.125	-90.15
11.56	-94.83
10.99	-99.54
10.42	-104.3
9.8425	-109.1
9.2675	-113.8
8.79	-117.7
8.2075	-122.4
7.6275	-127.3
7.055	-132
6.47	-136.8
5.8875	-141.6
5.3	-146.4
4.72	-151.2
4.1275	-155.9
3.5625	-160.7
2.985	-165.3
2.4225	-170.1
1.865	-174.8
1.31	-179.6
0.74	-184.6
0.165	-189.6
-0.41	-194.7
-0.98	-199.9
-1.56	-205.2
-2.0475	-209.6
-2.6125	-214.9
-3.16	-220.3
-3.7275	-225.9
-4.3075	-231.4
-4.8575	-237.1
-5.4225	-242.9
-5.9815	-248.7
-6.54425	-254.7
-7.121	-260.6
-7.7	-266.7
-8.28125	-272.8
-8.8435	-279.2
-9.31825	-284.3
-9.90175	-290.2
-10.48145	-296.4
-11.03975	-302.3
-11.592	-308.2
-12.15725	-314
-12.735	-319.8
-13.30325	-325.6
-13.877	-331.3
-14.44325	-337.1
-14.98825	-342.5
-15.5535	-348.2
-16.1	-353.7
-16.73775	-360.1
-17.31675	-365.5
-17.87825	-370.8
-18.43275	-376.1
-18.9715	-381.4
-19.50755	-386.6
-20.0705	-391.9
-20.6415	-397.1
-21.1965	-402
-21.756	-407
-22.32	-411.9
-22.8905	-417.1
-23.4525	-422.2
-24.0105	-427
-24.565	-431.7
-25.025	-435.6
-25.58	-440.5
-26.145	-445.2
-26.7225	-449.7
-27.3025	-454.7
-27.885	-459.5
-28.455	-464
-29.0175	-468.4
-29.5975	-472.5
-30.165	-476.9
-30.7275	-481.2
-31.29	-485.1
-31.8475	-488.9
-32.32	-492.5
-32.9	-496.2
-33.4875	-500.2
-34.0725	-504.1
-34.65	-507.7
-35.22	-511
-35.795	-514.6
-36.37	-518.1
-36.965	-521.3
-37.475	-524
-37.6975	-503.9
-37.69	-477.8
-37.2975	-456.5
-36.83	-436.4
-36.2925	-413.7
-35.75	-392.7
-35.2125	-372.3
-34.665	-352.2
-34.0975	-331.8
-33.6175	-315.2
-33.0625	-296.2
-32.5175	-278.1
-31.9575	-259.8
-31.3875	-242.4
-30.8025	-224.5
-30.225	-207.7
-29.7175	-193.4
-29.1275	-176.7
-28.6225	-163.5
-28.1125	-150.9
-27.6	-139
-27.0925	-127.7
-26.5775	-116.7
-26.0675	-106
-25.5575	-95.35
-25.0475	-84.83
-24.53	-74.71
-24.001	-64.89
-23.4665	-55.32
-22.939	-45.9
-22.404	-36.97
-21.87225	-28.41
-21.35325	-20.21
-20.80775	-12.48
-20.27175	-5.015
-19.73285	2.202
-19.1889	9.205
-18.632	15.9
-18.0845	22.2
-17.5325	28.13
-16.9795	33.97
-16.4315	39.78
-15.8615	45.29
-15.29225	50.67
-14.7135	55.81
-14.14875	60.95
-13.55875	65.84
-13.0835	69.91
-12.50625	74.77
-11.912	79.72
-11.3225	84.71
-10.73355	89.51
-10.15865	94.22
-9.57575	98.96
-9.0075	103.5
-8.515	107.5
-7.95075	112.1
-7.379	116.9
-6.8035	121.5
-6.22625	126.2
-5.65175	131
-5.08	135.6
-4.4975	140.3
-3.91	145.1
-3.3325	149.8
-2.7475	154.7
-2.1675	159.4
-1.59	164.3
-1.0175	169
-0.4425	173.8
0.0725	176.3
0.6225	178.3
1.1575	187.8
1.7225	194.2
2.2975	199.8
2.78	204.2
3.3725	209.8
3.95	215.6
4.535	220.9
5.105	226.8
5.6725	232.8
6.26	238.5
6.8425	244.5
7.42	250.3
7.9875	256.7
8.5775	262.5
9.1525	268.6
9.715	274.7
10.3425	281.6
10.9	287.2
11.375	292.3
11.925	297.9
12.47	303.5
13.0275	309.2
13.5875	315.1
14.1375	320.9
14.7125	326.3
15.2575	331.8
15.8225	337
16.3825	342.4
16.935	347.7
17.495	352.9
18.055	358.1
18.625	363.4
19.1925	368.8
19.7625	374.1
20.325	379.2
20.8925	384.1
21.465	389.1
22.015	393.8
22.5875	398.6
23.1475	403.6
23.73	408.5
24.305	413.1
24.8725	417.7
25.4525	422.3
25.9375	426
26.4975	430.5
27.0875	435.2
27.655	439.5
28.2325	444
28.8125	448.8
29.315	452.2
29.8225	456.2
30.3325	459.4
30.915	463.8
31.4825	468.1
32.0725	472
32.57	475.1
33.1275	479.3
33.73	483.2
34.235	486.1
34.79	489.8
35.385	493.4
35.8925	496.1
36.4025	499.1
37.0175	502.2
37.59	505.2
38.175	508.3
38.7425	511.3
39.335	513.9
39.9275	516.6
40.5025	518.7
41.0775	520.9
41.6775	523
42.2275	525.2
42.8275	527.5
43.4275	529.3
43.9275	530.7
44.4525	532.3
44.9275	533.4
45.4525	534.8
45.9775	536.3
46.4775	537.2
47.0525	538.5
47.6525	540
48.2525	541.1
48.7525	541.9
49.3275	543
49.9025	544.3
50.0525	542
50.1775	522.8
50.3275	502.9
50.2025	477.8
49.7775	455.4
49.3025	435.2
48.7525	413.3
48.2025	393.3
47.6525	372.3
47.0775	352.4
46.5775	335
46.0025	315.1
45.4525	296.1
44.8275	277.6
44.2775	259.3
43.7025	241.9
43.1275	224.9
42.6275	210.7
42.1275	196.8
41.6025	183.1
41.1025	169.9
40.6025	157.2
39.9775	143.1
39.4775	131.2
38.93	119.7
38.4125	108.6
37.8675	97.95
37.3525	87.49
36.785	77.34
36.325	69.42
35.7775	59.72
35.225	50.43
34.6775	41.62
34.1525	33.03
33.5975	24.62
33.0425	16.45
32.4775	8.624
31.89	1.162
31.3175	-5.963
30.7575	-12.69
30.205	-18.99
29.6625	-24.92
29.1	-30.64
28.54	-36.21
27.975	-41.53
27.4275	-46.57
26.83	-51.59
26.2425	-56.51
25.665	-61.22
22.86	-81.98
22.2775	-85.87
21.69	-89.66
21.14	-93.39
20.57	-97.12
20.015	-100.6
19.4725	-104.2
18.91	-107.8
18.32	-111.3
17.75	-114.8
17.1775	-118.5
16.5975	-122
16.0175	-125.6
15.445	-129.2
14.94	-132.1
14.395	-135.7
13.825	-139.2
13.2475	-142.8
12.69	-146.5
12.1075	-150
11.5275	-153.6
10.945	-157.4
10.365	-160.9
9.7825	-164.6
9.2125	-168.3
8.72	-171.2
8.1325	-174.9
7.5425	-178.6
6.9625	-182.3
6.3675	-185.9
5.775	-189.7
5.2775	-192.9
4.695	-196.7
4.0975	-200.4
3.53	-204.2
2.945	-208
2.3775	-211.8
1.805	-215.7
1.2425	-219.6
0.655	-223.6
0.0775	-227.7
-0.5025	-231.9
-1.085	-236.2
-1.675	-240.5
-2.2475	-244.7
-2.8125	-249.1
-3.38	-253.6
-3.9525	-258
-4.5275	-262.7
-5.11	-267.2
-5.68225	-271.9
-6.24575	-276.6
-6.8295	-281.4
-7.413	-286.2
-7.89775	-290.3
-8.48475	-295.2
-9.092	-300.1
-9.6595	-305.1
-10.23925	-310
-10.8131	-314.8
-11.381	-319.6
-11.8635	-323.7
-12.442	-328.6
-13.01725	-333.5
-13.5955	-338.4
-14.16925	-343.2
-14.727	-347.9
-15.29525	-352.5
-15.863	-357.2
-16.409	-362
-16.9885	-366.8
-17.554	-371.6
-18.1185	-376.3
-18.6745	-380.8
-19.2105	-385.4
-19.76845	-390
-20.24375	-393.8
-20.80375	-398.2
-21.37625	-402.5
-21.94775	-406.9
-22.51825	-411.5
-23.095	-415.8
-23.6705	-420.2
-24.22175	-424.3
-24.79	-428.3
-25.3325	-432.4
-25.8125	-436.1
-26.3825	-440.4
-26.965	-444.4
-27.5575	-448.9
-28.14	-453.2
-28.7125	-457.1
-29.2875	-461
-29.865	-464.9
-30.4325	-469
-31	-472.7
-31.5625	-476.3
-32.1225	-480
-32.7025	-483.9
-33.2875	-487.7
-33.8775	-491.1
-34.4525	-494.5
-35.0375	-498.1
-35.605	-501.6
-36.18	-504.7
-36.77	-507.8
-37.275	-510.6
-37.7925	-513.4
-38.315	-515.7
-38.825	-517.8
-39.33	-520.3
-39.9175	-522.6
-40.405	-525
-40.985	-527
-41.565	-529.6
-42.135	-531.8
-42.6975	-533.7
-43.275	-535.5
-43.86	-537.7
-44.4575	-539.5
-45.05	-541.1
-45.56	-542.7
-46.075	-544.2
-46.6825	-545.5
-47.2925	-546.8
-47.8875	-548.3
-48.48	-549.5
-49.0675	-550.5
-49.57	-551.6
-50.0725	-549.1
-50.2175	-530.2
-50.3225	-510.1
-50.1525	-485.6
-49.7075	-464.1
-49.18	-441.2
-48.635	-420.7
-48.0925	-400.4
-47.6175	-383.6
-47.0475	-363.4
-46.5375	-346.5
-45.99	-327.1
-45.4275	-308.4
-44.875	-290.7
-44.325	-273.4
-43.76	-255.9
-43.1825	-239.1
-42.615	-222.8
-42.0375	-206.5
-41.535	-193.2
-40.9225	-177.8
-40.4	-164.9
-39.8675	-152.7
-39.32	-141.1
-38.7725	-130.1
-38.225	-119.5
-37.6975	-109.3
-37.165	-99.35
-36.6325	-89.54
-36.1	-79.91
-35.5625	-70.61
-35.04	-61.77
-34.51	-53.36
-33.98	-45.29
-31.4925	-11.77
-30.9225	-4.893
-30.3475	1.682
-29.78	7.981
-29.215	13.85
-28.6575	19.39
-28.1125	24.62
-27.565	29.69
-26.9975	34.46
-26.425	39.3
-25.97	43.06
-25.3975	47.37
-24.845	51.71
-24.2705	55.75
-23.7	59.63
-23.1255	63.45
-22.548	67.28
-21.9835	70.92
-21.426	74.58
-20.84575	78.32
-20.27475	81.98
-19.70135	85.59
-19.14035	89.17
-18.56175	92.69
-18.087	95.62
-17.516	99.14
-17.0365	102.3
-16.46125	105.8
-15.883	109.4
-15.30275	113.1
-14.71025	116.6
-14.136	120.2
-13.543	123.8
-12.94875	127.3
-12.36425	130.9
-11.8475	134
-11.257	137.6
-10.66855	141.2
-10.083	144.6
-9.49075	148.1
-8.91025	151.5
-8.3345	154.9
-7.765	158.3
-7.17225	161.9
-6.572	165.2
-5.98625	168.7
-5.405	172.2
-4.82	175.5
-4.245	179.3
-3.7425	182.2
-3.145	185.8
-2.5675	189.3
-1.9725	193
-1.3975	196.5
-0.8175	200.1
-0.25	203.8
0.3325	207.4
0.9125	211.3
1.4975	215.1
2.0775	219.1
2.575	222.4
3.07	225.9
3.655	230.2
4.2325	234.3
4.825	238.6
5.4075	242.8
5.9975	247.3
6.585	251.6
7.085	255.4
7.665	259.9
8.2575	264.4
8.8425	269.1
9.42	273.4
9.98	278.1
10.5475	282.3
11.1	287
11.655	291.3
12.235	295.8
12.785	300.4
13.35	304.7
13.9325	309.2
14.485	313.8
15.04	317.9
15.525	321.7
16.085	325.9
16.6525	330
17.2225	334.2
17.7775	338.5
18.3575	342.8
18.9275	347.2
19.4075	350.4
19.995	354.5
20.5525	358.8
21.1325	363.1
21.69	367.3
22.26	371.3
22.8325	375.2
23.405	379.1
23.985	383
24.575	386.8
25.1525	390.5
25.7375	394.2
26.3175	397.8
26.9	401.4
27.4975	405.1
28.055	408.7
28.6375	412.5
29.135	415.2
29.6425	418.2
30.2375	421.8
30.745	425
31.3425	428.5
31.935	432
32.53	435.2
33.095	438.4
33.6625	442
34.2775	445.3
34.8575	448.8
35.455	451.9
35.96	454.4
36.4625	457.3
36.9575	460
37.5275	462.9
38.1175	466
38.715	468.6
39.3075	471.5
39.8775	474.3
40.4775	477.1
41.0525	480
41.6275	482.5
42.2025	485.1
42.8025	487.3
43.3775	489.9
43.8775	492.1
44.4775	494.4
45.0775	496.5
45.7025	498.8
46.2025	501
46.8025	502.7
47.3775	504.7
47.9775	506.5
48.5775	508.2
49.1525	510.3
49.6525	511.6
50.0525	509.8
50.1775	487.8
49.8775	467.5
49.3775	447.4
48.8525	425.3
48.2775	405.5
47.7275	385.2
47.2525	368.3
46.7275	351.4
46.1525	332.4
45.5775	313.3
45.0025	295.5
44.4275	277.2
43.9025	262.3
43.3525	245.7
42.8525	231.5
42.3525	217.5
41.8275	203.7
41.3275	190.2
40.8025	177
40.3025	164.2
39.8025	151.8
39.2575	139.9
38.73	128.1
38.19	117
37.675	106.3
37.13	95.84
36.56	85.62
36.0375	75.56
35.485	65.9
34.9375	56.57
34.34	47.46
33.785	38.65
33.2575	30.12
32.6975	21.71
32.11	13.82
31.54	6.391
30.9775	-0.7645
30.4175	-7.462
29.91	-13.82
29.3675	-19.88
28.8	-25.6
28.2375	-31.31
27.6775	-36.73
27.1175	-41.89
26.5375	-47.06
25.955	-52.05
25.3675	-56.57
24.7825	-60.98
24.2025	-65.04
23.61	-68.93
23.03	-72.87
22.45	-76.73
21.8825	-80.21
21.31	-83.7
20.7325	-87.15
20.1625	-90.49
19.6325	-93.85
19.07	-97.21
18.4775	-100.5
17.905	-103.9
17.435	-106.7
16.8425	-110.1
16.2825	-113.5
15.6875	-117
15.1	-120.3
14.53	-123.8
13.9625	-127.2
13.3825	-130.5
12.8275	-134
12.2675	-137.4
11.6625	-140.9
11.0875	-144.4
10.5075	-147.9
9.925	-151.4
9.34	-154.8
8.7575	-158.3
8.17	-161.8
7.5725	-165.2
7.0875	-168.1
6.4975	-171.6
5.9025	-175.1
5.3025	-178.7
4.715	-182.2
4.12	-185.6
3.5525	-189
2.9575	-192.6
2.39	-196.1
1.8125	-199.6
1.2475	-203.1
0.6625	-206.8
0.08	-210.5
-0.5	-214.3
-1.0925	-218.1
-1.6875	-221.9
-2.26	-225.6
-2.8275	-229.5
-3.4	-233.4
-3.985	-237.4
-4.5625	-241.3
-5.1525	-245.3
-5.72875	-249.4
-6.299	-253.5
-6.78925	-256.9
-7.37675	-261.1
-7.96575	-265.3
-8.557	-269.6
-9.069	-273.2
-9.647	-277.4
-10.13675	-281
-10.7106	-285.1
-11.284	-289.2
-11.87225	-293.5
-12.3595	-296.9
-12.93125	-301.2
-13.52025	-305.5
-14.1165	-309.8
-14.67725	-313.8
-15.247	-317.9
-15.816	-321.9
-16.3695	-326
-16.9385	-330.3
-17.5165	-334.5
-18.0895	-338.7
-18.6535	-342.9
-19.1949	-347
-19.7544	-351.2
-20.3335	-355.3
-20.8955	-359.3
-21.4655	-363.4
-22.041	-367.4
-22.6125	-371.5
-23.1965	-375.4
-23.7655	-379.2
-24.326	-383
-24.8925	-386.9
-25.4375	-390.6
-25.92	-394.1
-26.4975	-398
-27.0775	-401.8
-27.665	-405.7
-28.2475	-409.4
-28.83	-413.2
-29.4125	-417.1
-29.985	-420.8
-30.565	-424.5
-31.0375	-427.3
-31.6025	-431
-32.1675	-434.6
-32.7375	-438.1
-33.3225	-441.6
-33.75	-413.7
-34.215	-417.3
-34.8	-421.2
-35.3725	-424.6
-35.95	-427.8
-36.5325	-431
-37.1275	-434.2
-37.6375	-436.8
-38.1525	-439.3
-38.67	-441.9
-39.19	-444.2
-39.7875	-446.9
-40.2875	-449.2
-40.87	-451.8
-41.455	-454.2
-42.0225	-456.6
-42.5925	-459
-43.165	-461.1
-43.75	-463.3
-44.3325	-465.4
-44.915	-467.4
-45.4125	-469.1
-45.925	-470.6
-46.4375	-472.1
-46.96	-473.5
-47.46	-474.8
-47.965	-475.9
-48.4625	-477
-49.0475	-478.5
-49.6425	-479.8
-50.0575	-477.6
-50.2	-458.5
-50.2775	-436.7
-49.8725	-413.3
-49.3125	-392.4
-48.76	-373.6
-48.195	-355.3
-47.625	-337
-47.0525	-318.7
-46.525	-303.4
-45.965	-286.4
-45.3925	-269.9
-44.8275	-253.8
-44.2525	-238
-43.6625	-222.8
-43.165	-209.8
-42.6625	-197.4
-42.0675	-183
-41.4675	-169.3
-40.925	-157.6
-40.385	-146.2
-39.8375	-135.5
-39.2825	-125.4
-38.72	-115.8
-38.17	-106.6
-37.63	-97.52
-37.0825	-88.74
-36.5425	-80.12
-35.9925	-71.71
-35.455	-63.7
-34.9225	-56.08
-34.395	-48.81
-33.845	-41.8
-33.2875	-34.92
-32.7225	-28.32
-32.2575	-22.9
-31.6875	-16.57
-31.11	-10.43
-30.535	-4.587
-27.995	18.68
-27.445	23.33
-26.9675	27.06
-26.3975	31.44
-25.835	35.66
-25.2625	39.78
-24.7075	43.88
-24.1425	47.86
-23.5675	51.62
-22.99	55.32
-22.4175	59.05
-21.8475	62.63
-21.295	66.48
-20.7185	70.3
-20.1415	74.16
-19.5806	78.04
-19.0135	81.89
-18.4295	85.62
-17.8715	89.32
-17.39325	92.44
-16.82375	96.24
-16.25275	99.97
-15.66675	103.6
-15.07925	107.3
-14.49225	110.8
-13.91325	114.3
-13.3105	117.8
-12.73	121.4
-12.1295	124.9
-11.52275	128.3
-10.9462	131.7
-10.3411	135.1
-9.76225	138.3
-9.183	141.5
-8.579	144.8
-8.00775	148.1
-7.42175	151.3
-6.83175	154.5
-6.24075	157.7
-5.6665	161.1
-5.085	164.3
-4.5775	167
-3.995	170.5
-3.5	173.3
-2.9075	176.7
-2.3125	180.1
-1.7375	183.6
-1.1625	187.2
-0.575	190.6
-0.0025	194.3
0.565	198
1.15	201.7
1.7375	205.7
2.2275	209
2.81	213.1
3.315	216.6
3.9025	220.7
4.4875	224.9
5.0725	229.1
5.6525	233.5
6.2425	237.9
6.8375	242.2
7.3325	245.9
7.9075	250.5
8.5025	254.9
9.0925	259.4
9.67	263.8
10.215	268.3
10.7825	272.5
11.3625	277.1
11.9175	281.2
12.47	285.6
13.0325	290.1
13.6075	294.3
14.1675	298.5
14.745	302.9
15.3025	307.1
15.87	311.2
16.4325	315.3
17.0075	319.5
17.5725	323.6
18.1375	327.8
18.7075	332
19.1925	335.2
19.7775	339.3
20.3475	343.4
20.92	347.4
21.49	351.4
22.05	355.4
22.6225	359.3
23.2	363.1
23.7875	366.9
24.27	370.1
24.845	373.8
25.4325	377.5
26.02	381
26.6	384.2
27.175	387.8
27.755	391.4
28.315	394.8
28.915	398.3
29.4325	401.3
30.02	404.7
30.5225	407.8
31.03	410.4
31.63	413.9
32.125	416.4
32.7125	419.6
33.3075	422.9
33.8825	426.2
34.385	428.6
34.95	431.8
35.47	434.3
35.95	436.8
36.4525	439.1
37.0775	442.2
37.64	445.1
38.2375	447.5
38.8325	450.3
39.4275	453
40.0025	455.6
40.6025	457.9
41.1775	460.3
41.7525	462.5
42.3275	465
42.9275	467.2
43.5025	469.3
44.0275	471.1
44.6025	473.2
45.1025	474.8
45.7275	476.9
46.2275	478.3
46.8275	480.1
47.4275	481.9
48.0525	483.5
48.6025	484.9
49.2025	486.5
49.8025	487.9
50.1025	485.7
50.2025	466.6
49.9025	442.7
49.3275	420.3
48.7525	399.7
48.2025	380.6
47.6525	361.2
47.0775	342.4
46.5525	326.3
46.0025	307.8
45.4025	290.2
44.8025	272.6
44.2275	255.8
43.6525	239.2
43.1525	225.5
42.6525	212
42.0525	196.6
41.5525	183.6
41.0025	170.8
40.5025	158.4
39.9775	146.4
39.4525	134.8
38.9225	123.6
38.3725	112.8
37.8575	102.4
37.315	92.41
36.77	82.57
36.22	72.93
35.6625	63.58
35.0925	54.59
34.5675	45.93
34.015	37.37
33.4625	29.05
32.8975	20.98
32.335	13.18
31.8425	7.125
31.2725	0.2141
30.7125	-6.299
30.1475	-12.69
29.605	-18.62
29.055	-24.31
28.495	-29.94
27.9275	-35.35
27.39	-40.46
26.79	-45.2
26.1925	-49.91
25.615	-54.13
25.015	-58.41
24.4375	-62.51
23.8575	-66.33
23.2675	-69.94
22.6975	-73.42
22.105	-76.91
21.535	-80.12
20.9575	-83.15
20.39	-86.3
19.845	-89.2
19.2875	-92.17
18.7875	-94.65
18.23	-97.58
17.6475	-100.5
17.065	-103.5
16.4725	-106.4
15.89	-109.4
15.3	-112.4
14.7225	-115.4
14.1475	-118.3
13.5775	-121.3
13.0025	-124.4
12.4275	-127.5
11.855	-130.5
11.2725	-133.6
10.78	-136.2
10.1875	-139.3
9.61	-142.3
9.02	-145.4
8.525	-148
7.9325	-151.1
7.345	-154.1
6.7525	-157.2
6.2475	-159.7
5.6475	-162.8
5.055	-165.8
4.465	-168.9
3.96	-171.4
3.3775	-174.3
2.8925	-176.9
2.315	-179.9
1.735	-183
1.17	-186
0.575	-189.2
-0.0075	-192.4
-0.595	-195.6
-1.19	-198.8
-1.7925	-202
-2.365	-205.2
-2.94	-208.4
-3.52	-211.7
-4.105	-215.1
-4.6825	-218.4
-5.28	-221.7
-5.8565	-225
-6.43675	-228.4
-7.03075	-231.8
-7.62875	-235.2
-8.22425	-238.7
-8.80175	-242.3
-9.311	-245.3
-9.827	-248.4
-10.41135	-251.8
-10.99675	-255.3
-11.5645	-259
-12.05625	-261.9
-12.64825	-265.6
-13.2335	-269
-13.8255	-272.6
-14.39675	-276.1
-14.984	-279.7
-15.571	-283.1
-16.03425	-285.9
-16.59375	-289.5
-17.17575	-291.4
-17.72875	-287.5
-18.30875	-291.2
-18.86425	-294.7
-19.41475	-298
-19.9823	-301.5
-20.57375	-304.9
