col3		
3301		
0	0	0
1.5522194	3.365657921	-3.971175032
1.5718536	3.782011464	44.42061484
1.5387828	4.96154639	80.8994134
1.5463266	5.93303799	107.4062372
1.5378176	5.898341862	106.3920476
1.5325598	5.828949605	104.9152452
1.5278354	7.425416342	142.0399224
1.5306548	8.119338914	182.3050288
1.5075662	8.986742129	182.2071684
1.5321788	9.125526644	183.4081824
1.5279116	8.813261486	185.0718092
1.5143988	10.06232212	223.6732888
1.5046706	11.03381372	261.99898
1.5025116	11.72773629	263.0131696
1.4925294	11.58895177	262.1858044
1.5001494	11.51955952	263.9383952
1.5036292	13.04618918	302.6377352
1.4646148	14.0523769	343.3654544
1.4683486	15.33613366	360.9981192
1.451737	15.16265302	358.1334784
1.4762988	15.30143753	359.7081412
1.4514576	16.58519429	401.361086
1.4470634	17.73016654	441.6261924
1.4588236	18.91027973	454.5526616
1.4428724	18.94497586	461.7587456
1.4355318	18.1469649	468.039604
1.43383	18.35514167	476.1620172
1.4357858	19.98585972	517.5391736
1.430274	21.3043126	553.1870484
1.4227048	22.62276549	592.6158932
1.4214856	23.14320742	628.6374168
1.418844	23.55956096	630.3900076
1.4074902	23.31668806	632.2404588
1.4195044	22.96972678	629.553746
1.4101826	23.94121838	666.963108
1.403096	24.87801385	704.550398
1.4238224	25.36375965	725.7861048
1.400302	25.53724029	729.4781108
1.3999972	26.23116287	727.3607676
1.3915644	26.23116287	763.3733948
1.3819886	27.09856608	800.6848964
1.3926312	27.09856608	798.2828684
1.3900912	27.37613511	798.3718324
1.3971016	26.99447769	801.4232976
1.392936	27.34143898	838.2721864
1.3960094	28.76398025	878.5372928
1.3795756	29.07624541	917.66366
1.3692378	28.86806864	921.756004
1.390269	29.24972605	920.688436
1.3748258	29.31911831	920.599472
1.3698474	29.63138347	965.2594
1.3598652	29.66652442	971.9317
1.3427456	30.29105473	970.775168
1.3476478	29.66652442	972.287556
1.3559282	30.08287796	1014.100636
1.3631672	31.05436956	1050.131056
1.3605764	30.77680053	1087.14008
1.361186	31.95646891	1085.093908
1.3361416	31.01967343	1085.538728
1.3515594	30.91558505	1083.759448
1.3502386	31.74829213	1124.06014
1.3526516	31.74829213	1140.07366
1.3501878	31.60950762	1138.7392
1.342644	31.92177278	1140.340552
1.3405358	32.26873406	1123.1705
1.3363448	32.44221471	1122.903608
1.3332714	32.30343019	1121.302256
1.3535406	31.92177278	1120.590544
1.3325856	31.88707665	1121.658112
1.3395452	31.88707665	1122.102932
1.3513816	31.78298826	1119.256084
1.3464794	31.40133085	1118.633336
1.3476224	32.06055729	1118.811264
1.3463016	31.92177278	1118.633336
1.331214	31.78298826	1119.61194
1.3393674	32.33812632	1119.16712
1.3567156	31.95646891	1118.7223
1.3490448	31.33193859	1119.61194
1.33096	31.40133085	1118.7223
1.346454	31.88707665	1118.989192
1.35128	32.33812632	1119.700904
1.3359892	31.88707665	1120.145724
1.3479272	31.43602698	1118.366444
1.3424154	31.33193859	1116.765092
1.3396468	31.71359601	1118.010588
1.3457936	31.78298826	1140.07366
1.3352272	32.09525342	1143.276364
1.3340588	32.44221471	1142.208796
1.3454888	33.79536372	1142.386724
1.3953236	35.42608177	1141.85294
1.427861	39.31204817	1142.653616
1.4419834	40.83867783	1141.319156
1.4869414	42.12287941	1142.653616
1.5146274	43.75359745	1141.319156
1.5216378	44.58630454	1141.052264
1.5595854	46.14763033	1142.564652
1.5717012	47.88243676	1141.40812
1.6046958	48.74983997	1141.40812
1.6247872	49.9989006	1143.276364
1.6529812	52.28884509	1144.166004
1.6990568	53.57304667	1139.984696
1.7345914	55.23846084	1142.564652
1.770253	56.5222176	1142.208796
1.7955006	58.7080737	1141.941904
1.8201132	60.68575303	1142.29776
1.842389	61.93481366	1142.653616
1.8532602	62.66343236	1143.721184
1.8923	64.64111169	1142.74258
1.908683	66.13349004	1141.675012
1.9246088	66.79271649	1144.343932
1.956308	68.73569969	1143.009472
1.9768312	69.15205323	1141.85294
1.9797014	70.67868289	1142.386724
2.023745	71.89304739	1143.721184
2.067814	72.5175777	1143.810148
2.092833	74.32177639	1142.208796
2.1192744	74.25238413	1144.52186
2.1357844	75.43205251	1144.254968
2.15265	75.88310218	1143.365328
2.1599144	77.02851924	1142.030868
2.1587206	77.61835343	1143.543256
2.1754846	77.93061859	1142.74258
2.1850096	77.75713795	1142.29776
2.1779484	78.83271793	1141.40812
2.1934932	78.45106052	1142.564652
2.2057868	77.96531472	1140.874336
2.204974	77.47956892	1140.696408
2.1965412	77.72244182	1139.717804
2.196338	76.78520152	1140.07366
2.1963126	76.71580927	1138.561272
2.2002496	77.06321537	1138.383344
2.1944584	77.30608827	1138.116452
2.204339	76.47293637	1136.870956
2.1916136	77.02851924	1138.650236
2.1826982	76.92398604	1137.493704
2.1843238	76.68111314	1137.493704
2.1895816	76.02188669	1135.892352
2.1919438	76.47293637	1134.913748
2.1852636	76.88928991	1135.803388
2.197354	76.61172088	1134.291
2.207641	76.61172088	1136.07028
2.2129242	76.95912699	1136.693028
2.1921978	75.98719056	1135.536496
2.1729446	74.77282606	1136.337172
2.167001	73.38498092	1133.579288
2.1508974	71.82365513	1138.027488
2.1031708	68.83978807	1136.337172
2.0140168	66.65393197	1135.091676
1.9532346	63.18387429	1134.379964
1.9045174	59.81834982	1136.248208
1.853692	55.65481438	1134.113072
1.8099024	52.53171799	1135.269604
1.7347438	47.77834837	1133.045504
1.6399256	44.23934325	1132.867576
1.5466822	39.03447914	1133.223432
1.4815312	33.58718695	1133.223432
1.416304	28.9374609	1132.155864
1.2639294	22.96972678	1133.490324
1.1967718	18.25105329	1132.689648
1.0912348	13.98298465	1134.291
1.0183368	9.71536083	1134.113072
0.946785	6.523316999	1131.355188
0.8894064	2.84517151	1133.40136
0.8266684	1.179712855	1135.358568
0.753237	-2.185945066	1132.333792
0.7064248	-4.857458004	1133.40136
0.6490716	-7.564200857	1132.867576
0.5854446	-10.27049889	1133.757216
0.5672328	-11.380775	1131.62208
0.5510276	-12.73392402	1130.020728
0.5130292	-13.84420013	1134.379964
0.505968	-14.12176916	1133.223432
0.4797552	-14.71160335	1133.84618
0.4891532	-12.52574725	1130.643476
0.4827778	-12.73392402	1129.8428
0.4822952	-12.76862015	1128.597304
0.4681728	-12.87270853	1130.376584
0.4861306	-12.52574725	1128.50834
0.4932934	-12.04000145	1129.220052
0.5246878	-9.888841473	1129.931764
0.5673598	-7.251935699	1131.62208
0.5969762	-4.892154132	1129.664872
0.6716268	-1.249105112	1133.134468
0.7042658	1.873635427	1129.664872
0.7671562	5.759557347	1129.664872
0.786892	8.917349872	1130.554512
0.8863838	13.42784659	1129.39798
1.005967	18.52862232	1130.020728
1.041273	23.07381516	1128.95316
1.1540998	28.13944994	1127.529736
1.2341098	33.51779469	1128.686268
1.2838176	35.49547402	1128.50834
1.2969494	35.77304305	1131.977936
1.2981178	34.69746307	1129.220052
1.3035788	34.73215919	1128.597304
1.2977622	34.55867855	1129.486944
1.2939268	35.11381661	1128.864196
1.297813	34.35050178	1127.6187
1.309497	34.83624758	1129.042124
1.3096494	34.73215919	1128.95316
1.2934696	34.73215919	1127.440772
1.3096748	34.45459017	1130.465548
1.3026898	34.48928629	1129.575908
1.315085	34.62807081	1130.020728
1.3085572	35.11381661	1129.575908
1.303528	35.07912048	1129.486944
1.2973558	34.48928629	1130.554512
1.3077698	34.90563984	1127.707664
1.3137388	34.90563984	1130.020728
0.7525258	-4.614585104	-1.20056918
0.771779	-3.816707593	59.01249012
0.7783068	-2.602298609	99.1859636
0.758444	-3.157481149	99.1859636
0.7794244	-3.226873406	97.6113008
0.7681976	-3.226873406	98.4475624
0.752983	-1.873679909	135.936992
0.7569962	-1.04092834	171.9585156
0.7419848	-1.075624469	190.1516536
0.7558024	-0.763359311	192.4558212
0.7620508	-1.179712855	192.3668572
0.7626858	-0.346979079	229.5893948
0.7356856	0.173485091	273.0838944
0.7477252	0.208185668	281.1173436
0.7581646	-0.693967054	279.8273656
0.7412482	-0.242886245	279.1779284
0.7327138	0.381666311	320.3682604
0.75438	0.79805544	356.1050992
0.7425944	1.145016726	362.1101692
0.7316216	1.214408983	362.4749216
0.7333742	1.214408983	362.1991332
0.7327392	1.457281883	400.160072
0.7402322	1.249105112	441.9019808
0.713994	1.977768295	450.024394
0.7280148	1.700154784	450.1222544
0.7227316	1.630762526	450.3980428
0.7314692	2.879867638	493.4299296
0.7417054	2.810475381	529.4514532
0.7442962	2.775779252	539.611142
0.7425944	3.435050178	543.303148
0.7483856	3.469746307	541.0879444
0.7450328	3.469746307	576.7358192
0.74041	2.949259895	616.164664
0.7229094	3.330961792	630.0163588
0.7178294	3.157481149	630.3900076
0.7529322	3.330961792	630.665796
0.720344	2.914563767	668.6267348
0.738759	3.296265664	711.1070448
0.724027	3.365657921	721.9072744
0.7350252	3.053392763	721.8183104
0.7458456	3.296265664	721.72045
0.7323836	3.261569535	765.9622472
0.7276846	3.088088892	802.9001
0.7487158	3.122785021	802.5353476
0.7370572	2.84517151	804.9373756
0.7295642	3.296265664	804.01215
0.7352284	3.573834692	840.9500028
0.723519	3.330961792	879.0888696
0.7251954	3.053392763	900.137752
0.737362	3.400354049	900.226716
0.7361174	4.233105618	898.358472
0.7207504	3.330961792	938.12538
0.7187946	3.330961792	974.333728
0.7317232	3.157481149	994.261664
0.7328916	3.400354049	994.61752
0.7365492	3.747315335	993.105132
0.7341108	3.435050178	1032.42722
0.7336028	2.983956024	1069.258316
0.7306564	3.261569535	1076.108544
0.7279132	3.747315335	1074.2403
0.7205218	3.400354049	1074.418228
0.727583	3.018652153	1110.359684
0.7251446	3.365657921	1145.945284
0.7297928	2.428817966	1158.934028
0.728853	3.782011464	1158.400244
0.7171182	2.567602481	1159.289884
0.7304786	3.504442435	1098.26058
0.7257542	3.539138564	1054.401328
0.7237222	3.018652153	1093.456524
