col4		
2586		
0	0	0
0.004430014	0.173485091	1.846981604
0.00153162	0.034697463	0.277051689
0.00031496	-0.208185668	-0.18469816
0.018636234	-0.034697463	36.66384368
0.000131826	0.138788963	80.25353476
0.000070612	0.451049672	121.168968
0.010991596	0.173485091	159.2099744
0.003653536	-0.312278502	196.7972644
-0.002540254	-0.034697463	235.5855684
0.003799332	-0.069396705	271.607092
0.000762	0.867447697	310.7601484
0.00106172	0.624574797	348.2584744
-0.0009652	0.936839954	390.2761716
-0.00188976	0.79805544	428.3260744
0.00236728	1.110320597	464.7123504
0.007130542	1.665458655	504.9774568
-0.011021314	0.971536083	543.5789364
0.006134862	0.624574797	582.091452
0.003723894	1.700154784	619.8655664
0.00028702	1.318497369	656.8923832
0.006289294	0.971536083	693.830236
-0.003743452	1.734850912	733.5437656
-0.00053848	2.428817966	771.31788
-0.00109982	2.047160552	808.5315212
-0.004060952	2.220641195	849.6328892
-0.007085076	2.220641195	885.8323408
-0.000152654	1.908376037	923.713212
-0.00056642	2.185945066	961.522912
0.004543806	2.671690867	998.265044
-0.00050038	2.463514095	1035.807852
0.002707132	2.08185668	1075.307868
-0.00163322	2.949259895	1111.783108
-0.008450834	2.532906352	1147.724564
0.003308604	2.741083124	1166.407004
0.006031484	2.532906352	1166.140112
-0.020220432	0.936839954	1151.994836
-0.019580606	0.624574797	1152.795512
0.004417314	2.984000506	1152.97344
0.11111738	8.986742129	1150.660376
0.13230098	10.06232212	1151.19416
0.153416	11.380775	1152.52862
0.1829181	13.74011175	1151.63898
0.22596348	15.82187946	1149.236952
0.2705862	17.41790138	1149.948664
0.309118	20.85326293	1151.283124
0.3337052	21.5471855	1153.062404
0.3495548	23.55956096	1152.884476
0.3924808	25.57193642	1150.571412
0.411861	27.23735059	1151.550016
0.4524502	28.27823445	1149.503844
0.481457	30.42983925	1152.52862
0.5209286	31.81768439	1151.19416
0.5684266	33.41370631	1150.571412
0.6063742	35.25260112	1150.30452
0.6235954	36.50166175	1153.507224
0.6390894	37.71602625	1149.948664
0.650875	38.44464495	1151.905872
0.6671056	39.27735204	1148.08042
0.6626352	39.8324901	1151.727944
0.6743954	40.3182359	1149.948664
0.6840728	41.01215847	1153.41826
0.6894068	41.60243748	1152.261728
0.705993	42.01879102	1152.795512
0.726567	42.26166392	1150.126592
0.7413752	43.16376327	1150.660376
0.7391654	42.40044844	1151.63898
