"Soderstrom, 2001,C1"	
44.05327031	8.652805902
42.65191916	7.222014967
41.43192355	5.848014872
40.20357019	4.678417442
39.01183803	3.622360107
37.85513964	2.657151481
36.61284901	1.385338857
35.3573993	0.238446674
34.12204219	-0.772186307
32.64587637	-1.567050137
31.33952561	-2.589049603
30.05652032	-3.406632542
28.69229624	-4.576229971
27.44974091	-5.484661619
26.20973805	-6.529366331
24.96486362	-7.233409175
23.75621383	-8.380301359
22.49801713	-9.447697456
21.23652867	-10.5946035
19.98619155	-11.57116475
18.84989702	-12.30926546
17.58143624	-13.72867605
16.26107042	-14.87559596
15.08033396	-15.80673285
13.69300544	-16.66975401
12.43600721	-17.82798495
11.25964415	-18.8045462
9.929021859	-19.8606174
8.714061098	-21.08697795
7.448471603	-22.10896355
6.03783665	-23.16500702
4.581249997	-24.4141144
3.071552512	-25.74267628
1.805776062	-26.37858952
0.505736361	-27.3210929
-0.027941733	-26.66248827
-1.44498072	-28.70644562
-2.760863979	-30.30756749
-3.91241088	-31.09109256
-5.047934882	-32.0449347
-6.459262572	-32.8625315
-7.844505466	-33.99808492
-9.139938257	-34.91785533
-10.7624335	-36.12153835
-12.35287543	-37.22302004
-13.73575262	-38.10871872
-15.1552122	-39.09663259
-16.37186964	-39.93693464
-17.61713311	-40.75453144
-18.89735247	-41.64024398
-20.16491096	-42.35565331
-21.42658623	-43.11644541
-22.7140817	-43.92268958
-24.04505409	-45.08094825
-25.47523703	-46.11428648
-26.74244526	-46.72746675
-28.02460229	-47.73809973
-29.57985476	-48.7032945
-30.96745564	-49.64581174
-32.30249018	-50.66779734
-33.45504093	-51.30368286
-34.9547078	-52.34837371
-36.31013858	-53.15460403
-37.64679957	-54.21067523
-38.87437488	-55.1531786
-40.16682726	-56.0843155
-41.4471634	-57.00411363
-42.71933622	-58.18506369
-43.88458688	-59.00264662
-45.09799917	-60.21768227
-46.40446661	-61.27373961
-47.57584133	-62.55687713
-49.01837407	-63.6697253
-50.28869468	-65.19133723
-51.57116296	-66.29281892
-52.88185579	-67.70089074
-54.27054588	-68.96132302
-55.47788814	-70.60785538
-56.69734669	-72.26574037
-58.12827643	-73.95769708
-59.40556951	-75.75185513
-60.56762148	-77.39837363
-61.68639119	-78.7496962
-63.01221961	-80.16910679
-64.8530882	-82.09952404
-66.37592881	-84.62043018
-67.65004691	-86.36916388
-68.8873492	-87.94755278
-70.05017164	-89.37831599
-71.38270027	-90.99080434
-72.94273041	-92.90985511
-74.27134482	-94.26114996
-75.60484591	-96.15748162
-76.85232697	-97.62234428
-78.19708096	-98.83737993
-79.86247713	-100.6655958
-81.0474314	-101.5058979
-82.24319442	-102.8571927
-83.64210213	-104.0154376
-83.64587003	-100.268157
-81.76606377	-91.81973991
-80.49259272	-87.17538033
-79.07079299	-80.65738049
-77.85973957	-77.04635914
-76.34802842	-71.1642864
-75.13834514	-66.19061758
-73.99954635	-61.63709286
-72.5978773	-57.46966822
-71.25340503	-52.37109282
-69.86297267	-48.83956756
-68.39746929	-44.54722248
-66.94222242	-40.16404255
-65.4982123	-36.41677587
-64.26482491	-32.89657551
-62.84350647	-29.60353851
-61.57741973	-26.67385476
-60.22652636	-24.1075104
-58.89549233	-21.60933723
-57.5141332	-18.96352451
-56.08776371	-16.84004336
-54.83152834	-15.02319392
-53.49650995	-12.68399906
-52.33975739	-10.82169755
-51.09533472	-9.368229093
-49.52376414	-7.165265713
-48.34418716	-6.131913624
-47.000904	-4.905539216
-45.61755983	-3.88353975
-44.16905875	-2.350589067
-42.77568397	-1.044718574
-41.06461608	0.454201962
-39.74323879	1.89634552
-38.58305417	2.99782721
-37.21716483	4.212835133
-35.9668201	5.632259583
-34.6450301	6.313583319
-33.19034222	7.449122879
-31.8916955	8.425684128
-30.75164243	9.379540131
-29.30612933	10.48100796
-27.88113673	11.32132387
-26.52403308	12.61582788
-25.30361709	13.67188521
-24.1572919	14.69387082
-23.00194756	15.7045038
-21.42764522	16.94224469
-20.12408049	18.03234603
-18.86189172	19.38365474
-17.39133666	20.30342515
-16.10012159	21.31405813
-14.63161322	22.51772729
-13.20065219	23.77817343
-12.04755672	24.57305113
-10.65082	25.53827361
-9.109037862	26.53754011
-7.872630353	27.85476323
-6.580294605	28.75185611
-5.233960766	29.5467338
-4.000307908	30.50057595
-2.444783024	31.54528066
-1.011658578	32.55589978
0.246693801	33.66873409
1.706525557	34.54309401
3.157299266	35.41745392
4.542464321	36.53028824
5.771852949	37.12077712
7.059776359	38.05192788
8.464948568	38.83543909
9.686524031	39.78928123
11.21344293	40.85670505
12.39224177	41.66293536
13.6333576	42.15120906
15.03597734	43.07099333
16.36028852	44.04755458
17.55963929	44.68346782
19.01892642	45.39886329
20.40350785	46.34135281
21.84019633	47.51095024
23.58755902	48.14686348
24.72354991	49.23697869
25.95758424	49.86152544
27.19808522	50.61097878
28.37506318	51.32637425
29.65606063	52.4391947
30.99391242	52.96155399
32.14781727	53.55202901
33.32255396	54.49453239
34.66455325	55.3461732
36.14621319	55.98208644
37.87117175	57.12897863
39.10931474	58.07146814
40.42557186	58.90043143
41.79037185	59.79748273
43.24849951	60.61509339
44.57319974	61.7052086
46.13348701	62.81802905
47.38885898	63.94222985
48.75896609	65.06638906
49.98371662	66.06568328
51.29769355	67.11038799
52.46036037	68.49572685
53.75270368	69.83566907
55.20255894	71.32323699
56.49389832	72.81079104
57.71029858	74.45730954
59.21474316	76.45587025
60.49184167	78.19323746
61.63805779	79.6240284
62.8749398	81.52038778
64.15865295	82.98522272
65.3751311	84.65447419
66.63318735	86.56215848
68.21563682	88.85594284
69.45534365	90.69552525
70.95227881	92.70545245
72.46097996	94.62448935
73.72186114	96.47542438
75.02551128	98.03109417
76.41328297	99.9047483
77.69370446	101.290101
79.02770382	102.8912229
80.33529946	104.2765756
81.67243485	105.9117553
82.78670668	106.8315258
83.9713185	108.0125174
82.66395128	99.64358252
81.45117086	94.64720846
80.13461194	89.76438835
78.73281849	85.12001492
77.58210564	81.05480547
76.11690585	76.41043204
74.49780566	70.02871912
73.32956023	66.13382674
72.14819453	62.37517971
70.98974625	58.6960149
69.73893555	54.93738173
68.5754289	51.98499274
67.2542394	47.95381344
65.86218068	44.38823031
64.31942676	40.90211554
62.79044686	37.02992842
61.60287077	34.54309401
60.37170864	32.11303658
59.13052346	29.84195746
57.89259105	27.63900794
56.46100004	25.75404276
55.18106138	23.18769841
53.89649229	21.47303644
52.73467374	19.89464755
51.51106755	17.90743945
50.23973543	16.09059002
48.89926944	14.36456157
47.66092431	12.92243187
46.42703037	11.45758307
44.9242587	9.947309911
43.42915209	8.471094622
43.26308791	8.471108483
42.02485952	7.063050518
40.71188649	5.870720119
39.4743973	4.678417442
38.31955868	3.815396288
36.93110201	2.623093611
35.50184513	1.419410589
34.03844931	0.3860585
32.78873465	-0.408819192
31.43783289	-1.215049508
30.10195005	-2.043998931
28.85776841	-2.986474587
27.21700148	-4.235568103
25.83663781	-5.268906331
24.54185867	-6.438531483
23.29675093	-7.210676205
22.01392484	-8.85723629
20.73475593	-9.436344832
19.2582323	-10.77628706
18.01501561	-11.87775489
16.88258109	-13.25176884
15.67776763	-14.16020049
14.28648608	-15.29574005
13.01168291	-16.36315001
11.56876127	-17.58951056
10.39533972	-18.58879091
9.048305581	-19.58807127
7.748919672	-20.78038781
6.621371937	-21.60933723
5.35984463	-22.76758204
4.096815216	-23.48297751
2.602408954	-24.75477627
0.967525055	-26.049308
-0.305924845	-24.95916507
-1.50666768	-27.7639561
-2.708158194	-29.0244161
-4.022212863	-30.0918122
-5.510845173	-31.00024385
-6.718950294	-31.98815772
-7.977878626	-32.82845977
-9.249623505	-33.88450324
-10.45559654	-34.69074742
-11.64806028	-35.51969684
-12.9372599	-36.38270413
-14.21759599	-37.30248841
-15.35861411	-38.09737996
-16.66693372	-38.81276156
-17.94912964	-39.83474717
-19.1341617	-40.69775446
-20.33846938	-41.45856042
-21.76771869	-42.21939411
-22.92120316	-43.12781189
-24.56235152	-44.04759616
-25.74169498	-45.01279093
-26.92138108	-45.63735155
-28.23024536	-46.51171146
-29.62565931	-47.09084773
-29.65570475	-47.48827271
-31.17270967	-48.30586951
-32.64802722	-49.29378339
-34.15771719	-50.17950979
-35.81272493	-51.17877628
-37.16715181	-52.13263229
-38.36735846	-53.01835869
-39.69073587	-53.72237381
-40.8692624	-54.4491219
-42.10535108	-55.23264697
-43.74390817	-56.2773794
-45.1996388	-57.27663204
-46.55499941	-58.50302031
-47.93191579	-59.41145195
-49.28220264	-60.47884805
-50.57175246	-61.44407054
-52.12487284	-62.22759561
-52.09457018	-62.63637322
-53.47536179	-63.79461802
-54.74377616	-64.75984051
-55.93648089	-66.09976887
-57.12969141	-67.58732292
-58.73535438	-69.16572568
-60.13167834	-70.89175413
-61.5305471	-72.03863245
-62.93364896	-73.98041619
-64.39539467	-75.85405647
-65.57718914	-77.5346467
-67.04737048	-79.22661728
-68.58754905	-81.52040164
-69.74162475	-83.04202742
-71.00714402	-84.48415712
-72.30104352	-86.27831517
-73.63259943	-87.60689091
-74.83618315	-89.03766798
-76.08974941	-90.95674647
-77.30548827	-92.41021493
-78.86218785	-94.23843085
-80.35366022	-95.97581192
-81.60892307	-97.50880419
-82.94412075	-99.01904963
-84.22574071	-100.3135675
-85.75490848	-101.5967466
-87.13826018	-103.0615815
-87.34133468	-103.2886895
-88.73718419	-104.4355955
-90.00377758	-105.3099554
-91.38739402	-106.4114233
-92.53112019	-107.1154522
-94.07723687	-108.0579556
-95.2745798	-108.9891064
-96.39403443	-109.6590636
-97.6966655	-110.4766466
-98.96832502	-111.0671354
-100.1250158	-111.5894947
-101.3124059	-112.2594658
-102.4480001	-112.7931639
-103.627523	-112.929437
-104.7423708	-113.576689
-105.9812767	-113.8605739
-107.2079885	-114.1104009
-108.3587572	-114.6667903
-109.6323468	-114.9393364
-108.2081121	-106.3887041
-106.9579713	-101.0630347
-105.7282656	-95.53296258
-104.1953877	-90.0823727
-103.0045521	-84.88159597
-102.8503868	-83.50759587
-101.490833	-79.29474688
-100.1305789	-74.87749522
-98.82118696	-70.32398435
-97.69390489	-66.92873216
-96.29946525	-62.22756788
-95.09865316	-57.63999915
-93.90826839	-53.89273247
-92.50969643	-49.74799921
-91.18959632	-46.03479039
-90.03359149	-42.62817171
-88.78452393	-38.93768201
-88.60633575	-38.48345232
-88.43024092	-38.19958129
-88.05605977	-37.38198449
-88.08907048	-36.88234431
-87.97196959	-36.63251729
-87.72588504	-36.18966795
-87.5125853	-35.62188431
-87.30126212	-35.19037373
-87.10940913	-34.71345266
-86.72729818	-34.22516511
-86.60623666	-33.25995648
-86.44396231	-33.04421506
-86.17994853	-32.21526563
-85.85899504	-31.51122279
-84.65903801	-29.37643059
-83.2861458	-26.1174376
-81.9206539	-23.25586959
-80.75069574	-21.0642727
-79.54854386	-19.61077652
-78.31959176	-17.38513561
-76.71708092	-14.52356761
-75.25828429	-13.07005756
-73.84716732	-10.99204235
-72.59305638	-8.913985546
-71.45199189	-7.664919753
-69.95239515	-6.200057086
-68.51841472	-4.939597086
-67.11098607	-3.497481251
-65.61065775	-2.259726497
-64.18499627	-0.78353893
-62.7050253	0.681323736
-61.45665713	1.964475122
-60.34691428	2.884259393
-58.74795903	3.826748911
-57.54023534	5.143972028
-56.39073512	6.211395848
-55.14852233	7.460489364
-53.93023853	8.334849281
-52.78388206	8.925324307
-51.66798383	9.879166448
-50.13541528	10.83303631
-48.48644629	11.83228895
-47.32510209	12.83158317
-46.14165754	13.67187135
-44.87297086	14.71657606
-43.67299768	15.534159
-42.47937436	16.26092095
-41.23913818	17.37372754
-40.03966307	18.48657572
-38.8007885	19.20195732
-37.52266233	19.91735279
-36.27991253	20.88254756
-34.58154446	22.1997984
-33.33891134	23.13093529
-31.86266763	23.94853209
-31.80319157	25.00457557
-30.26897304	25.11811566
-29.00806815	26.09469077
-27.79043809	27.21887771
-26.44654008	28.18407247
-24.85505537	29.1492811
-23.61660864	29.73978385
-22.46896839	30.70496475
-21.28838747	31.59070501
-20.09143364	32.40828795
-18.93609691	32.97605773
-17.55898601	33.94126636
-16.32793213	34.57716574
-15.14944454	35.29254734
-13.99189784	36.06471979
-12.65175833	36.81417313
-11.37479174	37.63175607
-9.927115165	38.48341074
-8.626110417	39.26694967
-7.345509626	39.82335296
-5.936539927	40.83398594
-4.805474678	41.36769785
-3.455965909	42.20798604
-1.861306265	43.21860516
-0.504949283	43.85453226
0.79129293	44.56991387
2.013249871	45.19446062
3.440989413	45.95526658
4.935232528	46.73880551
6.154247814	47.3860298
7.374345025	47.90840294
8.575516718	48.6351649
9.865564603	49.30512215
11.1109371	49.71389976
12.42119437	50.5542018
13.53987096	50.997065
14.76964864	51.70110785
16.11353908	52.22345327
17.23430892	52.83664741
18.46706696	53.5293099
19.75235249	54.13116528
20.88937856	54.64214422
22.1484938	55.09636004
23.26612765	55.67551017
24.57707746	56.2773101
25.72088157	57.00408591
27.11184424	57.60591356
28.29733552	58.16231685
29.46710769	58.53706431
30.8675564	59.26381241
32.32905346	60.18359668
33.51101961	60.59237428
34.8600227	61.28506451
36.11914546	62.18211581
37.3045201	62.70447509
38.43488505	63.03378434
39.68452191	63.80595678
41.03809287	64.50998577
42.26461773	65.14588515
43.54162336	65.97486229
44.83332884	66.24735298
46.01135724	67.26935244
47.19014842	67.63270569
48.46007251	68.59794204
49.68853494	69.35873414
51.00726669	70.02870525
52.21943405	70.88037379
53.4484411	71.80013033
54.61798751	72.54962526
55.77708274	73.33313646
57.30651512	74.25290687
58.48589757	75.22948198
59.696057	76.37636031
60.97418321	77.09176963
62.32173069	78.68152502
63.59296979	79.58994281
64.92204346	80.63464752
66.10053866	81.79289232
67.44626526	83.29181286
68.71209579	84.82479127
70.05092781	86.07389864
71.37319221	87.33433092
72.72469277	89.19661857
74.15979382	90.34352462
75.35324537	92.34207147
76.71627098	93.60250375
77.93792428	94.579065
79.2869426	96.15748162
80.43768769	97.58825869
81.67738682	98.98495017
82.88351552	99.83663256
84.14868464	101.1765609
85.4667626	102.0963452
86.71687392	103.44764
88.02690534	104.6626618
89.14733264	105.6165178
90.37788841	106.5476686
92.28326112	107.0359423
92.25435912	107.8535391
93.43927444	108.6824746
94.69301239	109.3297405
95.93149787	109.9315543
97.14328379	111.1125321
98.46309728	111.6575966
99.71424377	112.4297552
100.8362899	112.9748197
102.3035068	113.360906
103.4438245	113.9513671
104.6914459	114.5759139
106.1523518	114.882504
107.4434815	115.4275824
108.7889984	115.9839996
110.0208227	116.4041437
108.6932217	110.942215
107.4474779	104.6967336
106.2485645	100.2227188
105.0774477	95.93037371
103.6424415	91.28601413
102.4062683	87.8339711
101.1873714	82.81489179
99.88702893	80.02146724
98.57944264	74.67307869
97.34416415	71.48218757
96.21176954	67.91661831
95.00172001	64.15797127
93.70418723	60.42205721
92.35939527	56.99273329
91.07304497	52.99561186
89.84241228	49.83880633
88.66678929	46.87505086
87.51637917	44.66076258
86.15207812	41.26549652
84.77948105	39.41457535
83.59789711	36.47351126
82.44759605	33.85041765
81.16452146	31.25004314
79.78572246	28.91083442
78.54267736	26.53752625
77.19500562	24.47086366
75.97372619	22.72214382
74.50300017	20.87119493
73.26344901	19.07705075
71.82981117	17.47594274
70.70391351	15.80669127
69.49362974	14.18287801
68.22063989	12.76345356
66.67787748	11.03742512
65.50700844	9.901885557
64.32758714	8.913971684
63.07078338	7.812503856
61.54251044	6.79050439
60.15950128	4.985007579
58.61047437	3.63371273
57.41069566	2.872892908
56.24416118	1.680590232
55.08448233	0.726734229
53.6318877	-0.238474397
52.07910985	-1.362661333
50.63062391	-2.009913338
49.34692598	-2.58902188
48.20296634	-3.361194325
47.04654022	-4.246934588
45.69258022	-5.064517527
44.33865911	-5.870747842
43.2045669	-6.847322953
42.04272458	-7.551365797
40.87236138	-8.539265808
39.50438631	-9.481769187
38.31803905	-10.28801336
36.80071536	-11.63929435
35.42213368	-12.59315035
34.20795096	-13.59241685
33.06569553	-14.30781232
31.59095393	-15.56825846
30.12330144	-16.52211446
28.80212624	-17.4646317
27.35599834	-18.30490602
26.1457686	-19.03166798
24.90580468	-20.0650062
23.75549514	-20.9280135
22.49025579	-21.84779777
21.22231597	-22.23387013
19.96806468	-23.47161102
18.83707722	-23.98261768
17.50633834	-25.07271903
16.331298	-25.66320792
15.10001074	-26.36722304
13.78007286	-27.38923636
12.0571687	-28.37713638
10.82866724	-29.14932268
9.573030614	-29.91012864
8.363765921	-30.79585504
6.981970414	-31.80647416
5.832905802	-32.30611434
4.412170007	-33.22588475
2.955590922	-34.03214279
1.589094254	-34.54313559
0.281272761	-35.55376857
-0.759430099	-35.26985596
-2.061959751	-36.93912129
-3.533946744	-37.83620032
-4.988276814	-38.42666148
-6.209307697	-39.22155303
-7.431381324	-39.88015766
-8.691780436	-40.70910709
-9.88164516	-41.22009989
-11.12764016	-41.81057491
-12.40929146	-42.67359607
-13.74327554	-43.38897767
-15.15343609	-43.86591261
-16.70210528	-44.67215678
-18.04119429	-45.11499226
-19.35419865	-45.87582594
-20.72839928	-46.43222924
-22.44704682	-47.4996392
-23.67368837	-48.16959645
-24.84365501	-48.60110703
-26.00561405	-49.3392216
-27.28021494	-49.9069498
-28.70454618	-50.55422953
-29.90164808	-50.97438748
-31.25835511	-51.71248819
-32.91184561	-52.26890535
-34.03486432	-53.09785477
-35.49101528	-53.77915079
-36.88948752	-54.36965354
-38.2596649	-55.07368252
-39.51142629	-55.58467532
-40.77476691	-56.39090564
-42.03190564	-56.70886226
-43.24631426	-57.33342288
-44.51499333	-57.93526439
-45.70404863	-58.65064599
-46.85028837	-59.20704929
-48.39466191	-60.08140921
-49.90233643	-60.81950992
-51.22853871	-61.46676192
-52.45939808	-62.04588433
-53.85992458	-62.79533766
-55.22800876	-63.32904957
-56.49297574	-64.16933776
-57.75588852	-64.85068922
-59.1612941	-65.70231617
-60.5751743	-66.38365376
-61.99324095	-67.40563937
-63.26838666	-68.13238746
-64.73851382	-68.92726515
-65.90976433	-69.73350933
-66.1886414	-70.49431529
-67.55126284	-70.75549493
-68.94420969	-71.93645885
-70.26418632	-72.96978321
-71.58013209	-73.70787006
-72.81254764	-74.74120829
-74.10678211	-75.75185513
-75.4635357	-76.94418553
-76.87819395	-77.85261718
-78.34376076	-79.07899159
-79.49992209	-80.3280851
-80.67601279	-81.22515027
-82.11734707	-82.42883329
-82.17651188	-83.39402805
-83.46152505	-83.91638734
-84.72026648	-85.14277561
-86.02007271	-86.01713553
-87.31384786	-87.33435864
-88.71442853	-88.98090487
-89.93012093	-89.98017136
-91.12165857	-90.97945172
-92.2771196	-92.02414257
-93.79188326	-93.06884728
-94.05942213	-94.04540853
-95.30514477	-94.55638747
-96.67006915	-95.93038757
-98.07633076	-97.03186926
-99.42643071	-98.48535158
-100.966003	-99.28024313
-102.2645795	-100.6769485
-103.6555108	-101.7102867
-104.9691765	-102.6641427
-106.1772741	-103.2092072
-107.3873946	-104.3447329
-109.2771022	-105.5484021
-109.2819121	-103.8678257
-108.111263	-97.50879033
-106.8391698	-91.94466035
-105.4565277	-86.72117837
-104.0631699	-81.89513524
-102.7417232	-78.6701724
-102.7823687	-76.43317887
-101.3001963	-73.00384108
-99.46932885	-67.38293412
-97.82306964	-61.88691988
-96.65695631	-58.1736972
-95.22395795	-53.23411398
-93.95972342	-49.96376836
-92.63498512	-46.65933715
-91.35809719	-43.66150994
-89.88165227	-40.14133731
-88.5611783	-37.20028707
-87.21296184	-34.97463231
-85.56779106	-31.99951034
-84.25254641	-29.26286278
-83.06462018	-26.67382704
-81.74620816	-24.33461831
-80.45373299	-22.07490568
-78.57497452	-20.54192727
-77.22639277	-17.3283725
-75.81722089	-15.81808548
-74.15417505	-13.35395631
-72.57215353	-11.18507853
-71.40007085	-9.254661275
-69.83420409	-7.835236825
-68.59156331	-6.461222868
-67.2587388	-5.643653791
-66.13245971	-4.303711566
-64.95544286	-3.576963475
-63.80265098	-2.430057431
-62.37722297	-1.022013327
-61.09912799	0.124920441
-59.73351101	1.260432278
-58.26395219	2.770705437
-56.71903397	3.804043664
-55.37710486	5.075842427
-54.11299371	5.666331315
-52.82693017	6.495266877
-51.55804897	7.596748567
-50.15229319	8.550590708
-48.89622853	9.436330971
-47.73574036	10.18577045
-46.61581889	10.9919869
-45.4736023	11.69604361
-44.19841013	12.87699366
-42.83562545	13.62646086
-41.36886017	14.76200042
-40.11991604	15.77261954
-38.95811262	16.46530976
-38.49126536	17.01037429
-37.36380308	17.37374141
-36.06530438	18.7477415
-34.889486	19.56532444
-33.44471205	20.45105084
-31.99420308	21.68877787
-30.71939986	22.75620169
-30.52576484	23.31261885
-29.22619963	23.67598596
-27.97609588	24.58443147
-26.72897264	25.50421574
-25.3705614	26.29909344
-24.12904896	27.34377042
-22.92958146	28.0137554
-21.41381395	28.91082056
-20.22828373	29.47859034
-19.07901698	30.4778707
-17.74158556	31.31817275
-16.40977256	31.84050431
-15.05228738	32.8057268
-13.75476891	33.4529788
-12.28753675	34.72479143
-10.9212346	35.17900725
-9.570099426	36.05336717
-8.357044905	36.72333828
-7.128776953	37.42736726
-5.808263212	38.1768206
-4.571520731	38.71053251
-3.369843354	39.58489243
-2.168516034	40.35707873
-0.897712443	40.6977406
0.370079368	41.48125181
1.679060337	42.38966959
2.811829784	42.98015848
4.104274553	43.46843218
5.399894347	44.00214409
6.6194933	44.81972702
7.909268872	45.41020205
9.347031509	46.01204356
11.00014057	46.89776996
12.6582455	47.91975557
13.8640164	48.22635957
15.28200515	49.2256122
16.54402306	49.64577015
17.9264724	50.40658998
19.3926465	50.9289354
20.75090211	51.67838874
21.94514028	52.14397105
23.14886439	52.73444607
24.61948963	53.23405853
25.90679057	53.98352573
27.18909566	54.59673372
28.65666265	55.08499356
30.04596012	55.64142458
31.22324932	56.44766875
32.47613125	56.84507988
33.97017979	57.57182797
34.47263678	57.93520894
35.81923542	58.36673338
37.20590248	59.03669063
38.6069272	59.49092032
39.97462985	60.35391375
41.25081835	60.94438878
42.56865528	61.35318024
43.93179011	62.20484878
45.11228553	62.62499287
46.76302899	63.26089225
48.24500014	63.98764034
49.50504905	64.71437457
50.69150538	65.11181342
52.04825141	65.86129448
53.22870789	66.27007208
54.42407425	67.06494978
55.81960494	67.67815777
57.33877324	68.24591369
58.60981791	69.09758222
59.81412554	69.85837432
61.03461175	70.49428756
62.29454393	71.18695006
63.74028293	71.91371201
65.02046339	72.78807193
66.28771058	73.41261869
67.64182621	74.27562598
69.19986466	75.17270501
70.42673967	75.91080572
71.63786424	76.89874732
72.780353	77.68224466
74.03819955	78.64743943
75.4170147	79.66943889
75.52017836	79.81706458
76.7673794	80.7595541
78.01488412	81.35004298
79.47038899	82.72404308
81.19612564	84.09804318
82.47801792	85.47204327
83.82927744	86.82333812
85.43504953	87.99294941
86.94630325	89.77574097
88.11446419	91.00212924
89.50640709	92.33070498
90.88368123	93.78420117
92.58076534	94.72669068
92.48500213	94.97653157
93.64402714	96.18018686
94.94016028	97.3043738
96.16182115	98.72378439
97.54284627	99.95018652
99.25596085	101.1652083
100.6903692	102.550561
102.1419599	103.6633815
103.4485051	104.7421579
104.8062626	105.7868488
106.0450281	106.9110357
107.4973115	107.7854095
108.9258681	108.7846898
109.0155394	105.4348343
108.9118548	104.2538704
107.6671065	99.62087728
106.4458981	95.24903611
105.2207054	91.03620098
104.0850113	86.9482447
102.8130187	82.7353957
101.4109682	78.89728031
99.83139089	74.79797141
99.74508327	73.40127993
98.38511662	69.94920917
97.2493914	66.29279119
95.97044156	62.69313633
94.44518883	59.46818735
93.13576557	55.34618706
91.87741406	52.03040323
90.54323633	49.05529513
89.1843278	46.35270543
87.86834395	43.40030257
86.41165667	40.79990035
85.13287011	37.6885469
83.74861594	35.51965526
82.47035029	33.44162618
80.96550914	30.88667603
79.70775639	28.62693567
78.50888861	26.81007238
77.22489552	24.82289201
75.4663198	22.67670561
73.98560211	20.55325217
72.50101676	18.62283492
71.09845963	16.84004336
69.92754404	15.25027411
68.77188087	13.70594308
67.53059423	12.28653249
66.39200428	10.87844681
65.0163642	9.901899418
63.66676993	8.596015063
62.3400543	7.358288032
61.12002736	6.415784652
59.88265485	5.257539846
58.73969916	4.337755574
57.48308988	3.293050862
56.12762015	2.475454062
54.70545247	1.578388899
53.38268981	0.613166412
51.95533932	-0.034085593
50.78087493	-0.897106748
49.67226038	-1.487567913
48.44472391	-2.418732531
47.26182408	-3.100028543
45.91998038	-3.906258858
44.76808332	-4.79198526
44.66565129	-5.166704998
43.13750269	-5.711769531
41.71540519	-7.028992648
40.50335456	-7.846589448
39.05129698	-9.095682964
37.77266509	-9.958690257
36.43008218	-10.98067586
35.16418148	-12.09349631
33.7541689	-12.96788395
32.4309006	-14.08069054
31.24230452	-15.10267615
29.65201822	-16.15873348
28.42537658	-16.82871846
27.20678152	-17.79392708
25.8942052	-18.42982646
24.64231951	-19.41774034
23.2187199	-20.29211411
22.01855225	-21.16646017
20.6582034	-22.08624444
19.14363421	-23.07418604
17.66150748	-23.84634462
16.49710509	-24.8569776
15.17547067	-25.49289084
13.8302964	-26.38995601
12.66601079	-27.36650339
11.31789487	-28.24089103
10.13999086	-28.78594171
8.838215679	-29.35371149
7.62113025	-30.31893397
6.254244534	-30.94348073
4.955792345	-31.863265
3.6031086	-32.74897754
2.18001472	-33.47573949
0.769426274	-34.07756714
-0.088551912	-32.89660323
-1.412333648	-34.59991257
-2.813614528	-36.45083374
-4.137886862	-37.41605622
-5.478532105	-38.31312139
-6.799660694	-38.80139508
-8.040317303	-39.59627277
-9.382853699	-40.16404255
-10.67882364	-40.79995579
-11.8912946	-41.29959597
-13.3460916	-42.02634406
-14.52469587	-42.77578354
-15.83057208	-43.21863288
-17.09027099	-43.84320736
-18.30650044	-44.55858897
-19.45873998	-45.10363964
-21.04356358	-45.88717857
-22.28452378	-46.33002791
-23.80613551	-47.17032995
-25.09412915	-47.68133662
-26.31206279	-48.4534952
-28.12833342	-49.37327947
-29.29055711	-49.74799921
-30.73517544	-50.58830126
-31.9291801	-50.98572624
-33.31182401	-51.8033369
-34.50954832	-52.40516455
-36.13609814	-53.02972517
-37.29306123	-53.63155282
-38.53754656	-54.22202785
-39.95874167	-54.83522198
-41.27731779	-55.45976874
-42.47949334	-56.03889114
-43.83422386	-56.64073266
-45.20587202	-57.33340901
-46.45210044	-57.99201364
-47.6628672	-58.43487684
-48.80279597	-58.91181178
-50.27067427	-59.49093418
-51.4608503	-60.09278955
-52.58034383	-60.77409943
-54.06471177	-61.31913624
-55.44449201	-62.18218511
-57.16418235	-63.11332201
-58.3229976	-63.37447393
-59.74888498	-64.47595562
-61.01899584	-65.05506416
-62.33880927	-65.60011483
-63.53854908	-66.34958203
-64.94778348	-66.99683404
-66.15762413	-67.61002817
-67.45278475	-68.45035794
-68.82780236	-69.24522177
-70.1208307	-69.9038264
-71.52472675	-70.75549493
-72.81191091	-71.47087654
-74.05322893	-72.45880427
-75.42646455	-73.17418588
-77.00072799	-74.40057415
-78.38097493	-75.39984064
-79.71507574	-76.14929398
-80.90715806	-77.30755265
-82.18811657	-78.40900661
-83.61335025	-79.76032919
-85.09621612	-80.7482292
-86.53894329	-81.91782663
-87.7149174	-82.78086164
-89.02611591	-84.33653143
-90.44306193	-85.47207099
-91.75777805	-86.73253099
-93.09304595	-87.82263234
-94.60255662	-89.53730816
-95.80380601	-90.28674764
-97.23380209	-91.70618595
-98.40149614	-92.79630115
-99.62903251	-93.72743805
-100.8438378	-94.90841583
-101.9839687	-95.88497707
-103.3428856	-96.82746659
-105.1050879	-98.26959629
-106.5377142	-99.57546678
-107.762737	-100.6542294
-108.9880246	-101.3696248
-110.1673292	-102.3234808
-111.5498953	-103.1183724
-112.9634328	-104.1403441
