col2		
2985		
0	0	0
-0.010197	0.312278502	-1.712074862
-0.0027393	1.110320597	80.92325908
-0.0089338	1.28380124	80.35255585
-0.034133	2.879867638	177.5974327
-0.053481	1.873679909	176.2277728
-0.063087	1.769547041	266.9668175
-0.10133	2.636994738	267.3092325
-0.074721	2.532906352	329.970528
-0.089638	2.220641195	329.970528
-0.090406	2.359425709	444.9066304
-0.088942	2.394121838	446.8469761
-0.095381	2.636994738	553.1086819
-0.070459	1.943072166	553.1086819
-0.03827	3.192177278	635.9722692
-0.073771	3.296265664	636.0863959
-0.067513	3.053392763	719.5206865
-0.086046	2.84517151	718.3793149
0.16791	17.03624396	824.184479
0.30257	22.10232356	824.1844094
0.48527	36.6751424	824.2985883
0.58722	39.76309784	825.6682482
0.90732	53.67713505	823.7279373
0.93489	56.41812921	822.5865309
1.2019	68.70100356	824.75513
1.4773	78.86741406	825.668283
1.8261	93.09327161	826.5813664
2.0322	101.5942679	826.2389689
2.2984	110.0254272	826.3530782
2.5012	117.4508435	827.9509915
3.0521	131.1909553	828.293389
3.028	117.6937164	828.4075332
3.4088	132.1624469	829.0923631
3.8144	146.6658735	830.9185299
4.6939	160.1635571	835.7123046
4.6515	144.5494096	837.4243621
3.9897	125.0497405	834.0002472
2.9946	97.5690722	830.1195906
2.0714	67.1743739	825.3258158
1.3668	40.14475526	824.6410555
0.97762	22.31050033	824.0703349
0.55448	4.475800589	822.3582426
0.17849	-15.16265302	823.1572167
-0.13902	-32.85856825	822.2440985
-0.47807	-47.36199483	823.0431074
-0.8076	-61.48376399	823.0430726
0	-48.09061353	820.9886176
0	-27.06386995	812.656636
0	-13.53193498	812.0859502
0	-0.971536083	812.2000595
0	-1.006232212	812.4283129
0	-0.693967054	814.2545493
0	-0.4857458	812.5424919
0	-0.659270926	812.4283477
0	-0.763359311	812.656636
0	-0.451049672	811.8576619
0	-1.04092834	812.3142036
0	-0.312278502	811.1728668
0	1.318497369	809.5748838
0	-3.330961792	-1.483751771
0	-13.49723885	-1.255480929
0	-13.01149305	-1.940328289
0	-12.90740466	-0.5706684
0	-13.18497369	-0.456541686
0	-2.08185668	0.228305675
0	-1.596066398	-1.25551576
0	-2.220641195	0.342432388
0	-1.908376037	-1.940310874
0	-2.463514095	-0.684812529
0	-2.047160552	-1.826201576
0	-2.290033452	-1.940328289
0	-2.532906352	-0.456541686
