SPECIMEN A8	
-0.515606589	-10.41198727
-1.823071309	-17.07100763
-3.102913835	-22.36047285
-4.414982509	-27.701185
-3.310082331	-18.41877227
-2.011825517	-12.53749241
-0.722775085	-5.862910077
0.626123614	2.190398322
1.873739306	8.915964617
3.167392929	15.54995931
2.131548925	5.994413284
0.819480276	-2.027408719
-0.497192325	-10.28102492
-1.79544914	-16.89547725
-3.07529169	-22.22692768
-4.39656822	-27.54919239
-3.342309952	-18.3859572
-2.030241304	-12.62650337
-0.736586919	-5.929724441
0.506425556	1.527662384
1.846117136	8.803242302
3.11675178	15.38884318
2.320303157	6.9283884
1.003630556	-0.822521269
-0.257796208	-8.767025578
-1.528432376	-15.72967443
-2.812877356	-21.14620214
-4.138757839	-26.4278861
-3.305479902	-18.37546478
-2.021033423	-12.51916577
-0.755001208	-6.123506658
0.580085683	1.883946383
1.809287085	8.583265386
3.130562852	15.41369079
2.416981475	7.605400862
1.063478823	-0.407377295
-0.216363728	-8.587570133
-1.510016589	-15.55676079
-2.858915288	-21.32689763
-4.106531716	-26.33481885
-3.420572509	-18.95298228
-2.205183702	-13.34697011
-0.929945105	-7.074349031
0.372917187	0.672444072
1.684985835	7.940136512
2.983243411	14.6173665
2.578112776	8.719850669
1.279855225	0.785809768
0.013824509	-7.118118507
-1.242999825	-14.34908402
-2.564274856	-20.15322978
-3.830307071	-25.22933191
-3.512648398	-19.77539884
-2.168353652	-13.14788965
-0.902321411	-6.877924568
0.39133145	0.74057012
1.684985835	7.94012073
2.969431552	14.59251592
2.725433005	9.641836459
1.413363594	1.766681366
0.133522568	-6.476334811
-1.160131817	-13.90638514
-2.453786202	-19.70254298
-3.738231182	-24.76300764
-3.452798606	-19.33930073
-2.260428017	-13.69791667
-0.939151487	-7.202696978
0.294653106	0.105377937
1.611325708	7.541974881
2.89577145	14.27806102
4.212444052	20.85576374
4.373575352	18.43032255
3.029280581	9.959454759
1.781664153	3.066225188
0.515633462	-4.334918265
-0.819454927	-12.27958239
-2.103899907	-18.36643985
-2.324880237	-15.83214976
-0.989793372	-7.678051438
0.27163489	-0.299201241
1.597514636	7.265671865
2.881960378	13.95991958
4.198632954	20.51684523
4.433424382	18.76180983
3.148977903	10.45457622
1.869135352	3.614978351
0.557067441	-4.197363162
-0.681342605	-11.65346948
-2.01642947	-17.94329078
-3.277856233	-23.14374788
-3.333102071	-19.72391539
-2.048655593	-12.77841053
-0.755001208	-6.291084631
0.497217675	1.2317427
1.804683132	8.47715843
3.112147827	15.0941165
3.218034052	12.56900969
1.896758259	4.146595758
0.626123614	-3.549138503
-0.690548987	-11.42568812
-1.993411253	-17.8528853
-3.287064114	-23.12543851
-4.566906665	-28.2263569
-5.883579267	-32.98180929
-7.195647915	-37.52642513
-8.438660415	-41.79979715
-8.365000288	-37.10672976
-7.039119805	-30.88282709
-5.814523093	-25.83933492
-4.557698784	-20.93367276
-3.208800059	-15.81307479
-1.924355079	-10.33385063
-0.61688886	-3.88445403
0.662953665	3.227347312
1.975021577	9.887493116
3.254864102	16.22430393
3.931615429	17.52871003
2.637961806	8.255216619
1.348911374	1.329248962
0.036842725	-6.692574936
-1.192357915	-13.66425426
-2.499822636	-19.44337605
-3.268649851	-20.54324615
-1.951977249	-11.8080778
-0.672134698	-5.21995926
0.630727568	2.443055989
1.919776475	9.348015759
3.218034052	15.87859224
3.996067649	18.1335602
2.707017979	8.672982604
1.385741425	1.465502024
0.119710733	-6.354612795
-1.206169749	-13.77292742
-2.458388632	-19.38969902
-3.775061233	-24.52209246
-2.771444851	-15.60392756
-1.500808682	-9.604989347
-0.211759775	-2.658148962
1.08189461	4.792760641
2.361737161	11.59034535
3.646182878	18.01233353
2.734640911	9.05797662
1.468609433	2.033883873
0.161144737	-6.007579337
-1.104887478	-13.34590929
-2.407748245	-19.06090378
-3.701401106	-24.16582305
-5.004263398	-29.12681822
-6.320935999	-33.84021519
-7.563948474	-38.28129175
-8.862205288	-42.94761451
-10.13744389	-47.23009636
-11.41728644	-51.40942853
-12.7523733	-55.6674585
-12.56822455	-50.14660802
-11.30219233	-43.96035453
-9.99472761	-38.93558276
-8.710281132	-34.04254553
-7.421232198	-29.35817445
-6.113765979	-24.64746784
-4.815509165	-19.85553921
-3.558684831	-15.13828996
-2.26503197	-9.94969099
-0.989793372	-3.8656147
0.267030962	2.506412345
1.597514636	8.815816936
1.638947878	5.664664776
0.349897446	-3.041805228
-0.939151487	-10.7009577
-2.214390085	-16.97355436
-3.526458733	-22.20947232
-4.829320999	-27.0027078
-4.92139539	-23.84492336
-3.641552839	-17.21487171
-2.324880237	-11.68445486
-1.063453474	-5.541568769
0.234804839	1.575498107
1.5284577	8.230405483
2.826715276	14.6771899
4.129576806	20.95773805
5.418626475	27.1714066
6.201264026	28.96691325
4.898403259	19.08348053
3.623163925	12.45473597
2.329510276	5.862650118
1.008234509	-1.051631259
-0.262400161	-8.349396827
-1.095679597	-10.87142815
0.193370835	-0.384477185
1.491627649	6.879223882
2.780678081	13.59571046
4.092746755	20.0044394
5.358778208	26.23242413
6.666242903	32.74469569
7.959896552	38.64548262
9.212116552	43.4453951
10.51958163	47.40206921
11.79482023	51.01402059
13.13911528	54.56237705
14.4097502	57.67056749
15.7172152	60.57983366
17.02468017	62.62993345
18.33214528	64.2618873
19.60277992	65.40083129
21.05296092	66.25563396
22.2913702	65.03957665
23.58962778	67.46433793
24.87407352	67.85324983
26.17233109	68.18374851
27.49821158	68.33290614
26.55444273	59.28687132
26.04802984	57.50690978
26.05723773	57.78210745
26.04802984	57.7163854
26.14010497	58.51781287
26.21376507	59.22992873
26.23218012	59.25640016
26.45776365	59.82450179
26.46236757	60.15949108
26.68795109	62.10961468
26.95957257	61.74400087
26.54983877	58.76162297
27.0332327	63.14938397
26.48538579	58.13494153
26.60047992	59.25742151
26.95496862	61.41155833
26.81225234	60.21932722
26.71557326	59.55745961
26.76161122	60.07913378
26.81225234	60.57593205
26.15852	56.01063465
26.33806632	58.21817611
26.25519834	56.93587576
26.14010497	56.02508153
25.86387957	54.52274364
25.82704949	54.88827748
26.05263377	56.71125692
26.26901017	58.51358567
26.50380082	60.67359772
25.98818082	56.00323864
26.0848599	56.97381008
26.05263377	56.62844539
26.19535005	58.09399106
26.18153898	57.83866523
26.19535005	58.03041553
26.12168995	57.38089206
26.09867097	57.10198641
26.09406701	56.99617409
26.10327492	57.10354974
26.07565199	56.72004692
26.30123627	58.92032276
26.11248204	56.95955606
26.10327492	56.99905577
25.98818082	55.83420157
26.07565199	56.71809456
26.1262939	57.17298414
26.11248204	57.10569826
26.10787887	57.08416158
26.08946382	56.84846793
26.09867097	56.91345748
26.0388227	56.24987193
25.9973887	55.85875915
26.19535005	57.842622
26.00659584	55.98732076
26.10787887	56.895393
25.31143023	51.87053797
24.00396477	46.80443949
22.70570719	41.99098976
21.41205357	37.4941311
20.13681497	33.06477017
18.84776492	28.69448603
17.52648875	24.25195114
16.18219398	20.01291799
14.86552142	15.84372576
15.4916314	23.58452577
17.17200002	30.6851338
18.7833127	36.53020078
20.03092875	40.42807761
21.37982747	45.48576508
22.58140594	49.49576887
23.73234405	53.53248874
25.36207137	58.92167628
26.61429099	62.63314571
27.75602046	65.80877347
29.1693729	67.86981085
30.30649915	68.25897397
31.5034737	68.32514874
31.99147079	65.15909676
30.86815637	58.13417679
29.52846403	52.89007312
28.39133928	48.77287035
27.08847701	44.10569618
25.73037117	39.67306402
24.69452717	36.19279975
23.22132722	31.2877961
21.93688148	27.12875994
20.60179385	23.08026033
19.2252726	18.83209785
17.75207265	14.32489226
16.39857017	10.43885914
15.1003127	6.798927412
13.66854648	3.037097055
12.02040392	-1.226524079
10.28018665	-5.328238263
8.595214255	-9.015856742
6.942467573	-12.33839908
6.339376348	-11.40102235
5.5245127	-14.75579379
3.770484128	-18.2330819
2.486038411	-20.758512
1.196988716	-23.05511182
-0.184137605	-25.67131662
-1.224584038	-27.62428946
-2.476804419	-30.81111525
-2.380126075	-24.95965825
-1.256810136	-20.09248427
0.027636343	-14.96940104
1.436383335	-10.04115904
2.633357878	-6.179087661
3.98686053	-1.329419041
4.226255124	-4.004763187
2.545886679	-12.27869908
1.169365048	-17.40725757
0.128918614	-20.91035608
-1.003603708	-24.79594317
-2.113107813	-27.77431921
-3.420572509	-31.41669033
-4.797094902	-35.91679612
-6.20123794	-39.56577369
-7.481080466	-43.09608579
-8.991109729	-47.25739103
-10.28476411	-50.58141719
-11.6520771	-53.98942048
-13.05161921	-57.46980745
-14.20715975	-60.37756273
-15.4455683	-63.03618659
-16.83129705	-65.40162503
-17.7290287	-67.48403002
-18.95362392	-68.37752189
-19.81452702	-68.77210179
-21.72968689	-70.38861277
-22.94507722	-70.69452739
-24.28937197	-71.62429541
-23.23971766	-61.66621345
-21.99670366	-56.21848795
-20.82274733	-51.75621445
-18.36894848	-42.96748457
-17.00163549	-38.59613948
-15.72179294	-34.37548402
-14.61689129	-31.14711628
-13.36927788	-26.83026307
-12.91810932	-26.38704814
-11.44030465	-21.06199802
-9.861219216	-16.44098615
-8.664244698	-13.43791615
-8.194661868	-14.81173346
-9.52514478	-22.67141186
-10.78196911	-27.17892564
-12.21833977	-31.73806106
-13.48897442	-35.99871164
-14.78723276	-40.20394832
-15.08647562	-38.42439659
-13.8204434	-31.56804499
-12.52679054	-27.0499879
-11.24694799	-22.640385
-9.976313347	-18.50566174
-8.659640745	-13.87600458
-7.600778525	-10.22118772
-7.720475085	-15.17852568
-9.290354114	-19.14704452
-10.50574444	-26.57639152
-12.19992399	-32.6382
-12.87207288	-34.25064534
-14.54783661	-40.0103477
-15.60669883	-43.43422321
-14.51100506	-34.53078317
-13.16210786	-29.57772983
-12.22754766	-26.27253815
-11.2285322	-23.59805515
-10.28016016	-21.58903444
-8.388018505	-13.62998921
-8.912847198	-19.66798411
-10.19268972	-25.18804388
-11.60604067	-30.05462849
-12.66950529	-33.43885659
-14.13810208	-38.50947422
-15.66654863	-43.93389292
-16.67476894	-47.21782842
-17.64616072	-49.9880821
-18.20321246	-51.90759337
-19.41400036	-55.79441229
-20.68003258	-59.69722147
-21.92304356	-63.50922921
-23.1614521	-66.98535371
-24.06839164	-67.43256248
-22.81156733	-58.67313899
-21.52712235	-53.71734944
-20.29331623	-49.07031465
-19.02728402	-44.66444815
-17.77046271	-40.3031491
-16.4860147	-35.95523596
-15.92895994	-36.36258674
-17.18118182	-43.96915423
-18.43800615	-48.64389912
-19.68562258	-52.9813206
-20.94704934	-57.46912557
-22.1992682	-61.95529955
-22.87601953	-62.2524304
-21.63300858	-54.27156588
-20.36237391	-49.46619813
-19.11015203	-44.93973007
-17.84412283	-40.55517194
-16.5872985	-36.08898653
-15.33968207	-31.8566401
-14.07825531	-27.80841389
-12.84444919	-24.06186297
-11.56920909	-20.19776129
-10.32159417	-16.5725897
-9.037147686	-12.76936961
-7.803343093	-8.938734258
-6.528104495	-5.326500914
-5.289695948	-2.164732731
-4.014457351	0.860896442
-2.766840923	3.522432449
-1.496206253	6.002151492
-0.253193779	8.494906769
0.976008386	10.73232409
2.24664303	13.14912663
3.48965553	15.53722564
4.764894128	18.03925339
3.64157895	9.485190238
2.361737161	4.82432356
1.114120733	0.486841535
-0.151909983	-3.772146616
-1.399526411	-8.109616102
-2.637934958	-12.36068186
-1.569864856	-3.885100681
-0.35447605	1.050545791
0.906952237	5.391917339
2.140756831	9.474104087
3.439014382	13.59550154
4.682026882	17.4289432
3.67380581	9.473614531
2.412378284	4.775992931
1.164761094	0.459436753
-0.092061716	-3.922577838
-1.358092407	-8.349123604
-2.587294571	-12.66040477
-2.674765009	-11.91036964
-2.674765009	-11.91034465
-1.76782697	-5.051988102
-0.506398708	0.022497726
0.741216221	4.443702431
1.998040556	8.511511139
3.24105303	12.57530373
3.67380581	13.26493868
4.626781806	17.05709834
3.742861983	9.723719517
2.463019433	4.85329991
1.224610886	0.602258488
-0.069043499	-3.91598129
-1.316659927	-8.316317082
-2.57808669	-12.82541766
-3.830307071	-16.9128242
-5.096337763	-20.54339437
-6.353162097	-24.25505376
-7.591570644	-27.8149921
-7.094365644	-21.63922494
-5.855957097	-16.65495895
-4.571510618	-12.51655954
-3.333102071	-8.433101955
-2.062467427	-4.193763992
-0.814850999	0.038848925
-1.279829876	-5.603537722
-2.522842351	-11.17562552
-3.784269114	-15.70559942
-5.045697402	-19.75383329
-6.297916259	-23.63175154
-7.573154856	-27.6209754
-7.163421817	-22.03592685
-5.88818322	-16.87366465
-4.668188936	-12.8163981
-3.397554292	-8.681987349
-2.145333911	-4.385121102
-0.874699267	-0.062079486
0.372917187	4.128724006
1.643551831	8.03286004
2.89577145	11.76411352
4.143387878	15.68258841
5.418626475	19.29481599
6.638620759	22.19991546
6.422244356	19.14251981
7.835595302	24.8050805
9.428492929	28.29869271
10.96154153	31.60754647
12.60968408	34.99169857
14.2071852	38.25575901
15.89215767	41.56658063
17.5633188	44.80999761
18.82474632	45.6342548
17.11215137	35.69533998
15.45480142	29.71167835
13.76062148	24.07297826
12.0986678	18.69493135
10.39067642	13.53456003
9.060192751	10.51383243
10.79120273	20.33130018
12.45776028	26.00332696
14.1427327	31.53442592
15.8046864	36.84962396
17.4666401	42.18549484
19.16082002	47.32110885
20.7675291	50.3371204
19.1193864	39.66473106
17.46203653	33.70084762
15.77706395	27.96050009
14.1059027	22.55895888
12.41632648	17.34103794
10.80041023	12.56259109
12.4025152	22.61556752
14.06446895	28.30720155
15.71261145	33.74414209
17.4252063	39.32479362
19.06874487	44.73880933
20.75371727	49.93497342
19.21146115	39.58547592
17.50347015	33.48246095
15.8461201	27.83335695
14.15654395	22.36399392
12.48538283	17.13028584
10.79580668	11.8909587
9.14766395	6.957246619
7.481106577	2.143702195
5.782323081	-2.784066264
5.077948848	-1.792171987
6.790544153	6.700353949
8.429479001	12.44873488
10.15128145	17.82281886
11.8086315	22.8849797
13.50741523	28.1267996
14.3268827	28.21573341
12.60508033	19.92938874
10.95693798	14.32562787
9.299587725	9.221452314
7.600803874	3.937502751
5.952661526	-1.415358533
5.404815403	-2.096130813
4.276897034	-6.985874672
2.808300251	-10.86305651
2.071700657	-12.01668493
0.63993395	-15.48527224
-0.547832712	-18.38112148
-1.965787585	-21.48966934
-3.287064114	-24.44481217
-4.258455898	-26.60823115
-5.727051157	-30.38088867
-6.482066538	-30.22013765
-7.085157763	-33.49288979
-8.33277419	-36.49010144
-9.603408835	-39.38829934
-10.84642133	-42.3422936
-12.11705598	-45.19887379
-11.53698297	-38.14036626
-10.28476411	-32.9216883
-9.032543733	-28.70902968
-7.789531233	-24.72875096
-6.518896589	-20.80385696
-5.280488042	-17.09747055
-5.782296995	-23.19063183
-7.029913423	-28.1984082
-8.300548067	-32.33298943
-9.543560567	-36.41758086
-10.80498733	-40.38211912
-12.06181164	-44.45011518
-11.59223033	-38.19797747
-10.335406	-32.91563248
-9.101599907	-28.70786648
-7.826361309	-24.63456309
-6.587952763	-20.7189634
-5.308110212	-16.87496305
-4.074305618	-13.1071883
-2.799067021	-9.432152966
-1.551450593	-5.639398744
-0.280815948	-1.965706757
0.971404433	1.765515426
2.232831958	5.206227186
3.471240505	8.682183092
4.723460124	12.05722513
5.989491577	15.43648807
7.223296933	18.70157841
8.507743056	22.06494005
9.759962675	25.20966012
11.01218267	28.39637392
10.9431265	24.31322485
9.686302929	18.61174078
8.434082929	14.35665264
7.172655048	10.37132811
5.920435429	6.535159188
4.691234026	2.831664521
4.677422929	5.822820213
5.920435429	11.52045024
7.195674026	15.86571219
8.434082929	19.84413466
9.709321526	23.79132003
10.95233403	27.68796779
12.22296905	31.31964065
13.309454	33.39095119
12.04802648	24.96517714
10.79120273	20.49887921
9.562001704	16.4392307
8.286762725	12.47100049
7.043750606	8.679555716
5.763908056	4.898208457
4.520895581	1.044012071
3.259468056	-3.046044852
2.011851628	-6.943638866
0.741216221	-10.70116053
-0.506398708	-14.24263271
-1.777034876	-17.72787434
-3.024651304	-21.16465033
-4.253851944	-24.49131392
-5.538298448	-27.87570369
-6.781310923	-31.14384294
-8.038133733	-34.56208131
-9.009525517	-35.86624503
-7.720475085	-27.4951039
-6.477462585	-23.24269981
-5.216035821	-19.23672495
-3.959211513	-15.39932884
-2.702388702	-11.66681556
-1.717185085	-9.646015346
-2.946387249	-17.68597313
-4.221625847	-22.05231182
-5.464638321	-25.94839444
-6.735272991	-29.93665335
-7.9920973	-33.79486218
-9.041751614	-36.23124084
-7.794135186	-27.64196274
-6.523500542	-23.29784413
-5.275884114	-19.35841127
-4.009853398	-15.4977016
-2.76223697	-11.62106878
-1.523828423	-7.830923607
-1.463978632	-10.99783602
-2.702388702	-16.90384328
-3.982231228	-21.18760084
-5.225243728	-25.10494915
-6.495878372	-29.05092378
-7.7434948	-32.94843208
-7.830965237	-29.60053803
-6.583348809	-23.62913592
-5.326525999	-19.6242848
-4.065097737	-15.66011977
-2.822085237	-11.8895808
-1.551450593	-7.901677645
-1.408734317	-10.41644372
-2.679368962	-16.79241052
-3.917777509	-20.98068158
-5.188413677	-24.90582196
-6.436028581	-28.84524994
-7.711267178	-32.79256681
-7.886211075	-30.09815353
-6.633990694	-23.81146874
-5.372562432	-19.76320485
-4.14796572	-15.8723093
-2.85431136	-11.91970716
-1.615902813	-8.045795331
-1.376508194	-10.15584324
-2.614916741	-16.52254941
-3.876345003	-20.82214157
-5.133167839	-24.78520549
-6.403802483	-28.64730939
-7.656022864	-32.67214352
-8.903639292	-36.59059856
-10.05457588	-39.43292128
-8.816167356	-30.38541988
-7.545532686	-25.99941281
-6.297916259	-21.95543713
-5.022677661	-17.96619791
-3.779665161	-14.2167036
-2.582690644	-10.87854165
-3.821099165	-19.54954397
-5.091733835	-23.91439909
-6.339350263	-27.95882599
-7.609984907	-31.98849721
-8.857601335	-36.01182893
-10.09600988	-40.01112274
-11.37585243	-43.43630251
-12.62346886	-46.51701747
-13.8941035	-49.54124162
-15.11409626	-52.29984572
-16.39854427	-54.97188934
-17.63695281	-57.61026088
-18.90758746	-60.06849563
-19.42320825	-57.82766453
-18.1525736	-50.13198015
-16.9003517	-45.43720942
-15.64353041	-41.0764125
-14.37749819	-36.75457532
-13.14829753	-32.65265669
-11.868455	-28.5576648
-10.63004493	-24.83059456
-9.373222122	-21.03500494
-8.116397788	-17.36514282
-6.84115919	-13.79497664
-5.593542763	-10.12785616
-4.341322382	-6.564215419
-3.079895618	-2.956127647
-1.850694978	0.349658557
-0.791831259	2.223978352
-2.057863474	-6.371079607
-3.333102071	-11.36575504
-4.576114571	-15.76483822
-5.842145263	-19.85626683
-7.08976169	-23.75378058
-8.346586025	-27.50743347
-9.603408835	-31.28196279
-10.18348184	-30.79804096
-8.940469343	-23.65513243
-7.692852915	-19.63173796
-6.422218271	-15.60217827
-5.183809724	-11.74901568
-3.917777509	-7.616010974
-2.674765009	-3.363721119
-1.404130364	0.959350787
-0.147307554	4.608099119
1.114120733	7.46217769
2.357133208	10.29007293
3.61395678	13.01723409
4.884591425	15.95764275
6.109188899	18.80134439
7.389031425	21.78662552
8.62283678	24.73743242
9.911886475	27.68316199
11.14569163	30.65461758
12.41632648	33.55366725
13.66854648	36.36335567
14.92997395	39.11243859
16.17298648	41.77255559
17.44362132	44.33598222
18.70044507	46.87519685
19.92964609	49.32149147
21.20028112	51.67582984
22.43868967	53.74803428
23.7277401	55.85565303
24.95694153	57.75733902
26.24138724	59.57201948
26.06184092	54.11569769
24.81422523	48.16589036
23.54819377	43.52977251
22.28676627	39.16813317
21.03914982	34.93546469
19.8099488	31.001326
18.52089875	26.9032282
17.29630127	23.07530315
16.01185517	19.27134574
14.76884267	15.60585885
13.50281145	12.22685989
12.2505916	8.705157897
10.97535262	5.302412584
9.736944077	1.909942244
8.470913005	-1.406190111
7.218693005	-4.592731733
5.980284458	-7.545114186
4.700441907	-10.40465401
3.475844458	-12.99682305
2.186794001	-15.460938
0.943782288	-17.78616501
-0.322249927	-20.0551049
-1.565262427	-22.50599066
-1.155527864	-16.25102181
0.082880683	-11.12021995
1.353515327	-7.13230523
2.614942852	-3.147005459
3.844144255	0.84999443
5.119382852	4.881130018
4.769498081	0.151668077
3.48965553	-5.745165574
2.24664303	-10.26984929
0.980612339	-14.3821238
-0.276211995	-18.21950175
-1.533036304	-21.82644313
-2.785255186	-24.92938038
-4.046683448	-27.61598174
-5.303506259	-30.36405225
-6.537312376	-33.00088908
-7.821757356	-35.98726821
-6.864177407	-27.58495888
-5.570524546	-22.96206227
-4.350530288	-19.00954827
-3.070687737	-15.14476053
-1.818467356	-11.45535343
-0.547832712	-7.739858906
0.699783741	-3.926140166
1.961210479	-0.129438948
3.208826933	3.747197308
4.442631526	7.368411106
5.717870124	11.04341763
6.933260429	14.59654045
8.222310505	18.12879039
9.469926552	21.58665591
10.74056158	24.92509864
12.0019891	28.19780732
13.26802017	31.4094129
14.52024017	34.53302208
15.79087512	37.4945914
17.05230255	40.453381
18.2769002	43.25515416
19.57515737	46.05745989
20.82277344	48.71827965
22.10261599	51.26357208
23.34102528	53.69183656
23.23974224	48.9293916
21.98752262	42.91535029
20.71228403	38.38133584
19.45546007	34.06190107
18.18022148	29.88454222
16.92339752	25.75414001
15.68038515	21.98376767
14.4097502	18.12139323
13.1575302	14.49436274
11.89149892	11.01087525
10.6622979	7.642102021
9.39626645	4.137663471
8.139442878	0.551595319
6.86420428	-2.955939915
5.62119178	-6.286695945
4.350556374	-9.394696665
3.098336755	-12.33000148
1.855324255	-14.9694265
0.575481729	-17.64031045
1.390345378	-10.24294033
2.665583975	-5.331987692
3.908596475	-1.121642779
5.174627929	3.179085564
6.422244356	7.118529351
7.697482954	10.87730944
8.912872903	14.47214338
10.18350793	18.18806109
11.431124	21.83420357
12.2736102	23.52069009
13.86650773	28.81567857
15.50544265	33.47459305
14.67216392	25.65367398
13.01021028	19.81466988
11.31603025	14.40672915
9.672491475	9.495255741
8.010538056	4.745866498
7.048353798	1.747054691
7.858614255	8.849906128
9.267361628	13.88268501
10.76358017	18.68919496
12.2828177	23.39787423
13.7744327	27.95192784
15.31208515	32.70714412
14.76423892	26.45524224
13.1897565	20.36920856
11.58304778	15.11196494
9.985546577	10.38094069
8.609025327	6.362935746
7.412050403	2.835775874
7.955292979	8.479159047
9.318002751	13.85521064
10.80961775	18.55585398
12.23217658	23.0273763
13.69616898	27.53086789
15.13253892	31.98525841
14.88854017	27.05615117
13.2864352	20.66909644
11.6244816	15.35414747
9.994754102	10.38367217
8.673477929	6.54881901
7.301560251	2.489911239
6.251905175	-0.890124908
4.861573208	-5.582684778
5.99409553	3.267145405
7.338390302	8.072169992
8.710307979	12.52918831
10.1236589	16.85095098
11.36206783	20.6201058
12.72938148	24.67707068
11.93293275	17.72554643
10.40909145	12.36639739
8.940495454	7.860960168
7.725105124	4.20303357
6.431451501	-0.189260381
5.018100581	-4.846392748
5.819153157	2.211725771
7.204881907	7.59409925
8.576799204	12.05064533
9.939509001	16.27451777
11.36667158	20.68426575
12.69715528	24.77329052
14.1427327	29.12522108
15.5975177	33.66839849
16.93260505	37.61215655
19.1285939	43.4156822
20.77673625	47.42750038
21.46729865	46.07559861
19.8099488	37.68258839
18.11116495	31.81285718
16.45381507	26.31056233
14.76884267	21.07241326
13.08387028	16.00290498
11.42652023	11.29671344
9.736944077	6.518256962
8.070386704	1.725579115
6.744506983	-1.817690701
5.828360276	-4.907718414
5.045722725	-7.205618718
3.770484128	-10.56644014
2.656376831	-13.23168353
1.33049711	-16.39756772
0.05065456	-19.02658401
-1.178547605	-21.68296739
-2.476804419	-24.42195893
-3.834911025	-27.42961595
-5.160789983	-30.32306335
-6.37157636	-33.12097765
-7.605380954	-36.15561808
-8.894431411	-39.01767652
-9.852011335	-41.17729398
-11.1548721	-44.00130418
-12.42090432	-46.85686032
-13.06542955	-48.17267467
-14.28081985	-50.88819219
-15.54684904	-53.4499581
-16.81748369	-56.1600648
-18.04668738	-58.66977096
-19.33573781	-61.1754862
-19.97105513	-59.61791692
-18.69581503	-51.54476899
-17.4804247	-46.94382468
-16.20979006	-42.55769345
-14.99439973	-38.43935153
-14.64451496	-38.947014
-14.02300795	-37.63860699
-15.16473817	-44.60574683
-15.45017073	-42.52937451
-16.65635315	-49.85066247
-17.93159327	-54.48889992
-19.1792097	-58.78509035
-20.44984434	-62.89848043
-20.31173202	-57.53697047
-19.05030526	-51.31079943
-17.80268883	-46.68052675
-16.53665661	-42.25331203
-15.28443773	-38.06144554
-14.02300795	-33.8667796
-14.05983952	-37.66971216
-15.29824807	-43.82691161
-16.5872985	-48.38598393
-17.82570705	-52.69966465
-19.11015203	-57.23579617
-20.34395812	-61.54808502
-20.40841034	-57.83735285
-19.17000182	-51.28206468
-17.89936715	-46.66582464
-16.64714527	-42.24321982
-15.3857185	-37.96477053
-14.13810208	-33.79527502
-12.90890141	-29.79821642
-11.62445643	-25.86914025
-10.39985822	-22.12470797
-9.115411741	-18.55204044
-7.86319136	-14.96760787
-6.601764597	-11.48491451
-5.358752097	-7.902978142
-4.083513499	-4.458438758
-2.831293144	-1.188095895
-1.565262427	1.918634387
