"Vu,Priestley,Seible,Benzoni 1998,Specimen nr NH4"	
-0.95985	-21.01
-0.99585	-31.19
-1.0546	-41.05
-1.0381	9.495
-0.149575	60.87
0.86915	106.4
1.8909	152.4
2.9214	199.9
3.9329	249.1
4.91765	299.9
5.91265	351.6
6.85515	403
7.73765	453.4
8.63765	504.2
9.53765	554.8
10.40015	604.9
11.31765	655.9
12.32015	703
13.34765	737.3
14.36765	760.6
15.40265	774
16.06515	773.2
16.12265	723.4
16.00515	667.2
15.67265	615.3
14.95515	564.4
14.15015	512.8
13.35015	461.9
12.55765	411.5
11.71515	361.4
10.82015	309
9.91265	258.8
8.89515	206.6
7.90015	156.2
6.87515	107.5
5.84765	60.55
4.8074	15.96
3.7884	-25.5
2.78565	-66.05
1.74765	-104.9
0.7289	-141.7
-0.27165	-174.9
-1.28885	-209.8
-2.28635	-246.8
-3.32335	-287.5
-4.3526	-330.7
-5.3806	-375.9
-6.39885	-423.6
-7.45485	-474.2
-8.45985	-522.8
-9.48985	-574.2
-10.50985	-623.6
-11.53485	-671.4
-12.58985	-714.2
-13.63985	-745
-14.63735	-768.9
-15.62235	-780.9
-16.06985	-781.4
-16.21985	-731.8
-16.07235	-681.4
-15.50235	-627.7
-14.80735	-577.2
-14.09735	-527
-13.33235	-476.5
-12.49735	-424.9
-11.66735	-373.9
-10.81235	-323.7
-9.90985	-273.4
-8.98235	-223.5
-7.52235	-151.1
-6.49785	-102.8
-5.4676	-58.35
-4.46735	-17.11
-3.47735	21.33
-2.4497	60.41
-1.4281	97.29
-0.38355	132.8
0.65165	166.1
1.65665	199.1
2.69665	235.2
3.7339	271
4.72465	307.5
5.75265	345.1
6.77265	385
7.79015	424.9
8.80265	465.3
9.81515	505.1
10.84265	546.2
11.86765	588.6
12.87515	627.7
13.91265	667.9
14.91765	703.6
15.91265	729.1
16.06015	732
16.12765	677.9
15.71015	625
14.97265	574.3
14.22015	525
13.40015	473.1
12.58765	421.8
11.75265	371.4
10.88015	321.6
9.95015	270.4
8.94515	218.6
7.94265	167.9
6.91265	118.1
5.90765	74.22
4.91515	32.29
3.90665	-8.945
2.8579	-49.17
1.8534	-87.06
0.8574	-122.2
-0.193025	-155.7
-1.21785	-189.2
-2.206375	-221.8
-3.2401	-257.5
-4.2451	-293.2
-5.28085	-331.3
-6.2806	-369.2
-7.31485	-409.4
-8.33985	-450.3
-9.36235	-490.9
-10.37735	-532.4
-11.37235	-573.4
-12.39485	-614.2
-13.42985	-654.1
-14.45985	-692.5
-15.46235	-726.7
-16.08485	-741.8
-16.12235	-691.6
-15.52735	-640.7
-14.79735	-589.1
-14.02985	-538
-13.25235	-487.5
-12.41735	-435.6
-11.61485	-386.7
-10.71235	-335
-9.79735	-283.6
-8.87235	-233.8
-7.86485	-183.5
-6.86485	-136.2
-5.83085	-90.73
-4.64435	-41.42
-3.6256	-0.7339
-2.5993	37.75
-1.5656	75.14
-0.554575	110.3
0.46565	142.6
1.51015	177.7
2.51065	212
3.54265	248
4.5534	284.2
5.57265	321.1
6.57515	359
7.60015	398.7
8.60015	437.8
9.63015	477.8
10.67015	519
11.70265	560.4
12.72015	600.9
13.74265	641.6
14.76265	679.7
15.76765	709.9
16.06015	716.2
16.13015	666.2
15.86515	614.3
15.12765	564
14.35015	511.1
13.58015	460.9
12.77515	410.4
11.90265	358.6
11.02765	309
10.08515	258.1
9.05015	207.4
8.05015	158.3
7.04015	112.2
6.04015	68.53
5.02265	26.7
3.9959	-12.75
2.9759	-50.78
1.9469	-86.37
0.9584	-120.5
-0.09935	-153.5
-1.08935	-185
-2.1065	-219.2
-3.13885	-254.1
-4.19535	-290.9
-5.2256	-328.1
-6.2661	-367.1
-7.29985	-407
-8.29235	-445.1
-9.31735	-485.5
-10.33735	-526.1
-11.34235	-565.8
-12.36985	-606.4
-13.39985	-646
-14.41735	-683.6
-15.43485	-717.7
-16.08485	-734.2
-16.11985	-684.2
-15.78735	-631.9
-15.05485	-580
-14.30485	-529.6
-13.50985	-477.5
-12.67985	-425.9
-11.83485	-375.3
-10.94235	-323.2
-10.02735	-274.2
-9.05735	-223.5
-8.03985	-174.1
-7.01085	-126.2
-6.00685	-84.54
-4.96635	-42.57
-3.9416	-2.982
-2.91835	33.9
-1.899625	69.45
-0.86885	103.7
0.1484	135.4
1.1549	167.7
2.9544	227.6
3.9734	262.7
5.02765	299.5
6.04765	336.2
7.04765	373.2
8.07265	411.9
9.05015	449.6
10.11265	489.8
11.13265	530.2
12.15265	569.8
13.16515	609.2
14.20265	649.3
15.25265	689
16.26765	725.1
17.31765	757.3
18.34265	778.6
19.32265	794.9
20.35015	806.5
21.34015	808.1
21.43265	806.9
21.52265	756.9
21.38265	702.2
20.83015	651.1
20.10765	601
19.34015	550
18.51765	499
17.70265	448.2
16.84765	397.9
15.90515	345.1
14.95515	294.9
13.92765	243.2
12.91765	196.6
11.88265	151.3
10.86765	109.2
9.83515	67.57
8.80765	29.95
7.78515	-6.055
6.77515	-40.64
5.71765	-72.57
4.6974	-100.6
3.66815	-127.2
2.64465	-153
1.6299	-179.2
0.59765	-206.5
-0.4361	-233.5
-1.46235	-260.6
-2.4644	-288
-3.4831	-316.3
-4.5231	-347
-5.52885	-377.7
-6.5631	-410.6
-7.54485	-441.7
-8.57485	-475.1
-9.60235	-510.5
-10.61485	-545
-11.63235	-581.5
-12.62485	-615.7
-13.64235	-650.4
-14.69485	-686
-15.72735	-720.9
-16.72985	-753.4
-17.73485	-777.6
-18.78485	-795.4
-19.81485	-809.7
-20.82735	-817.7
-21.42485	-818.1
-21.58735	-767.8
-21.41985	-716.8
-20.75735	-666.5
-19.99235	-615.2
-19.21485	-566.3
-18.37485	-514.3
-17.50235	-462.6
-16.63485	-411.1
-15.72985	-360.4
-14.81235	-310.4
-13.80985	-259.2
-12.80485	-212.2
-11.76735	-165.5
-10.18235	-100.5
-9.17235	-63.03
-8.15235	-26.51
-7.13135	7.706
-6.13635	39.68
-5.10085	69.95
-4.06785	97.43
-3.06135	122.3
-2.010925	147.8
-0.9576	173.9
0.06425	199.3
1.10715	226
2.1169	251.6
3.14165	278.6
4.1774	305.4
5.20265	332.5
6.20265	359.3
7.23015	387.2
8.27515	417.1
9.30515	445.4
10.32765	475.1
11.33265	504.6
12.33015	533.6
13.35265	564
14.36265	593.7
15.39015	624
16.37265	652.5
17.38765	681.8
18.40265	709.7
19.41265	736.3
20.41015	759.1
21.41765	772.4
21.42765	772.4
21.49515	722.1
21.10265	671.3
20.36265	621
19.58265	569.4
18.79015	519.5
17.94015	467.9
17.08015	417.3
16.18265	365.6
15.22265	314.5
14.19265	263
13.21265	215.9
12.20765	170.7
11.16265	126.5
10.13015	85.46
9.11265	47.89
8.10765	12.48
7.09265	-20.6
6.05015	-53.99
5.0284	-83.16
3.99965	-109.5
2.9914	-133.5
1.96115	-158.3
0.93165	-184.4
-0.07475	-209.9
-1.1086	-236
-2.11225	-262.1
-3.1566	-289.2
-4.1841	-316.4
-5.21135	-344
-6.23785	-372.7
-7.2226	-399.9
-8.26485	-428.7
-9.28735	-458.4
-10.26985	-486.6
-11.26735	-516
-12.28985	-546.3
-13.34735	-577.6
-14.37235	-606.6
-15.38985	-636.2
-16.41235	-665.3
-17.42485	-694.4
-18.47235	-723.3
-19.48485	-752
-20.49235	-775.3
-21.43985	-789.3
-21.53485	-739.1
-21.02485	-688.9
-20.22985	-637.3
-19.42235	-586.3
-18.56735	-534.5
-17.71985	-484.4
-16.85735	-433.1
-15.98235	-383.8
-15.02735	-332.8
-14.04485	-281.6
-13.04485	-233.7
-12.03485	-188
-11.02235	-144.5
-9.96985	-102.7
-8.93235	-63.3
-7.90235	-26.42
-6.91385	5.596
-5.87485	38.9
-4.4456	78.76
-3.4331	103.6
-2.390275	129.1
-1.3716	154
-0.3545	179.7
0.65515	205.5
1.66165	231.5
2.6954	258.4
3.68815	284.5
4.7169	311.6
5.73015	337.9
6.76515	365.5
7.77515	393.6
8.77265	421.2
9.82265	450
10.85015	479.2
11.84015	507.6
12.88265	537.5
13.89765	567.2
14.91265	596.5
15.94515	626.5
16.97515	655.6
17.99015	684.5
19.02765	713.2
20.03015	739.5
21.02265	759.7
21.42015	763
21.49015	712.8
21.22765	660.9
20.50015	610.3
19.73515	558.9
18.94265	509.1
18.09515	457.8
17.25265	408.1
16.30515	355.2
15.34765	304.8
14.31265	253.8
13.29015	206.7
12.25765	160.7
11.20265	118.2
10.20265	79.08
9.19015	42.84
8.18265	8.624
7.18015	-22.98
6.13515	-54.95
5.11015	-82.43
4.1004	-106.3
3.0634	-130.9
2.0384	-156
1.0149	-181.8
0.011375	-207.1
-0.9816	-232.4
-1.980675	-258
-2.99485	-283.7
-4.0211	-311
-5.04235	-338.3
-6.06935	-366.7
-7.1006	-394.9
-8.09735	-422.6
-9.12985	-450.9
-10.11235	-478.9
-11.11735	-507.7
-12.13235	-536.8
-13.16735	-566.4
-14.19485	-595.8
-15.18235	-623.4
-16.20485	-651.7
-17.22735	-680.1
-18.26235	-709
-19.31235	-737.4
-20.31985	-763.5
-21.30735	-780.4
-21.44235	-780.6
-21.53485	-730.6
-21.21735	-679.3
-20.45985	-628.1
-19.67985	-577.5
-18.86985	-528
-17.98735	-476.2
-17.13235	-426
-16.21235	-374.5
-15.26235	-323.7
-14.24235	-271.8
-13.20735	-222.7
-12.19235	-177.4
-11.18485	-135.4
-10.20235	-98.16
-9.15735	-59.95
-8.12235	-24.13
-7.1206	7.339
-6.1306	38.71
-5.12335	66.24
-4.0801	92.02
-3.06735	115.6
-2.05155	139.6
-1.02835	164.8
-0.018925	189.9
0.9909	215.8
1.9974	241.6
3.0259	268.2
4.7369	312.4
5.74265	338.2
6.78015	365
7.79015	392.3
8.80015	419.2
9.80515	446.3
10.80015	473.5
11.83265	502
12.87515	531.4
13.89265	560.5
14.91265	589.2
15.95015	618
16.97765	647.2
17.95765	675.3
18.98765	703.6
19.98765	730.9
21.01765	757.3
22.04265	782.5
23.06265	801.5
24.09265	816.8
25.09265	829.5
26.13765	841.4
27.15515	851.4
28.19765	861.9
29.21515	870.3
30.24265	878.7
31.23265	883.1
32.14015	876.4
32.24765	826.2
32.08515	768.2
31.58515	717.8
30.80515	666.7
29.97765	614.9
29.13265	563.8
28.28265	513.7
27.38515	462.5
26.45765	411.1
25.51015	360.9
24.49765	310.5
23.49515	262.3
22.48765	216.9
21.46265	174.9
20.40265	132.2
19.38765	93.85
18.38015	59.08
17.35515	26.01
16.38015	-3.67
15.35765	-31.74
14.34015	-57.98
13.33015	-81.83
12.30015	-103.7
11.28265	-122.6
10.23515	-141.6
9.19015	-159.9
8.19265	-178.3
7.16765	-197.2
6.13765	-216.6
5.10015	-235.8
4.06615	-255.2
3.0414	-274.3
1.99765	-293.6
0.97115	-312.8
-0.027925	-331.5
-1.0891	-350.9
-2.1439	-371.1
-3.19885	-390.9
-4.1886	-410
-5.19085	-428.9
-6.22335	-449.2
-7.25385	-469.3
-8.25485	-489.6
-9.24985	-510.6
-10.24735	-531.5
-11.29985	-554.2
-12.33235	-576.8
-13.36235	-599.8
-14.38985	-622.1
-15.42235	-645.1
-16.44485	-668
-17.46485	-691.2
-18.50235	-714.5
-19.51485	-736.6
-20.54485	-759
-21.55985	-778.2
-22.61485	-794.9
-23.63985	-809.2
-24.65485	-821.6
-25.65735	-832.7
-26.66235	-843
-27.71735	-852.9
-28.73235	-861.9
-29.74735	-870.3
-30.73985	-877.8
-31.75235	-881
-32.15735	-878.4
-32.31985	-828.4
-32.08485	-778.6
-31.48735	-726.1
-30.72485	-675.8
-29.89735	-625
-29.00735	-574
-28.13235	-523.1
-27.17985	-471.7
-26.21235	-420.4
-25.18985	-370.1
-24.14235	-319.2
-23.10485	-271.6
-21.94735	-222
-20.93985	-180.7
-19.89235	-142.1
-18.84985	-106.8
-17.83235	-73.21
-16.80485	-40.78
-15.80735	-11.38
-14.78735	14.68
-13.79735	40.14
-12.76735	63.53
-11.77985	82.52
-10.75985	100.4
-9.75735	118.1
-8.74735	136.1
-7.70735	155.2
-6.6756	174.4
-5.63435	193.9
-4.6161	212.8
-3.57485	231.8
-2.521325	250.7
-1.49985	269.2
-0.4796	287.1
0.540675	304.9
1.6004	323.3
2.64565	341.8
3.6819	359.9
4.68865	377.5
5.67015	394.3
6.68765	411.7
7.71765	429.6
8.75015	447.3
9.75515	464.3
10.76265	481.8
11.77515	499.6
12.83515	518.3
13.84015	536.2
14.85515	554
15.87515	572.2
16.88015	590.8
17.92515	609.4
18.96765	628.4
19.96265	647.4
20.97765	665
22.00515	684.5
23.02015	702.6
24.05015	720.1
25.06015	737.7
26.10515	755.7
27.11515	773
28.11015	788.9
29.13515	805.1
30.15015	820
31.14015	831.2
32.13015	832.1
32.20765	781.6
31.83265	730.1
31.04515	679.4
30.24265	629.1
29.37265	577.5
28.51765	527.2
27.56265	474.3
26.62015	423.4
25.65015	373.3
24.64765	323.2
23.63265	276.8
22.62015	231.2
21.59265	187.7
20.56265	146.1
19.52765	107.9
18.52015	72.84
17.47265	39.13
16.45015	8.257
15.44015	-18.94
14.42265	-44.68
13.43015	-66.74
12.39015	-87.15
11.36015	-104.9
10.34515	-121.1
9.32265	-137.4
8.30015	-155.2
7.23015	-174.5
6.20765	-193.8
5.16265	-212.8
4.12315	-231.7
3.0954	-250.5
2.09115	-268.8
1.0619	-288
0.050675	-305.9
-0.96335	-324.1
-1.98815	-342.2
-3.01135	-360.5
-4.01335	-377.7
-5.06735	-396.3
-6.07935	-413.7
-7.0801	-431.2
-8.11235	-449.3
-9.13235	-467.3
-10.15985	-485.2
-11.17235	-502.8
-12.19235	-521.4
-13.21985	-539.8
-14.20735	-557.1
-15.22985	-575.1
-16.25235	-593.4
-17.26985	-611.6
-18.29985	-629.7
-19.33735	-647.9
-20.35985	-665.6
-21.39235	-683.8
-22.41735	-701.8
-23.42235	-719.7
-24.44485	-737.8
-25.46235	-755.9
-26.47235	-773.4
-27.50985	-790.6
-28.52735	-806.5
-29.52985	-821.5
-30.57735	-836.3
-31.59485	-846.1
-32.16485	-846.6
-32.27485	-796.3
-31.69985	-746
-30.90485	-693.4
-30.06985	-643
-29.18485	-592.5
-28.27985	-542.1
-27.35235	-491.4
-26.39235	-440.6
-25.34985	-389.7
-24.32485	-341
-23.28735	-292.3
-22.28735	-248.3
-21.25985	-205.9
-20.23485	-166.1
-19.19985	-129.4
-17.51985	-73.85
-16.47485	-41.6
-15.42735	-11.93
-14.42985	13.3
-13.40235	38.21
-12.38735	59.68
-11.37235	78.07
-10.32985	95.59
-9.30485	113
-8.30235	130.6
-7.29485	148.9
-6.26435	168.1
-5.21735	188.1
-4.2021	206.9
-3.16385	226.3
-2.0981	245.5
-1.10985	263.3
-0.054625	282.3
1.00465	301.3
2.0219	319
3.02165	336.8
4.06415	354.9
5.0709	372.3
6.10265	389.7
7.11515	407.1
8.16265	425.2
9.16765	442.1
10.19265	459.6
11.24515	477.4
12.27265	494.7
13.29515	512.4
14.31515	530
15.33265	547.2
16.34765	564.6
17.40265	583.3
18.41765	600.9
19.45515	619.6
20.43515	637
21.46765	655.8
22.52015	674.2
23.54515	692.3
24.55765	709.7
25.57265	728
26.57265	745.4
27.63015	763.1
28.67015	781
29.68765	797.4
30.71265	812.6
31.70265	822.4
32.14265	819.9
32.20015	770
31.95765	718.3
31.25015	667.5
30.41765	615.5
29.58515	565.9
28.68515	514.3
27.74515	462.2
26.80015	412.2
25.80265	361
24.79265	311.8
23.78015	265.2
22.73015	221
21.70015	178.6
20.65765	139.1
19.64015	101
18.62515	67.2
17.60265	35.92
16.57265	6.192
15.56515	-19.63
14.52265	-43.71
13.48515	-64.86
12.43265	-83.35
11.39765	-99.9
10.37265	-115.8
9.35515	-132.1
8.34015	-149.4
7.31015	-168
6.28265	-186.6
5.24765	-205.5
4.2074	-224.4
3.22265	-243
2.21965	-261.4
1.1859	-280.5
0.150575	-299
-0.8591	-317.2
-1.8806	-335.5
-2.9071	-353.4
-3.9681	-371.5
-4.9641	-389.4
-5.9816	-407
-6.9921	-423.9
-8.02235	-441.5
-9.08485	-459.9
-10.10735	-477.4
-11.12485	-495.2
-12.14235	-513
-13.17985	-531.2
-14.15485	-548
-15.19235	-565.7
-16.21985	-583.4
-17.19985	-600.5
-18.21985	-618.1
-19.22735	-635.3
-20.28985	-653
-21.33235	-670.7
-22.36485	-688
-23.41235	-706.2
-24.43235	-723.7
-25.45735	-741.3
-26.51235	-759
-27.54735	-776.8
-28.56235	-793.4
-29.57235	-808.5
-30.56735	-823
-31.60235	-833.7
-32.13985	-835.1
-32.27235	-785.5
-31.93485	-733.4
-31.12485	-681
-30.32485	-631.6
-29.44985	-581.1
-28.52485	-529.2
-27.56985	-477.3
-26.58485	-427.2
-25.55735	-377.8
-24.56985	-330.9
-23.53235	-283.1
-22.48485	-238.7
-21.48235	-197.2
-20.47235	-160.4
-19.45235	-124.6
-18.41735	-90.96
-17.39235	-59.91
-16.37235	-29.36
-15.35485	-2.523
-13.93485	31.15
-12.90485	52.06
-11.91985	69.54
-10.88985	86.83
-9.88235	102.8
-8.86985	119.8
-7.81735	138
-6.77985	156.9
-5.74235	176.2
-4.72185	195.1
-3.7261	213.6
-2.71485	231.7
-1.66135	250.9
-0.6276	269.2
0.380625	287.3
1.40365	305.2
2.39665	322.7
3.4419	340.9
4.44965	358
5.46515	375.4
6.47515	392.6
7.49265	409.6
8.50515	426.5
9.55515	443.7
10.58765	460.8
11.59265	477.5
12.62265	494.6
13.64515	511.9
14.67515	529.2
15.70765	546.4
16.70265	562.4
17.75015	580.5
18.76765	597.8
19.80265	615.6
20.82515	633.2
21.82765	650.8
22.85765	668.2
23.87265	686.1
24.88015	703.5
25.93265	721.6
26.97265	740.3
28.02015	757.9
29.02765	774.7
30.03515	791.3
31.04265	807.2
32.08015	822.7
33.06265	836.3
34.12515	848.6
35.15515	859.7
36.13515	869.4
37.17515	878.6
38.20765	887.9
39.25015	896.3
40.29015	904.3
41.29765	911.2
42.29515	911.4
42.86015	906.3
42.96265	856.1
42.77265	806.3
42.47515	755.6
41.61765	704.2
40.75765	652.1
39.87515	600.5
38.93015	549.3
37.96515	498
36.96515	447.5
35.94515	396.5
34.92765	347.7
33.87265	299.9
32.85765	256.7
31.81015	215.5
30.76015	174.3
29.72515	137.3
28.69515	101.1
27.69265	68.99
26.65015	38.48
25.60265	9.357
24.60015	-15.92
23.58515	-39.22
22.55515	-60.92
21.52015	-79.81
20.48765	-96.79
19.46515	-111.7
18.45765	-125.7
17.43015	-139.9
16.40515	-154.4
15.37265	-168.2
14.35015	-183.4
13.31265	-198.2
12.27765	-213.5
11.28765	-227.7
10.26265	-243
9.23265	-258.2
8.21265	-273.3
7.20765	-287.9
6.19015	-302.6
5.16265	-317.6
4.09765	-333
3.0839	-348.5
2.0459	-362.6
1.03765	-377.4
0.008575	-391.4
-1.0511	-405.8
-2.063775	-419.3
-3.1006	-432.9
-4.08885	-446.2
-5.12935	-460.1
-6.16985	-474.3
-7.19435	-487.8
-8.20485	-502
-9.21735	-515.5
-10.21485	-529.4
-11.24485	-543.8
-12.25985	-558.3
-13.27735	-572.5
-14.33235	-587
-15.33985	-600.8
-16.34985	-614.7
-17.35735	-629
-18.36235	-642.8
-19.38985	-657.5
-20.38735	-671.2
-21.41235	-685.6
-22.41735	-700.1
-23.39985	-714
-24.43985	-729.6
-25.49235	-744.9
-26.51735	-759.4
-27.52235	-774.6
-28.50485	-787.8
-29.52235	-801.2
-30.58235	-814.7
-31.61235	-827.2
-32.59985	-838.3
-33.59985	-848.9
-34.60485	-858.8
-35.65985	-868.7
-36.69485	-877.5
-37.73985	-886.2
-38.74485	-894.3
-39.76235	-901.8
-40.79235	-909.3
-41.81485	-914.6
-42.82985	-913.1
-42.85485	-912.6
-43.04485	-862.4
-42.80985	-810.8
-42.13985	-759.8
-41.32735	-708.7
-40.43235	-657.5
-39.50235	-605.7
-38.53235	-554.9
-37.55235	-503.2
-36.54485	-453.4
-35.52235	-403.8
-34.50735	-357
-33.49985	-312.7
-32.46735	-269.3
-31.39985	-227.5
-30.36485	-189.3
-29.33735	-153.2
-28.30735	-119.8
-26.86985	-76.37
-25.80735	-47.98
-24.76485	-21.15
-23.76235	2.752
-22.76485	23.58
-21.72235	44.26
-20.69985	61.42
-19.67235	77.02
-18.63485	91.1
-17.59735	104.9
-16.61735	118
-15.60235	132
-14.59235	145.6
-13.56235	160.4
-12.53735	175.4
-11.52235	190.2
-10.54735	205.2
-9.50485	220.6
-8.49485	235.8
-7.4786	251.1
-6.4486	266.3
-5.46535	280.6
-4.43135	295.1
-3.3661	309.9
-2.32145	324.2
-1.30435	337.6
-0.266125	351.3
0.7299	364.6
1.77115	377.9
2.79865	391.5
3.7854	404.6
4.79215	417.6
5.80265	430.2
6.85015	443.2
7.87765	456.5
8.91015	469.2
9.92265	481.9
10.96765	494.9
11.96765	507.6
13.04015	520.9
14.06515	533.6
15.08765	546
16.09265	558.6
17.08015	571.2
18.08515	583.6
19.11015	596.9
20.14015	609.7
21.15765	622.6
22.19515	635.8
23.19015	648.5
24.21015	661.3
25.24515	674.7
26.29015	688.2
27.31265	701.6
28.34015	714.8
29.37015	728.8
30.40015	741.7
31.43015	755
32.44265	767.7
33.45265	780.5
34.49015	793.1
35.51015	805.6
36.57265	817.8
37.59265	829.5
38.60765	841
39.61765	852.4
40.64015	863.2
41.62515	871.2
42.62765	872.9
42.84765	870.1
42.92515	819.8
42.63765	766.6
41.83765	715.9
40.96265	664.2
40.09015	614.2
39.16265	563.4
38.16765	512.6
37.17765	462.5
36.17515	413.6
35.16015	365.1
34.14265	319.9
33.11015	277
32.09265	236.1
31.08015	196.1
30.08765	160
29.04765	123.4
28.01515	90.5
27.04515	60.92
26.04515	32.43
25.02515	6.101
23.99015	-18.35
22.96765	-39.72
21.92515	-59.54
20.92015	-75.82
19.93265	-89.4
18.87765	-102.7
17.85515	-115.3
16.81015	-128.2
15.81265	-140.6
14.77515	-154.6
13.74015	-169.3
12.69265	-184.2
11.65515	-199
10.62765	-213.8
9.59515	-229.7
8.61765	-243.6
7.60765	-258.2
6.54515	-274.1
5.53015	-289.2
4.5154	-303.6
3.50065	-318.5
2.50715	-332.9
1.4884	-347
0.45455	-361.2
-0.5931	-375.3
-1.6011	-389
-2.612225	-402.6
-3.6506	-416.2
-4.6811	-429.5
-5.69035	-442.5
-6.72135	-455.9
-7.74735	-469.1
-8.75985	-482.1
-9.77985	-495.4
-10.83985	-508.7
-11.87985	-522.3
-12.90735	-535.2
-13.89235	-548.1
-14.95485	-561.3
-15.98985	-574.2
-16.99235	-587
-18.01735	-599.6
-19.05235	-612.3
-20.06235	-624.5
-21.05985	-636.8
-22.10235	-649
-23.12485	-661.8
-24.17235	-674.5
-25.19485	-687.2
-26.20985	-699.7
-27.23985	-712.6
-28.28235	-726.2
-29.31985	-739.1
-30.34985	-752.5
-31.37735	-766.5
-32.36485	-778.6
-33.39485	-791.1
-34.42485	-803.4
-35.44235	-815.7
-36.42985	-827.4
-37.44485	-839.1
-38.45735	-850.6
-39.47985	-861.5
-40.45735	-871.6
-41.48485	-881.3
-42.50235	-885.9
-42.86235	-884.4
-43.00235	-834.1
-42.44735	-783.7
-41.67485	-733.4
-40.81485	-683.1
-39.86485	-631.2
-38.87735	-579.5
-37.91985	-529.6
-36.92735	-480
-35.88735	-430.3
-34.86485	-383.6
-33.87235	-338.9
-32.86235	-295.9
-31.84985	-254.4
-30.35485	-199.1
-29.31735	-162.6
-28.32735	-129.9
-27.27735	-98.07
-26.25235	-69.36
-25.23485	-41.83
-24.21235	-16.93
-23.18735	4.954
-22.19735	25.23
-21.19735	43.76
-20.16735	59.26
-19.12985	73.48
-18.10485	86.56
-17.09735	99.4
-16.10735	112.1
-15.07735	125.5
-14.03235	139.7
-12.99485	154
-11.97485	168.8
-10.95235	183.7
-9.95485	198.5
-8.89485	214.7
-7.86485	230.3
-6.85935	245.5
-5.8716	260.4
-4.86635	274.8
-3.8526	289.7
-2.8112	304.2
-1.8061	318.2
-0.77085	332
0.24025	345.5
1.23765	358.8
2.26715	372.4
3.29915	386
4.3424	399.4
5.35015	412.5
6.35265	425.2
7.40515	438.3
8.44265	451.3
9.48265	464.2
10.49515	476.7
11.53515	489.7
12.54015	502.3
13.55515	515
14.60515	527.6
15.61015	540.1
16.61515	552.2
17.64515	565
18.61765	576.6
19.64765	589.5
20.69515	602.7
21.73765	615.3
22.73515	628.2
23.75515	640.5
24.75015	652.9
25.79765	666.1
26.83015	679.1
27.86265	692.6
28.90265	705.6
29.92515	719
30.96015	732
32.00515	745.5
33.02015	758
34.03015	770.2
35.02515	782.5
36.03765	794.9
37.05265	807.1
38.07765	819
39.09515	830.9
40.11015	842.1
41.10765	853.2
42.08515	860
42.85015	857.7
42.93765	807.5
42.59765	754.1
41.79015	704
40.91015	653.1
39.99515	601.5
39.02265	549.7
38.03265	499.5
37.01765	450
35.99015	400.2
34.95515	352.7
33.90015	306.1
32.85765	264.9
31.83515	224.6
30.81015	185.5
29.76265	148.1
28.72765	113.6
27.71265	81.74
26.71015	52.38
25.66765	25.09
24.63015	-0.4587
23.61015	-22.61
22.59515	-43.26
21.57265	-60.5
20.55265	-75.36
19.52015	-87.98
18.49015	-99.81
17.45765	-112
16.41515	-124.5
15.40515	-136.4
14.41515	-149.1
13.37265	-163.6
12.33265	-178.2
11.30015	-192.7
10.26765	-207.5
9.27265	-222
8.20765	-237.5
7.20265	-252.6
6.19515	-267.4
5.16515	-282.4
4.14515	-297.6
3.1289	-311.8
2.10065	-327.4
1.07715	-341.2
0.04355	-355.2
-0.9661	-369
-1.981775	-382.4
-3.02485	-396.3
-4.06135	-410.2
-5.09935	-423.7
-6.0971	-436.6
-7.1256	-450.1
-8.15735	-463.2
-9.21485	-476.8
-10.27985	-490.5
-11.32235	-504
-12.29985	-516.6
-13.32735	-529.2
-14.34235	-542.4
-15.36735	-555.2
-16.38985	-567.6
-17.40235	-580.7
-18.42985	-593
-19.43235	-605.2
-20.44735	-617
-21.49985	-629.7
-22.53235	-641.7
-23.56235	-654.4
-24.57485	-666.4
-25.59735	-678.5
-26.60985	-690.6
-27.63985	-703.4
-28.65235	-715.9
-29.68235	-728.7
-30.73235	-741.9
-31.78235	-756.7
-32.82485	-768.9
-33.86485	-781.5
-34.91485	-794.2
-35.95485	-806.6
-36.94485	-817.8
-37.98485	-830.1
-39.02235	-841.8
-40.04985	-852.6
-41.05735	-863.4
-42.07985	-870.8
-42.87235	-870.8
-43.01735	-820.4
-42.52235	-768
-41.69735	-717.1
-40.78485	-665.8
-39.84985	-614.6
-38.85485	-563.9
-37.86735	-513
-36.81985	-462.4
-35.81485	-415.2
-34.79235	-369.4
-33.79485	-325.7
-32.78235	-283.3
-31.74235	-243.2
-30.73985	-206
-29.72985	-170.5
-28.71735	-136.8
-27.70735	-106.2
-26.67735	-77.02
-25.68735	-51.28
-24.64985	-25.5
-23.61735	-2.477
-22.63985	16.65
-21.59485	36.65
-20.55485	52.38
-19.51485	65.87
-18.47235	78.85
-17.47485	90.59
-16.43485	103.3
-15.40735	116.4
-14.38735	129
-13.35485	142.9
-12.32735	157.3
-11.30985	172
-10.28485	187
-9.27985	201.9
-8.23985	217.8
-7.23535	232.3
-6.1946	248.4
-4.3331	275.5
-3.3116	290.2
-2.303425	304.1
-1.2951	317.9
-0.2539	331.9
0.79215	345.9
1.7864	359.1
2.81015	372.7
3.8434	386.1
4.84115	399
5.85765	411.9
6.91265	424.9
7.94015	437.9
8.96265	450.9
9.94515	462.6
10.98765	475.6
12.03765	488.5
13.10015	501.7
14.10015	513.8
15.12265	526.1
16.13265	538.3
17.16015	551
18.17765	563.1
19.20515	575.8
20.24015	588.4
