"Potangaroa 1979, Spec. 1"	
1543	
0	0
0.15871	18.136
0.23807	30.227
0.31742	44.333
0.3968	54.411
0.63485	66.501
0.71422	80.606
0.71422	94.712
0.79357	110.83
0.87292	130.98
0.9523	141.06
1.0316	155.16
1.111	171.29
1.1904	185.39
1.2697	201.51
1.5078	211.59
1.5078	227.71
1.5871	243.83
1.7459	257.93
1.7459	268.01
1.7459	282.12
1.8252	294.21
1.9839	308.32
2.0633	318.39
2.1426	332.5
2.222	342.57
2.3014	354.66
2.4601	366.75
2.5394	382.88
2.6187	392.95
2.7775	403.03
2.857	419.15
3.095	429.22
3.095	439.3
3.2537	453.41
3.4125	465.51
3.7297	477.61
3.968	493.71
4.206	505.81
4.5235	517.91
4.8407	529.96
5.079	540.06
5.4757	550.11
5.7137	560.21
5.9517	568.26
6.3485	576.31
6.5072	580.36
6.7455	586.41
6.9835	590.41
7.1422	592.46
7.0627	586.41
7.0627	576.31
7.0627	566.26
6.9835	556.16
6.8247	546.11
6.8247	536.01
6.666	521.91
6.5072	507.81
6.428	491.71
6.2692	471.56
6.1105	457.46
5.9517	439.3
5.793	419.15
5.6345	401.01
5.4757	378.85
5.2375	362.72
5.079	346.6
4.9995	336.53
4.7615	322.42
4.5235	306.3
4.444	294.21
4.3647	276.07
4.0472	255.92
3.8092	233.75
3.571	215.62
3.4125	195.47
3.1742	171.29
2.9362	153.15
2.7775	135.01
2.6187	114.86
2.3807	96.727
2.1426	74.561
1.9046	56.426
1.6665	40.303
1.5078	28.212
1.4284	16.121
1.1904	0
1.2697	-14.106
1.1904	-24.181
1.0316	-38.288
0.87292	-52.391
0.71422	-72.546
0.5555	-88.666
0.3968	-108.82
0.15871	-124.94
0	-145.09
-0.079357	-165.24
-0.23807	-187.41
-0.3968	-211.59
-0.63485	-235.77
-0.87292	-253.9
-0.9523	-274.06
-1.0316	-292.19
-1.1904	-314.36
-1.3491	-326.45
-1.4284	-352.65
-1.5871	-366.75
-1.7459	-378.85
-1.9046	-394.97
-2.0633	-413.1
-2.3014	-429.22
-2.4601	-445.36
-2.6982	-463.46
-2.9362	-475.56
-3.2537	-493.71
-3.4125	-505.81
-3.571	-517.91
-3.8092	-529.96
-4.1265	-546.11
-4.6027	-566.26
-4.9202	-588.41
-5.3962	-604.56
-5.6345	-616.61
-5.793	-626.71
-6.1105	-630.71
-6.3485	-640.81
-6.5867	-648.86
-6.8247	-652.91
-7.0627	-660.96
-7.0627	-646.86
-6.9835	-628.71
-6.9835	-616.61
-6.9835	-602.51
-6.904	-590.41
-6.9835	-580.36
-6.8247	-560.21
-6.7455	-540.06
-6.666	-515.86
-6.428	-495.71
-6.19	-469.51
-6.1105	-449.36
-5.9517	-429.22
-5.793	-415.12
-5.7137	-396.98
-5.4757	-378.85
-5.317	-364.74
-5.1582	-348.62
-5.1582	-334.51
-4.9995	-322.42
-4.682	-304.29
-4.6027	-294.21
-4.5235	-274.06
-4.444	-257.93
-4.206	-245.84
-4.0472	-233.75
-3.8092	-211.59
-3.571	-193.45
-3.4125	-183.38
-3.2537	-165.24
-3.1742	-153.15
-3.0155	-141.06
-2.7775	-124.94
-2.6187	-110.83
-2.5394	-96.727
-2.3014	-82.621
-2.0633	-70.531
-1.9046	-56.426
-1.8252	-46.346
-1.7459	-36.272
-1.5078	-26.196
-1.4284	-16.121
-1.2697	-6.0456
-1.111	8.0606
-0.87292	22.166
-0.63485	38.288
-0.3968	54.411
-0.15871	74.561
0.15871	96.727
0.3968	120.91
0.63485	141.06
0.79357	163.23
1.0316	185.39
1.2697	197.48
1.6665	221.66
2.0633	243.83
2.1426	261.96
2.5394	282.12
2.6187	302.27
2.9362	324.44
3.2537	346.6
3.4917	374.82
3.968	399
4.0472	423.18
4.3647	437.28
4.7615	459.46
4.9995	479.61
5.317	493.71
5.6345	515.86
6.0312	536.01
6.428	552.16
6.904	570.26
7.301	590.41
7.6977	606.56
8.1737	620.66
8.65	632.76
9.0467	642.81
9.523	652.91
9.8402	658.96
10.078	662.96
9.9197	646.86
9.999	632.76
9.9197	616.61
9.8402	602.51
9.761	586.41
9.761	568.26
9.6817	556.16
9.6022	536.01
9.523	519.91
9.2847	491.71
9.0467	471.56
8.888	455.41
8.7292	435.27
8.4912	415.12
8.3325	396.98
8.0945	374.82
7.8565	356.68
7.539	338.54
7.2215	316.38
7.0627	298.24
6.8247	270.03
6.428	245.84
6.1105	233.75
5.317	175.32
4.9995	157.18
4.682	130.98
4.2852	106.8
3.8885	84.636
3.4125	54.411
3.095	34.257
2.857	18.136
2.5394	0
2.222	-22.166
1.9046	-40.303
1.5871	-60.456
1.1904	-80.606
0.87292	-100.76
0.63485	-118.89
0.31742	-139.04
0	-163.23
-0.23807	-183.38
-0.5555	-205.54
-0.71422	-225.69
-1.111	-251.89
-1.5078	-286.15
-1.7459	-312.35
-2.1426	-342.57
-2.6187	-374.82
-2.857	-399
-3.333	-425.19
-3.571	-447.36
-4.0472	-467.51
-4.444	-487.66
-4.9202	-507.81
-5.3962	-527.96
-6.0312	-546.11
-6.7455	-566.26
-7.301	-582.36
-7.777	-598.51
-8.4912	-610.56
-9.0467	-620.66
-9.4435	-630.71
-10.078	-640.81
-10.237	-642.81
-10.634	-648.86
-10.634	-638.81
-10.554	-620.66
-10.316	-600.51
-10.237	-586.41
-10.237	-568.26
-10.237	-552.16
-9.999	-529.96
-9.8402	-509.81
-9.6817	-487.66
-9.3642	-461.46
-9.1262	-437.28
-8.9675	-409.07
-8.8087	-388.92
-8.412	-366.75
-8.0945	-344.59
-7.8565	-320.41
-7.539	-300.26
-7.2215	-280.1
-6.904	-263.98
-6.5867	-243.83
-6.2692	-219.65
-5.9517	-199.5
-5.3962	-171.29
-5.079	-153.15
-4.682	-130.98
-4.3647	-112.85
-3.8885	-90.681
-3.4917	-70.531
-3.095	-50.376
-2.7775	-32.242
-2.4601	-16.121
-2.1426	0
-1.7459	22.166
-1.2697	54.411
-0.79357	78.591
-0.47615	100.76
0	126.95
0.3968	155.16
0.79357	175.32
1.1904	203.53
1.5871	221.66
1.9839	245.84
2.3014	266
2.6187	286.15
2.9362	306.3
3.333	336.53
3.8885	364.74
4.444	392.95
4.9995	419.15
5.2375	443.33
5.8725	469.51
