SPECIMEN A9	
-6.261111684	-34.99488346
-7.527143899	-40.04978294
-7.002315231	-31.89718664
-5.759302756	-24.85901724
-4.488668112	-18.39937363
-3.250259565	-12.28422061
-1.965813061	-5.757903525
-0.722801348	1.217420193
-1.183176272	-6.811621212
-2.430791963	-14.39580498
-3.701426608	-20.64595323
-4.958250942	-26.64073297
-6.219679204	-32.69987659
-7.471898061	-38.75603484
-7.080579286	-31.8776406
-5.80073676	-24.68219588
-4.55772426	-18.52379973
-3.291693569	-12.31703499
-2.030266806	-6.00676316
-0.76423459	1.331237908
0.290023677	7.372733014
-0.985214921	-6.0636393
-2.246641684	-13.35853406
-3.508069946	-19.3965084
-4.760290327	-25.30624606
-5.998698874	-31.19110219
-7.112805409	-35.92936741
-5.874396862	-25.20596806
-4.594554311	-18.82769456
-3.346937883	-12.79366463
-2.076303239	-6.417965468
-0.833290739	0.808734244
0.432739952	9.152216627
1.684960333	16.42343964
2.937179952	22.81484749
4.21241855	29.02437639
5.450827478	35.24422441
6.721462503	41.70382141
7.950663728	47.48118494
9.239713601	51.83040918
10.48732983	55.49727282
11.75796477	55.37847283
13.00558092	59.27720337
14.2716122	62.57228097
15.52843577	65.63412039
16.78986327	68.11117525
16.7760522	62.57791925
15.51922825	55.78712696
14.25319717	50.12484351
13.00558092	44.90784414
11.73034222	39.7033035
10.48732983	34.57141296
9.2166948	29.51520042
7.9644748	24.48537781
6.703047478	19.28518766
5.441619952	13.98033297
4.184796406	8.362624227
2.927972833	2.304969488
1.689563525	-3.64264423
0.409720974	-9.41366658
-0.82408362	-14.68969247
-2.103925409	-19.99986351
-3.342335454	-25.38192121
-4.622178005	-30.96435291
-5.865188981	-36.53631493
-7.135825149	-41.61347706
-8.383441577	-45.84593654
-9.654076221	-49.49868836
-10.90169265	-52.99803169
-12.14930758	-56.1208616
-13.4245477	-59.22986757
-14.66756017	-61.51316884
-15.94279725	-63.36538027
-17.1812058	-64.85153078
-16.82211314	-57.10181298
-15.57910217	-50.94347709
-14.30846752	-45.69877166
-13.05164319	-40.68858306
-11.78561247	-35.88544495
-10.53339209	-31.04401607
-9.308793879	-26.39913238
-8.019744971	-21.69381735
-6.781336425	-17.12877232
-5.501493874	-12.38427905
-4.249273493	-7.647616225
-2.987846729	-2.824655184
-1.74022954	2.099111774
-0.474198848	7.02817553
0.778021533	11.9742338
2.044052249	16.56813373
1.625111304	9.975555132
0.377494876	2.265691882
-0.897743721	-4.572274291
-2.145359413	-10.33407988
-3.411391628	-15.51457778
-4.659006532	-20.22902211
-4.30912176	-14.28422177
-3.056902903	-8.102202447
-1.781663544	-2.542090843
-0.529443925	3.493207857
0.718172503	9.841424597
1.974996075	15.73143228
3.222612503	20.80191784
4.493247554	25.27144409
5.736260029	29.58651059
7.016102579	33.91201352
6.864178779	29.07176824
5.5889398	22.54802604
4.345927706	17.01795397
3.070689109	11.56251537
1.827676609	5.65555585
0.552437249	-0.533035674
-0.695178417	-6.357617446
0.110477351	2.37773678
1.362697732	9.565158908
2.614917351	15.51668953
3.880948804	21.13701766
5.137772376	26.25202044
6.413011355	31.16278498
5.653392402	23.57185094
4.387360948	17.67922735
3.125933423	11.99739935
1.873713804	6.087687372
0.607682351	-0.32868714
-0.621518315	-6.210836226
0.0736473	1.948244332
1.302848702	8.982430329
2.587295181	15.15269955
3.821099775	20.7009684
5.096338753	25.94689219
6.353162325	30.89433811
7.614589851	35.8010853
7.45345855	31.06281618
6.192031025	24.66879602
4.93060388	19.38491136
3.701402478	14.06839406
2.416955999	8.275120502
1.187755333	2.141666613
1.284433677	6.547270234
2.527446152	14.2557023
3.79347763	20.08555067
5.036490105	25.30133431
6.311728702	30.3168357
7.550137249	35.21698077
7.494892554	31.30517269
6.242672529	24.85082014
5.004263626	19.57363265
3.724421456	14.01207535
2.481408956	8.461203943
1.21077355	2.08540588
-0.032238925	-4.093955702
-1.307477522	-9.612234223
-2.55509395	-14.49420428
-3.82572862	-19.11044021
-5.073345048	-23.5944921
-6.339375739	-27.99995583
-7.596200073	-32.29797323
-8.825400713	-36.50426101
-10.10524326	-40.74597695
-11.34365181	-44.89243213
-12.63270224	-49.09487922
-13.87111079	-53.05250038
-15.14174696	-57.01920841
-14.06446895	-47.3464536
-12.81224857	-41.9394694
-11.56002819	-36.99356466
-10.28478959	-32.18738253
-9.027965282	-27.4496099
-7.789556735	-22.94743289
-6.514318137	-18.30902196
-5.280513544	-13.80815747
-4.000670993	-9.147436953
-2.753054565	-4.3912573
-1.482419921	0.664763252
-0.234803467	5.944636886
1.031227224	11.27169271
2.278843652	16.21642342
3.540271177	21.01851001
4.792491177	25.58751683
6.030900105	30.04788687
7.315346202	34.73066064
8.544547427	39.31423343
9.8335973	43.72620953
11.0674023	47.99667651
12.34264097	52.21616189
13.5902573	56.40666241
14.8654959	60.50030151
16.11311233	64.33478736
17.37914304	67.79732272
18.62675947	70.24943618
19.8743759	71.82177745
21.15421845	72.92098042
22.3788159	73.87946428
23.66786635	71.23166996
24.91548126	74.26869133
24.19729745	65.74886447
22.94507707	60.04836238
21.6882535	55.227179
20.43142917	50.4885796
19.17460559	45.93984859
17.91317809	41.47283907
16.6793735	37.20243533
15.394927	32.79184362
14.15191452	28.60284519
12.88127967	24.36350783
11.63826727	20.21612865
10.36302855	16.10131462
9.120016101	12.16349647
7.849381075	8.133805318
6.597161253	4.10946941
5.3311298	0.164964933
4.078910181	-3.628994773
2.840501634	-7.188476228
1.560659083	-11.01128471
0.317646609	-14.65592914
-0.94838487	-18.34910219
-2.200605251	-22.01742685
-3.475843848	-25.71316532
-4.723460276	-29.50583826
-5.980283086	-33.28010637
-7.232503467	-37.09486042
-8.503138112	-40.95712834
-9.759962446	-44.68964176
-10.99837099	-48.41679781
-12.26900564	-52.27851796
-13.52582997	-55.8015581
-14.79646462	-59.24464103
-16.03487316	-62.34348425
-17.30550781	-64.59192619
-17.85335469	-61.41764991
-16.5781146	-53.38571821
-15.33510362	-48.29579793
-14.05986502	-43.46896139
-12.80764464	-38.77451295
-11.57844398	-34.27503836
-10.2939975	-29.67576721
-9.05558895	-25.34116607
-7.780350352	-20.97524046
-6.532733925	-16.70086442
-5.262097756	-12.48290732
-4.009878899	-8.228092421
-2.743846659	-4.032337184
-1.49162704	0.243292456
-0.225596348	4.460034269
1.026624033	8.589043191
2.260428626	12.41956184
3.535667224	16.21999523
4.778680105	19.92738837
6.053918702	23.64398225
7.296931177	27.37240738
8.572169775	31.04715733
9.824389775	34.71540491
11.0858173	38.3234678
11.7211348	37.85620756
10.45970733	30.26832585
9.2074873	25.36422239
7.978286075	20.90652406
6.693839978	16.24462853
5.450827478	11.90877934
4.70962355	10.96320983
5.957239978	19.09174441
7.237082529	24.15033709
8.493906101	28.65786643
9.750729851	32.97654838
11.0121573	37.31775316
11.8316248	38.62088513
10.5701973	30.48848726
9.34099605	25.86328974
8.047342427	21.09379929
6.808933702	16.59172905
5.54290263	12.03982896
4.345927706	7.298162623
3.061481202	2.280052611
1.823072656	-2.703888373
0.557041202	-7.255842398
-0.704386298	-11.72273177
-1.970417014	-15.98143107
-3.199619179	-19.97829667
-4.433423772	-23.91359978
-5.713266323	-27.98771346
-6.95167487	-31.88248879
-8.222309514	-35.91204348
-9.474529895	-39.70588015
-10.74056059	-43.60837748
-11.98817704	-47.52686176
-13.25420773	-51.19879154
-14.51103207	-54.78465714
-15.78166671	-58.33259286
-17.03849104	-61.70869856
-18.26769168	-64.51162912
-19.54293181	-66.32173653
-20.79054823	-67.09805327
-21.84941045	-66.05892285
-20.59258612	-56.272924
-19.32195148	-51.13362358
-18.07893745	-46.4206096
-16.80370038	-41.84533428
-15.56068638	-37.32071315
-14.29465566	-32.93657655
-13.04243528	-28.59813108
-11.79481885	-24.53320802
-10.51497783	-20.33359126
-9.271965352	-16.41654285
-7.996725231	-12.46951546
-6.762920637	-8.471503537
-5.492285993	-4.60957731
-4.235461659	-0.814523609
-2.964827014	2.921746462
-1.71260737	6.48518344
-0.45117987	9.84174383
0.79183263	13.04642695
2.044052249	16.08619267
3.305479749	19.21236824
4.539285105	22.1630558
5.8375423	25.42556501
7.062139775	28.68777831
8.346586075	32.07199254
9.58959855	35.54883185
10.85102605	39.05234883
12.1124535	42.70165453
13.37848467	46.03869645
14.63070485	49.39261286
15.86450983	52.57352578
17.14895595	55.72748951
18.38276092	58.76191969
19.67181059	61.70723366
20.91021914	64.4911942
22.18085455	67.15967573
23.42847097	69.71623467
24.69910638	71.8178427
25.94211736	72.97028899
27.22195991	73.60863677
28.46957633	74.11230908
29.69417457	74.39990715
30.98322348	74.64310057
32.22163355	74.82928584
33.51528641	74.90648137
34.749091	74.92368455
36.02893356	74.95535115
37.27194755	75.01701079
38.52876884	74.93700938
39.80400896	74.98759635
41.0608333	74.92816519
42.30384425	74.96989153
43.54685827	74.90648791
44.8267008	74.91601619
46.06510934	74.82943512
47.33574399	74.79567213
48.59717075	74.88407493
49.8678054	74.7870326
51.11542185	74.78575745
52.38605649	74.68915018
52.19269983	68.27223809
50.93127307	62.67413785
49.6698463	58.29004925
48.41762442	54.288867
47.16080009	50.30499863
45.9039788	46.48999836
44.62873868	42.60556908
43.39493256	38.90098508
42.11509004	35.41284235
40.86287116	31.89111979
39.60604685	28.432041
38.34922251	25.15998849
37.08319332	22.13704859
35.83097294	19.16096798
34.59256439	16.20907953
33.30811792	13.3281016
32.08812363	10.63281152
30.79447077	8.103510564
29.54685434	5.673490991
28.28082363	3.40410919
27.02399932	1.243168816
25.75336465	-0.670872709
24.51035217	-2.618201967
23.23050962	-4.346146396
21.99210108	-5.916019988
20.75369179	-7.380147056
19.46924605	-8.837317171
18.24004465	-10.23675887
16.96480605	-11.54463068
15.71258605	-12.76195789
14.43734707	-13.96493492
13.18973102	-15.11762042
11.9283035	-16.21230127
10.6622723	-17.24519245
9.410052325	-18.39961646
8.162436177	-19.49006231
6.910215974	-20.45605699
5.630373804	-21.66038329
4.396568829	-22.78864742
3.112122351	-24.0362038
1.869109851	-25.33477301
0.60307916	-26.72366051
-0.662952319	-28.19636523
-1.919776628	-29.77112857
-3.153581221	-31.5908061
-4.433423772	-33.46540367
-5.685644153	-35.45793617
-6.928656653	-37.44749179
-8.199291298	-39.6967606
-9.442303772	-41.89611733
-10.70833449	-44.10188863
-11.96976275	-46.41126711
-13.23118951	-48.67840337
-14.47880594	-50.94179993
-15.75404304	-53.08756553
-17.01086735	-55.26996965
-18.28150202	-57.24653124
-19.51530811	-58.98227819
-20.74911423	-60.38266712
-22.03816164	-61.65220225
-23.28117564	-62.51075338
-24.55641274	-63.42017834
-25.79942673	-64.11136138
-27.07466683	-64.60103489
-28.32228024	-65.04266316
-29.60212279	-65.36678136
-30.8359289	-65.6989201
-32.11577143	-66.00263212
-33.37719819	-66.2166681
-34.59258852	-66.31340409
-35.88624138	-66.62073714
-37.1200475	-66.59567876
-38.39989005	-66.77438329
-39.64750648	-66.83696141
-40.92274355	-66.8871743
-41.70538111	-64.159429
-40.41172824	-55.5981676
-39.15950939	-50.98871499
-37.90728748	-46.77575656
-36.65506863	-42.6249614
-35.41666008	-38.62513551
-34.1322151	-34.59186253
-32.89380655	-30.7396325
-31.61856646	-26.79215064
-30.38015791	-23.21219897
-29.10491779	-19.55855707
-27.8480965	-16.05654205
-26.57285638	-12.73903989
-25.31603205	-9.445753723
-24.06841562	-6.449799875
-22.80698885	-3.406875197
-21.56858033	-0.769606509
-20.28873778	1.87957778
-19.05493166	4.390847377
-17.77048668	6.685628743
-18.10195567	0.934307484
-19.39100613	-5.174428589
-20.62941465	-9.676688131
-21.90004932	-13.72693694
-23.15687363	-17.41731356
-24.41369796	-21.27480134
-25.67052229	-24.86111761
-26.91813872	-28.5066932
-28.1933758	-32.2229832
-29.43638982	-35.80570686
-30.70702446	-39.43601246
-31.95003544	-42.9757153
-32.79252276	-43.46725146
-31.52649054	-35.48076776
-30.26966925	-31.16178701
-29.00823947	-26.96663831
-27.73300237	-22.99905835
-26.48538594	-19.03909916
-25.23316406	-15.3501249
-23.9717373	-11.57471702
-22.72872632	-7.867624775
-21.46269411	-4.112015997
-20.21047523	-0.506582035
-18.94904544	3.206210273
-17.68301625	6.626875338
-16.42619194	9.228429642
-15.15555727	11.28839159
-13.89412901	13.09507833
-12.65111651	14.77053231
-11.39889765	16.25978124
-10.12826148	17.62945164
-8.880646577	19.01245291
-7.614614336	20.23393465
-6.371601862	21.36491011
-5.087155358	22.57044759
-3.834936501	23.66199003
-2.564300332	24.69596429
-1.312081475	25.68284474
-0.059861094	26.66972622
1.187755333	27.67623534
2.42616388	28.68010923
3.715213575	29.65651465
4.939811406	30.65636343
6.224257503	31.73639235
7.467270003	32.80427859
8.737904851	33.94302696
9.994728601	35.18246272
11.26075977	36.42471697
12.50837592	37.82929484
13.7744072	39.17619316
15.04504222	40.58752749
16.27424327	42.02802171
17.55868937	43.48505009
18.78789077	44.94687631
20.07233727	46.38296418
21.31534975	47.72341991
22.58598439	49.13421582
23.82899689	50.57963594
25.10423549	51.90769434
26.34724797	53.22647069
27.62248656	54.51407004
28.87010302	55.81398212
30.10851156	56.96323056
31.38375016	58.14591688
32.63136659	59.31983718
33.90200123	60.33211782
35.14961766	61.48504076
36.43406264	62.45961909
37.67707664	63.52704466
38.94771131	64.39395016
40.19072531	65.33602437
41.46135995	66.15990962
42.70897638	67.06176168
43.95198736	67.8156661
45.22722748	68.59805249
46.47023845	69.33097929
47.75468646	69.92867671
48.99309498	70.51273559
50.26372965	71.04453197
51.5159485	71.54821357
52.78658315	71.88951439
54.04340748	72.23083808
55.30483425	72.46472886
56.56165858	72.71764717
56.74120491	67.99987806
55.44755205	61.63854253
54.22295381	57.51939478
52.93850883	53.44291095
51.70009726	49.65534127
50.43406807	45.93977159
49.17264133	42.33262922
47.89740121	38.70099119
46.65899266	35.14135502
45.37915014	31.86313397
44.11772337	28.57006184
42.89312516	25.43291357
41.60868018	22.36479798
40.37947649	19.37408554
39.10423942	16.43117405
37.84281266	13.59915246
36.58138287	10.91164472
35.32916401	8.39707457
34.0631333	6.043471504
32.81551687	3.738034335
31.54948615	1.616747186
30.30186972	-0.395441625
29.04504539	-2.221188121
27.7790147	-3.924178798
26.5360022	-5.515608284
25.25155572	-7.014906461
24.01314717	-8.458871443
22.73790858	-9.703251334
21.48108424	-10.92207319
20.21505355	-12.10181119
18.97664424	-13.21022911
17.7060096	-14.22316787
16.45839352	-15.1876519
15.2107771	-15.96435123
13.94474602	-17.05979276
12.71094105	-17.87384117
11.41268352	-18.70623932
10.16967108	-19.56493386
8.899036152	-20.30575119
7.646815948	-21.1039995
6.385388829	-21.90523277
5.133168804	-22.64067761
3.867137732	-23.50592334
2.614917351	-24.36713991
1.367301685	-25.08046977
0.096666279	-26.00981533
-1.146346221	-26.86843351
-2.421584057	-27.84097003
-3.655390175	-28.84359753
-4.935232725	-29.94311731
-5.041118925	-25.42749321
-3.784294616	-19.55870488
-2.518263899	-15.92861848
-1.270647471	-12.63884224
-0.009219946	-9.533658096
1.229188575	-6.518822058
1.427149952	-9.310968287
0.188741406	-14.81854228
-1.104912217	-18.45669586
-2.329509667	-21.82372754
-3.600144336	-25.14108642
-4.852364717	-28.34839266
-6.122999362	-30.91163734
-7.375219743	-32.48522022
-8.636646506	-33.83065654
-9.902678721	-35.21960518
-11.12267148	-36.61602688
-12.41172191	-38.13748049
-13.65013046	-39.53951222
-14.92536906	-40.99358071
-16.17758791	-42.48305469
-17.44362013	-43.78825031
-18.68663413	-45.27539777
-19.96647668	-46.64704945
-21.21409311	-48.11378123
-22.4801223	-49.39886168
-23.7323442	-50.65781959
-24.97075275	-51.91302407
-26.2413874	-53.26024667
-27.50281416	-54.48059226
-28.76884637	-55.70283047
-30.02106523	-56.89799872
-31.2916999	-57.93192783
-32.54391876	-59.10659228
-33.81915888	-60.07894425
-35.05296497	-61.01848043
-36.31899416	-61.88445003
-37.5758185	-62.70454158
-38.8188325	-63.33284546
-40.08946714	-64.07266667
-41.33708359	-64.61731978
-42.59850731	-65.08325868
-43.85073224	-65.44101768
-43.620544	-58.40095809
-42.37753	-52.64099117
-41.11149779	-48.29922649
-39.86388136	-44.21405874
-38.57483395	-40.26254052
-37.33642238	-36.28399634
-36.08880898	-32.51264132
-34.80896642	-28.73237401
-33.57976274	-25.11098987
-32.29531778	-21.58138457
-31.05690923	-18.06399754
-29.78166911	-14.74580919
-28.54326057	-11.52084602
-27.26341804	-8.36940563
-26.00659673	-5.433213056
-24.74977242	-2.559387598
-23.49294809	0.23039149
-22.25453954	2.679313911
-20.9839049	5.13749105
-19.7408909	7.357744837
-18.44723801	9.445844555
-17.20882949	11.35070045
-15.94740273	13.11487587
-14.70438873	14.74828886
-13.43375406	16.22205828
-12.16772337	17.6528727
-10.91089903	18.93419776
-9.658680175	20.08882021
-8.420271628	21.25984333
-7.145031506	22.2955679
-5.902019032	23.36362764
-4.635988315	24.33334443
-3.374561552	25.32295345
-2.108529336	26.27187615
-0.842498645	27.17884954
0.41892888	28.04266249
1.657337427	28.94178179
2.927972833	29.64059279
4.189400333	30.60919131
5.41860138	31.40088006
6.703047478	32.27119593
7.923041177	33.12318871
9.21209105	33.97384592
10.46431105	35.02379958
11.73034222	36.14006636
12.9963734	37.31936628
14.25319717	38.37074115
15.51462467	39.67370413
16.76224075	40.86926645
18.01446113	42.10762349
19.26207679	43.4284655
20.54191934	44.69512988
21.78953577	45.95251587
23.0509633	47.25655418
24.30318368	48.5359136
25.57842227	49.67658119
26.81222687	50.84609089
28.08746547	52.04966124
29.33968585	53.26545675
30.61492444	54.38554704
31.85793692	55.4534106
33.10094942	56.58410354
34.38079197	57.68374864
35.61459656	58.55875631
36.88523121	59.61451033
38.12824521	60.53423637
39.41269019	61.51054586
40.65109873	62.45053133
41.93094126	63.27780075
43.17855771	64.18045835
44.44919236	64.98335077
45.69220635	65.77702062
46.93981976	66.49029723
48.21505988	67.29481815
49.4534684	67.98312556
50.73331095	68.70511064
51.98552984	69.35632911
53.25156205	69.9486388
54.51298879	70.47778494
55.5902668	69.93206093
54.33344246	61.67608414
53.06741327	57.27123419
51.81519139	53.20595163
50.56757494	49.53804947
49.29233786	45.73753562
48.04472144	42.17669253
46.76948131	38.56511124
45.53567825	35.19663703
44.24662781	31.83241103
43.00361379	28.56552734
41.73758462	25.33196131
40.48536272	22.29284053
39.21472807	19.31088684
37.9717171	16.40001826
36.71949519	13.69594829
35.45806843	10.94598323
34.20584957	8.409782421
32.92140309	5.884319697
31.69220243	3.668829758
30.42156626	1.524355398
29.16474345	-0.490195821
27.88950485	-2.36444508
26.64649238	-4.017920278
25.37585621	-5.659885396
24.1190334	-7.193348688
22.88522804	-8.508978653
21.6145934	-9.879194576
20.36697694	-11.01038662
19.09173835	-12.17199104
17.84872587	-13.28157737
16.58729835	-14.2715811
15.31666332	-15.34737191
14.05983975	-16.20950454
12.79841225	-17.17860601
11.54158852	-18.02072387
10.28936858	-18.88139747
9.046356177	-19.61429478
7.752702376	-20.46650174
6.518897579	-21.25953965
5.252866126	-22.06192798
4.009854007	-22.83683339
2.725407529	-23.58150485
1.486998982	-24.37595944
0.207156431	-25.14029709
-1.031252116	-25.87189711
-2.288075688	-26.77631214
-3.554107903	-27.74625522
-4.787912497	-28.66509622
-6.072358975	-29.80764879
-7.324577858	-30.89960211
-8.58600612	-32.14045569
-9.833622548	-33.35647344
-11.10886115	-34.64292321
-12.3564776	-35.98457763
-13.62711224	-37.35427705
-14.87472715	-38.69610606
-16.14075939	-40.00042572
-17.38837582	-41.40555216
-18.62678436	-42.57648991
-19.91122932	-44.05453039
-21.14503543	-45.3086201
-22.42487798	-46.57506249
-23.68170232	-47.85733451
-24.94773149	-49.16140457
-26.19074551	-50.41811558
-27.46598258	-51.51596997
-28.7320148	-52.78034537
-29.9750288	-53.80585294
-31.23185011	-54.96064501
-32.47946654	-56.00828997
-33.75930909	-57.12951441
-35.00232309	-58.0923171
-36.2683553	-59.08261364
-37.52057416	-60.02772895
-38.79120883	-60.8939665
-40.04343071	-61.77586723
-41.29564959	-62.50996462
-42.56168181	-63.27046404
-43.81850309	-63.83898734
-45.07993288	-64.40962918
-46.30913354	-64.69744867
-47.58437062	-65.12627244
-48.82738462	-65.29136979
-50.10722414	-65.5534818
-51.35484057	-65.70119169
-52.62547522	-65.70590115
-53.89150743	-65.79646932
-55.13912388	-65.73568313
-56.39595122	-65.75873151
-57.39036122	-64.05670947
-56.10591321	-55.24512459
-54.86750164	-50.80794444
-53.59226457	-46.58955487
-52.3630639	-42.71993282
-51.09242926	-38.87933141
-49.8402104	-35.16919514
-48.56496726	-31.38963303
-47.31274838	-27.84707907
-46.04671616	-24.3441987
-44.78989488	-20.96619151
-43.53307356	-17.67492583
-42.27164378	-14.48582598
-41.03323221	-11.40882075
-39.76260059	-8.406347689
-38.52879449	-5.561001312
-37.2535574	-2.890893524
-35.99212761	-0.309590528
-34.72149296	2.149327465
-33.47848199	4.473371823
-32.22165765	6.67695231
-30.96483335	8.713210081
-29.69419868	10.68940677
-28.44197982	12.43048279
-27.18055306	14.17265599
-25.91452084	15.64614396
-24.67150684	17.11157692
-23.4008722	18.39710202
-22.15325574	19.67623409
-20.87801867	20.81601526
-19.63500467	21.86281714
-18.36437003	22.91824301
-17.10754569	23.82206167
-15.85072438	24.68450866
-14.5985025	25.48321229
-13.35549	26.29928928
-12.07564898	27.08479194
-10.84184286	27.81487679
-9.557396379	28.45510436
-8.30978145	29.2519149
-7.043749235	29.82369294
-5.80073676	30.57765017
-4.520894209	31.13235274
-3.27327928	31.74083962
-2.007247065	32.29179284
-0.759631399	32.92121966
0.47877791	33.48513888
1.754016507	34.08056237
3.001632173	34.68902765
4.286078677	35.22424237
5.529091152	35.91522576
6.795122249	36.46618984
8.051946177	37.24450513
9.322581126	37.85977352
10.55638605	38.56880691
11.83622855	39.29118799
13.0838448	40.15121746
14.32685727	40.9890221
15.6113034	41.92207741
16.84510837	42.86171572
18.11113944	43.8310084
19.35875587	44.85906399
20.64780557	45.91846496
21.88161092	46.98453994
23.14764161	48.01672823
24.4090699	49.13201731
25.67049664	50.20494305
26.92732097	51.1720341
28.1749374	52.22079622
29.44096812	53.25281326
30.68398059	54.25752675
31.9684271	55.25370625
33.20683564	56.34084242
34.47747029	57.20770723
35.72969067	58.15211877
37.00492774	59.04058645
38.24333629	59.98027097
39.5093685	60.82562013
40.76159041	61.70670226
41.99999896	62.50116181
43.2706336	63.26133181
44.52285246	64.03917719
45.79809258	64.82105833
47.05031144	65.61939546
48.31634365	66.27505562
49.56856253	66.98821934
50.84840506	67.60685576
52.09141604	68.25641869
53.35284582	68.80503861
54.61427258	69.35361499
55.86188901	69.89976169
57.12791821	70.30349539
58.35712189	70.67464332
59.65537718	70.96350787
60.88458087	71.14547769
62.15982099	71.44698376
63.40282892	71.6548751
62.7306861	64.09645146
61.47846419	59.13303034
60.21243198	55.22875987
58.95560764	51.41318803
57.70799121	47.76888265
56.44196202	44.13860392
55.19894802	40.76575825
53.92831338	37.19853111
52.68990483	33.93321976
51.4008544	30.65241789
50.15323797	27.52963061
48.88720878	24.4439551
47.63959233	21.49146158
46.35514432	18.58769012
45.11673578	15.78348342
43.87372483	13.22721167
42.59388227	10.59920983
41.35547373	8.235159973
40.08023361	5.878431079
38.83261718	3.721868128
37.55277463	1.698713556
36.31436611	-0.224595235
35.04833539	-1.991991355
33.79151106	-3.712225784
32.51627246	-5.144857547
31.28246786	-6.672185766
30.02564356	-7.86889371
28.74119858	-9.242248195
27.51660036	-10.32511549
26.22754991	-11.3860924
24.97533105	-12.41528713
23.72311067	-13.35954633
22.45707922	-14.3717301
21.2048596	-15.19179514
19.94343207	-16.01329251
18.6866085	-16.85464667
17.43899207	-17.67244973
16.191376	-18.3441068
14.91613705	-19.10686049
13.67312475	-19.83962335
12.39788605	-20.51914741
11.15487352	-21.18929961
9.875031101	-21.807228
